order_item_id,order_id,food_id,quantity
78299,27193,4355,5
78300,10758,897,1
78301,5119,3044,4
78302,23328,287,4
78303,27245,2109,4
78304,9491,3979,2
78305,996,614,3
78306,34368,1749,4
78307,25918,1563,4
78308,597,1343,1
78309,29692,1532,4
78310,23450,1005,1
78311,48773,1876,4
78312,14738,1189,5
78313,39,2868,3
78314,265,3191,2
78315,36105,4877,1
78316,27344,4673,5
78317,1129,1800,2
78318,861,1956,2
78319,23430,4152,4
78320,12286,1771,5
78321,20749,3737,5
78322,38504,2451,1
78323,5586,2963,5
78324,34545,1981,1
78325,27008,1381,5
78326,38662,1226,5
78327,12019,1736,1
78328,31023,53,4
78329,6364,539,3
78330,45609,4003,1
78331,18566,4781,3
78332,49793,4561,2
78333,27741,1836,5
78334,5701,3206,4
78335,40702,4575,5
78336,14152,2311,4
78337,28224,2748,4
78338,21351,2466,1
78339,35718,2481,5
78340,38933,527,3
78341,11306,4892,4
78342,24602,3329,5
78343,28314,3431,4
78344,28064,2456,4
78345,46421,141,1
78346,225,1536,5
78347,7373,154,4
78348,39459,1144,3
78349,37926,3301,2
78350,4971,3166,3
78351,39054,1476,5
78352,38460,999,3
78353,28716,3463,4
78354,22604,1980,1
78355,30438,4398,1
78356,29471,3003,1
78357,17355,2099,3
78358,45065,4394,2
78359,2590,4698,5
78360,7873,2804,2
78361,17929,786,2
78362,1326,2871,3
78363,38855,2932,4
78364,30356,1557,5
78365,28370,1233,1
78366,26942,1228,4
78367,19544,2728,4
78368,35040,2196,2
78369,36303,564,2
78370,29324,3462,1
78371,39655,2095,1
78372,45854,4104,2
78373,16729,2460,5
78374,25560,726,3
78375,37926,4569,5
78376,33550,3913,4
78377,17118,925,5
78378,27909,3373,3
78379,34680,4323,4
78380,22631,4949,2
78381,15279,570,4
78382,19448,3944,4
78383,47465,2764,2
78384,47546,389,1
78385,21900,794,3
78386,44716,3691,1
78387,16393,281,3
78388,20267,3896,3
78389,9997,2223,3
78390,16024,3679,4
78391,2031,3336,5
78392,32248,4151,5
78393,43942,2960,1
78394,29298,3922,2
78395,6007,4378,4
78396,30623,3390,4
78397,19231,722,3
78398,21897,672,2
78399,29128,2798,2
78400,5995,3680,4
78401,8370,2679,3
78402,31715,1417,3
78403,15920,4364,1
78404,12739,4949,4
78405,4076,3052,2
78406,21708,1399,3
78407,1723,1056,3
78408,26872,3759,3
78409,32800,4781,2
78410,48140,3695,2
78411,3314,1158,5
78412,21311,2908,4
78413,20454,1225,5
78414,33701,2702,2
78415,18570,2229,5
78416,10023,4945,4
78417,1877,1622,3
78418,40629,786,2
78419,36549,3911,4
78420,11569,1287,1
78421,34031,2930,4
78422,11829,1989,5
78423,36300,3040,1
78424,40286,485,2
78425,7026,2031,5
78426,13910,3367,5
78427,32299,1127,1
78428,15740,2537,4
78429,8888,399,3
78430,5790,1571,4
78431,18128,2927,1
78432,11441,2966,2
78433,45279,3752,4
78434,39766,1266,5
78435,22054,2017,1
78436,17644,442,1
78437,22860,2441,4
78438,11316,1225,4
78439,49231,4617,2
78440,2303,2055,3
78441,42040,102,5
78442,18798,2916,1
78443,39855,205,4
78444,43831,470,4
78445,12924,1516,2
78446,35306,273,2
78447,13604,2106,1
78448,6895,342,3
78449,15924,2746,5
78450,13275,2881,1
78451,43035,1296,2
78452,34643,1434,2
78453,44296,142,5
78454,25933,3549,1
78455,27813,3115,2
78456,16673,4092,2
78457,5557,854,1
78458,20556,481,4
78459,7844,4004,5
78460,39518,180,3
78461,48250,3236,5
78462,38289,106,4
78463,38687,4831,4
78464,21635,2931,1
78465,25943,3683,2
78466,26083,420,3
78467,29272,2386,1
78468,9131,4099,4
78469,39408,1478,4
78470,44615,1679,4
78471,20502,2457,3
78472,12884,2365,1
78473,3513,1984,2
78474,31747,3541,2
78475,36682,2730,1
78476,8065,4719,3
78477,31734,2405,2
78478,10818,2299,4
78479,21788,2845,4
78480,36289,774,4
78481,17972,1183,1
78482,28593,864,2
78483,4654,4288,3
78484,17850,4179,5
78485,41769,4909,2
78486,1599,1891,3
78487,46927,1127,2
78488,5002,3632,3
78489,24334,76,5
78490,13796,4817,3
78491,25972,2088,1
78492,10941,4205,4
78493,37273,3544,5
78494,24559,2451,5
78495,11042,2010,2
78496,45058,3741,5
78497,32866,4124,1
78498,9816,1270,2
78499,33349,4993,3
78500,28997,4333,3
78501,11194,2031,5
78502,20260,1858,5
78503,13636,1384,3
78504,7649,1741,3
78505,4864,4123,4
78506,33867,3670,1
78507,26575,2512,4
78508,15089,1591,5
78509,27291,4115,3
78510,39583,2891,4
78511,25092,3759,1
78512,23836,1778,5
78513,38881,1884,5
78514,38258,3162,2
78515,14634,4282,1
78516,15059,2960,3
78517,49795,2553,3
78518,14883,2950,2
78519,4835,2981,4
78520,7621,1168,3
78521,13154,3881,4
78522,36271,2198,1
78523,16004,1759,3
78524,6575,2127,2
78525,12970,3247,1
78526,21195,3147,5
78527,6690,4558,2
78528,26318,993,4
78529,8980,3873,4
78530,6379,288,1
78531,11308,3818,1
78532,8434,3063,4
78533,41378,3553,5
78534,1835,4888,2
78535,18166,760,5
78536,46716,3239,5
78537,49947,3040,1
78538,45489,1722,3
78539,10911,2810,2
78540,10180,3266,1
78541,2997,2079,3
78542,12931,2134,1
78543,27556,1221,2
78544,34525,3672,5
78545,35120,3749,4
78546,6340,1603,4
78547,1799,1561,1
78548,12653,4602,4
78549,17398,804,5
78550,44223,942,5
78551,11344,1047,5
78552,6405,2654,1
78553,27593,1704,5
78554,43532,601,4
78555,6211,739,4
78556,8386,1848,2
78557,37745,2229,5
78558,17083,4563,3
78559,22823,172,1
78560,33431,1623,2
78561,4814,2139,2
78562,16839,1298,4
78563,29076,3411,4
78564,34716,846,4
78565,2723,4153,4
78566,44074,1810,1
78567,7413,1717,4
78568,25437,1710,1
78569,28104,2534,3
78570,30287,758,1
78571,28172,1280,1
78572,4630,3917,3
78573,36192,2808,2
78574,48384,2118,2
78575,22722,3068,1
78576,15765,4049,5
78577,31371,1312,4
78578,39932,4101,5
78579,738,4776,2
78580,5557,1179,4
78581,47485,832,5
78582,19276,2637,5
78583,47418,472,2
78584,16018,3490,5
78585,43279,2519,3
78586,43850,3607,5
78587,41258,3471,5
78588,3267,1590,4
78589,26463,4187,5
78590,470,3180,3
78591,6723,4869,4
78592,27236,3233,3
78593,33317,3028,5
78594,45828,3940,3
78595,5261,394,3
78596,25330,2169,5
78597,6409,3759,3
78598,44924,3309,3
78599,5176,2668,5
78600,15571,1246,4
78601,35847,218,5
78602,32829,1609,2
78603,15360,3242,2
78604,12028,516,5
78605,47020,1221,3
78606,41514,1818,5
78607,15315,112,3
78608,36210,369,2
78609,39386,3817,1
78610,531,4796,2
78611,24394,4573,4
78612,9117,673,2
78613,25941,4510,4
78614,2372,3895,4
78615,34721,4410,4
78616,44068,4290,4
78617,2911,2511,3
78618,36330,2634,5
78619,4794,1641,2
78620,37480,2048,4
78621,35225,2759,1
78622,48971,4748,2
78623,29569,998,4
78624,35323,1828,5
78625,39185,2713,4
78626,11587,4642,4
78627,43949,2002,1
78628,7649,709,5
78629,13499,3352,1
78630,28243,917,1
78631,28044,3571,5
78632,46633,4037,3
78633,27861,414,4
78634,39593,3285,5
78635,29330,4262,1
78636,9866,3976,3
78637,28225,1830,3
78638,38007,1908,1
78639,43102,151,1
78640,40173,507,4
78641,24983,534,4
78642,4020,1712,1
78643,32781,1429,5
78644,498,749,3
78645,1171,4518,1
78646,19824,626,4
78647,19668,3799,3
78648,3486,1449,3
78649,30617,3985,4
78650,20521,3639,3
78651,6182,2737,3
78652,32656,4600,1
78653,19424,3205,1
78654,84,205,1
78655,3529,3805,4
78656,39128,2358,5
78657,14662,35,3
78658,3835,4651,3
78659,37185,965,1
78660,33627,1284,5
78661,31059,2886,2
78662,34936,2539,3
78663,24636,3306,3
78664,38536,4799,3
78665,40797,146,4
78666,37378,3665,1
78667,38526,3758,1
78668,1582,4214,5
78669,29864,4629,5
78670,31188,1324,2
78671,46131,3452,4
78672,959,3317,2
78673,30392,1890,5
78674,3423,2329,2
78675,44361,2983,1
78676,1488,3600,1
78677,33381,4625,5
78678,27186,4810,1
78679,10844,4380,3
78680,3125,3256,3
78681,34332,1897,5
78682,19871,892,2
78683,1322,1902,3
78684,16900,4396,4
78685,6025,3257,1
78686,49121,4567,3
78687,17937,234,5
78688,35069,2141,2
78689,3973,427,1
78690,31390,3158,5
78691,29566,4841,2
78692,40509,2329,5
78693,25925,3520,1
78694,14387,2758,2
78695,17433,671,4
78696,26055,3497,3
78697,29577,2718,1
78698,14551,2715,1
78699,42471,855,1
78700,37539,2457,2
78701,18601,4352,4
78702,25809,821,5
78703,47503,2760,1
78704,49632,3374,2
78705,40123,4183,4
78706,41062,767,3
78707,45851,737,5
78708,27010,718,2
78709,39272,3829,5
78710,28849,85,5
78711,32930,2715,4
78712,43806,3802,4
78713,29630,106,4
78714,48166,2998,4
78715,31014,3453,2
78716,29766,1074,5
78717,19942,1370,5
78718,15949,544,2
78719,45615,4620,2
78720,32690,1189,5
78721,43255,4622,4
78722,16891,960,5
78723,17792,2928,2
78724,4111,712,4
78725,17234,2706,1
78726,13366,2375,5
78727,44839,1530,3
78728,21323,1474,4
78729,14901,2597,3
78730,2182,224,5
78731,11797,1714,3
78732,26253,3322,5
78733,17793,3278,4
78734,24202,1194,5
78735,20085,3757,4
78736,20276,1200,2
78737,47226,482,1
78738,22706,1786,5
78739,983,3386,3
78740,41504,692,5
78741,40871,343,4
78742,41114,1725,2
78743,44066,1630,1
78744,1596,2006,2
78745,37889,787,4
78746,14946,1015,4
78747,22928,3499,4
78748,18942,3167,1
78749,49104,2954,3
78750,40850,3974,3
78751,27107,1414,2
78752,3231,871,3
78753,43886,2397,3
78754,582,1441,4
78755,34626,1604,4
78756,49967,732,3
78757,44900,2730,2
78758,22510,2940,2
78759,8883,3354,4
78760,17980,3023,2
78761,45625,2396,4
78762,40461,4791,3
78763,826,1042,3
78764,35218,2254,4
78765,26753,928,2
78766,9980,512,1
78767,30493,4178,5
78768,18860,3174,5
78769,13890,3094,5
78770,14921,2945,4
78771,28291,2397,3
78772,27005,1787,3
78773,24901,4721,2
78774,33532,2347,4
78775,14529,1121,5
78776,11266,4635,5
78777,15885,3522,3
78778,36684,3642,2
78779,192,3941,1
78780,23077,1827,3
78781,36630,1534,2
78782,34145,1611,4
78783,4130,2069,3
78784,46196,2480,2
78785,20151,4336,2
78786,11705,4675,5
78787,12908,1963,5
78788,4552,270,1
78789,43210,1427,4
78790,47358,2084,4
78791,28819,1965,1
78792,42963,3424,2
78793,48911,3726,2
78794,10594,3139,1
78795,13112,4470,3
78796,13361,1491,4
78797,11120,4137,5
78798,26354,1735,3
78799,17138,3312,4
78800,28387,4292,1
78801,43688,2785,2
78802,12665,3475,3
78803,32057,1222,5
78804,36289,680,2
78805,31399,1357,5
78806,1497,3297,4
78807,9530,252,1
78808,8910,1333,2
78809,12854,2661,1
78810,31523,4015,2
78811,30953,2432,2
78812,23016,1158,2
78813,477,2077,1
78814,24592,1335,4
78815,36616,2676,5
78816,21121,4700,4
78817,19647,384,2
78818,38994,3646,4
78819,16733,3308,1
78820,20395,2931,1
78821,44562,3138,5
78822,41337,2576,5
78823,22421,2659,1
78824,43469,2526,5
78825,8070,654,1
78826,23936,2744,4
78827,40104,3766,4
78828,34854,4377,3
78829,35253,4876,3
78830,37738,4293,4
78831,43385,2005,2
78832,6863,35,4
78833,38756,128,1
78834,45273,2375,5
78835,33535,4528,4
78836,18283,2712,1
78837,14736,875,2
78838,29136,2959,4
78839,47322,3335,5
78840,25351,2868,4
78841,48712,4824,5
78842,46106,2763,4
78843,14120,2540,4
78844,44360,4850,1
78845,19020,3641,4
78846,49637,4541,5
78847,31719,3143,2
78848,30935,3223,4
78849,1440,2268,3
78850,39311,860,2
78851,17168,2930,1
78852,19517,1951,5
78853,27044,1091,1
78854,22549,2653,2
78855,48418,14,1
78856,38031,3914,2
78857,24074,1878,2
78858,22021,2046,3
78859,49765,835,4
78860,22409,2694,4
78861,7384,3136,2
78862,185,2631,5
78863,5049,1060,5
78864,8503,429,4
78865,18080,784,2
78866,16445,3689,1
78867,5318,3079,2
78868,38458,4998,1
78869,26451,3880,3
78870,37620,893,4
78871,49875,717,2
78872,7829,531,4
78873,27949,3668,4
78874,39760,1339,1
78875,47445,4242,3
78876,46046,4503,4
78877,36525,2540,5
78878,48124,48,2
78879,37109,4305,4
78880,46782,2010,4
78881,24141,2552,1
78882,27032,2846,5
78883,3656,2155,5
78884,4025,172,1
78885,24425,4571,1
78886,10457,529,4
78887,5208,951,1
78888,1863,2866,3
78889,17055,295,2
78890,25736,4341,1
78891,6112,229,4
78892,40752,3248,2
78893,28445,3823,5
78894,1556,1384,1
78895,39830,1236,3
78896,641,325,4
78897,3615,2293,1
78898,22502,360,2
78899,33978,2064,5
78900,640,28,5
78901,29139,1823,2
78902,46164,2673,3
78903,13185,1011,5
78904,14501,1982,5
78905,38518,4545,1
78906,8513,1176,1
78907,29558,4868,5
78908,41852,3204,5
78909,21630,4199,1
78910,14554,3347,3
78911,5460,1945,5
78912,10097,3411,1
78913,37324,4482,4
78914,36935,4722,5
78915,48738,1137,1
78916,7009,3829,4
78917,14637,1097,1
78918,48721,4329,3
78919,15733,2839,3
78920,2363,3493,4
78921,49973,3841,4
78922,17792,165,5
78923,40663,1432,5
78924,47213,1590,3
78925,42501,4788,2
78926,27409,176,4
78927,30045,4208,4
78928,26014,2935,5
78929,17843,2474,5
78930,11392,3631,4
78931,32025,548,2
78932,11577,2414,3
78933,49673,1032,3
78934,49589,3144,1
78935,2225,1436,5
78936,24446,1568,4
78937,45775,968,1
78938,25895,752,2
78939,44277,64,4
78940,18836,357,2
78941,31230,2337,1
78942,32465,2439,5
78943,6044,2697,2
78944,40148,4967,4
78945,28025,1094,2
78946,38622,4846,1
78947,6764,251,5
78948,37889,2646,5
78949,40285,3344,5
78950,29325,1567,1
78951,7857,1735,1
78952,25306,2420,1
78953,29358,999,5
78954,15044,3596,1
78955,35067,4368,4
78956,17983,4170,5
78957,29514,4114,3
78958,40997,2612,3
78959,2728,4949,5
78960,36993,4658,4
78961,29492,4917,2
78962,36568,4499,1
78963,31255,4506,2
78964,38202,2233,1
78965,4761,56,2
78966,29135,3603,4
78967,32937,278,5
78968,44555,2916,5
78969,10472,1012,5
78970,6835,208,3
78971,34228,4316,4
78972,28625,510,3
78973,31032,4830,2
78974,41616,1281,4
78975,12049,1079,1
78976,19208,3162,3
78977,1012,2855,2
78978,42038,2951,3
78979,20775,4429,3
78980,16757,1524,4
78981,895,1517,2
78982,41454,634,1
78983,2560,4913,5
78984,36744,3088,3
78985,44409,4447,3
78986,12985,4838,4
78987,36334,4850,4
78988,42164,1218,3
78989,30342,4319,2
78990,13959,3937,2
78991,27838,4544,2
78992,4592,76,3
78993,2806,3821,5
78994,36354,3763,3
78995,25706,2138,5
78996,18234,1263,2
78997,37526,4821,3
78998,38658,1067,2
78999,28811,4903,2
79000,26970,4194,3
79001,46414,1514,2
79002,32255,473,3
79003,41320,2708,3
79004,41690,4662,5
79005,5934,3677,4
79006,15567,1860,5
79007,26033,3520,1
79008,41005,2937,5
79009,43744,3113,4
79010,45977,42,1
79011,30478,4229,4
79012,28090,4992,5
79013,2243,2848,3
79014,46350,1836,5
79015,46871,839,4
79016,15854,4126,5
79017,26141,1836,3
79018,45714,3669,1
79019,41205,1507,4
79020,3059,4189,1
79021,30215,1755,1
79022,22130,953,4
79023,6921,3390,1
79024,43692,1909,3
79025,4199,3001,2
79026,47574,430,5
79027,44279,3928,2
79028,37642,1256,5
79029,47860,862,1
79030,4282,4534,3
79031,33068,1597,5
79032,25917,3429,5
79033,49965,519,2
79034,35077,172,4
79035,20818,3256,2
79036,17496,919,1
79037,14432,3912,2
79038,1743,3525,3
79039,36860,2334,4
79040,46899,3347,1
79041,1957,4001,3
79042,30396,500,3
79043,48628,2120,4
79044,32253,3842,3
79045,38027,1207,4
79046,32601,4248,3
79047,29852,1648,5
79048,18293,3343,3
79049,2586,4665,5
79050,11100,3044,4
79051,37388,4964,3
79052,4042,3449,3
79053,46637,4421,5
79054,29512,1611,4
79055,21214,4915,2
79056,422,2782,1
79057,29092,3322,4
79058,35065,1578,2
79059,8306,4962,4
79060,4226,963,3
79061,7163,3920,4
79062,44321,4751,1
79063,5572,1851,1
79064,32995,1911,4
79065,10703,4052,5
79066,22798,4015,4
79067,30600,846,3
79068,26509,2117,4
79069,40235,303,1
79070,42041,53,3
79071,41281,758,5
79072,46226,4906,4
79073,44316,1654,1
79074,32407,3243,2
79075,29342,825,1
79076,10481,1357,5
79077,25107,1695,2
79078,30822,2740,5
79079,27521,1003,5
79080,1080,3647,3
79081,16804,819,5
79082,4045,480,3
79083,12400,3733,1
79084,25563,1157,2
79085,35211,1063,4
79086,41440,80,1
79087,45468,271,4
79088,43770,4503,2
79089,32431,2666,5
79090,11770,2680,4
79091,36686,3835,1
79092,41527,1552,3
79093,39191,4397,5
79094,45480,1831,4
79095,35555,3060,5
79096,39069,1102,1
79097,4396,4738,1
79098,41488,565,3
79099,49207,4748,1
79100,514,3132,1
79101,37808,2105,5
79102,17711,4323,2
79103,22353,3755,3
79104,12793,3228,1
79105,24304,3211,1
79106,25710,4173,5
79107,1810,2020,2
79108,44510,3943,2
79109,43262,1047,5
79110,16004,2505,4
79111,30760,791,3
79112,47943,3802,5
79113,7003,182,4
79114,36483,4199,5
79115,31014,4195,3
79116,2166,253,2
79117,41237,747,3
79118,37834,2145,3
79119,32510,1140,1
79120,45752,2961,1
79121,45249,4662,3
79122,27844,3050,1
79123,13224,3552,4
79124,45864,1168,2
79125,27214,3858,1
79126,18736,3167,5
79127,48019,3408,1
79128,44031,494,1
79129,47301,1783,5
79130,18043,3632,4
79131,22358,2093,5
79132,20280,913,5
79133,408,4114,3
79134,2770,1030,3
79135,27983,1232,3
79136,2984,2357,1
79137,11072,3173,2
79138,50,2931,2
79139,15330,569,5
79140,46701,4658,4
79141,35576,1314,5
79142,43226,4426,4
79143,9969,438,4
79144,46305,2796,3
79145,37746,2878,5
79146,13013,904,4
79147,12388,3137,2
79148,12270,3258,4
79149,665,4858,3
79150,39775,1206,1
79151,16832,2895,1
79152,34908,23,3
79153,3761,1633,2
79154,28031,2997,2
79155,13319,1029,4
79156,36903,1797,3
79157,49008,1567,4
79158,5759,2130,4
79159,14200,3179,3
79160,22343,1179,2
79161,49793,4801,2
79162,34533,4942,5
79163,10992,2066,3
79164,38706,3674,4
79165,3681,2378,3
79166,34107,352,4
79167,1534,3251,5
79168,30889,3474,3
79169,37340,2696,2
79170,17561,3348,4
79171,32615,655,4
79172,10382,4321,1
79173,33715,1642,3
79174,5310,673,2
79175,39477,3785,2
79176,31564,2570,5
79177,40278,2304,4
79178,29220,223,4
79179,38923,1368,4
79180,44418,345,3
79181,7796,852,2
79182,41067,1227,1
79183,43615,3899,1
79184,36699,1054,5
79185,34189,527,2
79186,9353,4633,2
79187,24481,1326,2
79188,9522,766,2
79189,12740,1627,4
79190,27812,4677,3
79191,41732,2557,1
79192,16886,2235,5
79193,26521,4152,2
79194,7834,4760,5
79195,48114,2334,4
79196,1515,1196,1
79197,23985,3660,1
79198,27722,940,1
79199,7632,2119,3
79200,25282,2006,4
79201,12767,2194,5
79202,29082,1331,1
79203,18941,1933,2
79204,22315,2748,3
79205,36911,4282,5
79206,39627,131,3
79207,29731,3597,1
79208,3033,1649,2
79209,23344,1696,5
79210,46852,4789,5
79211,16053,1719,1
79212,14169,4445,1
79213,4284,2395,5
79214,27464,1640,5
79215,33687,3608,1
79216,21462,2860,3
79217,21909,1483,1
79218,32249,975,5
79219,40718,845,4
79220,30433,3257,4
79221,5997,2891,5
79222,49030,3562,5
79223,46955,1112,5
79224,6776,4944,2
79225,46736,949,1
79226,32801,1594,3
79227,32804,1567,4
79228,18492,2117,2
79229,19626,4249,4
79230,29847,3594,1
79231,21444,4543,1
79232,230,3716,4
79233,9214,3709,1
79234,16534,3266,2
79235,19350,752,1
79236,36890,1576,3
79237,14693,460,1
79238,35449,2621,5
79239,47069,1574,5
79240,37172,542,4
79241,24857,3582,4
79242,42997,4918,1
79243,42819,2502,5
79244,49867,2995,5
79245,1442,1725,1
79246,34927,4085,3
79247,37494,1102,1
79248,39865,3357,3
79249,13012,2405,4
79250,48923,1554,4
79251,8765,2276,5
79252,39630,4255,1
79253,112,102,3
79254,32692,2558,3
79255,34281,2498,1
79256,35240,2591,4
79257,46099,3121,1
79258,22990,1041,4
79259,33567,1227,4
79260,30438,2046,1
79261,34226,2189,4
79262,46925,3379,2
79263,24366,3507,5
79264,47823,2554,3
79265,29382,3982,4
79266,24358,3286,3
79267,6501,399,4
79268,23353,1196,3
79269,32844,4074,1
79270,48084,2110,3
79271,10819,139,1
79272,22417,3454,5
79273,43064,3584,5
79274,10497,4964,3
79275,3052,607,2
79276,2421,4271,5
79277,12892,2470,2
79278,46328,2105,1
79279,46506,1134,4
79280,44148,4722,1
79281,16496,4369,4
79282,49682,2087,5
79283,18883,2588,2
79284,45057,2041,1
79285,18583,3852,2
79286,25042,4448,5
79287,23056,1191,1
79288,27998,3394,4
79289,49550,2262,4
79290,47675,3957,5
79291,30758,1419,4
79292,36604,2836,3
79293,47476,2429,1
79294,5167,182,4
79295,36444,4931,1
79296,3242,4242,2
79297,44823,4297,4
79298,19270,647,5
79299,26881,3366,1
79300,16741,1113,5
79301,44710,1303,3
79302,93,319,3
79303,37317,3695,4
79304,31051,215,1
79305,39556,4716,5
79306,33672,2505,1
79307,18872,926,4
79308,26667,1608,2
79309,45739,2937,2
79310,30941,1050,2
79311,7706,394,1
79312,45837,2002,2
79313,27025,2166,3
79314,14161,2288,2
79315,35453,3898,2
79316,35544,175,2
79317,11510,2412,5
79318,9146,2452,3
79319,42025,4765,1
79320,44553,4144,1
79321,32191,2066,4
79322,1469,1810,4
79323,15324,3189,5
79324,25012,3229,4
79325,39567,88,3
79326,31306,2770,1
79327,28670,4566,4
79328,45733,1205,3
79329,21616,2127,3
79330,30022,3388,2
79331,39799,2138,5
79332,25580,802,1
79333,25969,940,4
79334,37022,4348,1
79335,22297,2549,5
79336,15946,3669,2
79337,1777,2846,2
79338,11805,2437,2
79339,38756,2978,4
79340,6369,2019,4
79341,27490,4513,3
79342,47290,2986,5
79343,16242,3919,2
79344,21325,2720,3
79345,31337,2265,1
79346,34051,56,4
79347,12024,4294,4
79348,446,931,1
79349,27540,4664,5
79350,31057,564,5
79351,43572,2997,2
79352,46226,4127,5
79353,32712,3594,4
79354,5489,1227,1
79355,24343,3501,5
79356,30351,1458,5
79357,18861,574,2
79358,42986,3554,4
79359,29005,3999,5
79360,11711,2527,3
79361,42499,1068,5
79362,47576,833,5
79363,6521,1408,3
79364,8893,3651,4
79365,21595,379,3
79366,46095,3685,4
79367,30229,1732,1
79368,44960,1687,4
79369,11927,4710,2
79370,30840,1604,5
79371,23276,2139,3
79372,32715,1971,2
79373,497,2151,4
79374,21540,4289,2
79375,20368,3822,4
79376,37541,4665,2
79377,19076,4909,2
79378,16515,1778,3
79379,36043,2887,5
79380,47375,2113,3
79381,10385,3982,5
79382,35142,1797,5
79383,16874,3478,4
79384,36435,4605,1
79385,4775,3704,4
79386,21202,690,4
79387,28962,4325,3
79388,39295,3295,4
79389,37020,3381,2
79390,45386,3220,5
79391,10244,2948,2
79392,19889,313,2
79393,24724,3977,5
79394,13190,3060,4
79395,27992,404,4
79396,34192,1669,1
79397,4301,3039,2
79398,23241,1862,3
79399,14229,4896,4
79400,49268,4930,4
79401,49640,3553,5
79402,14749,314,1
79403,10341,3481,5
79404,11379,714,5
79405,43975,4578,2
79406,22484,91,5
79407,41474,1083,3
79408,439,3694,1
79409,36224,187,2
79410,12214,1597,1
79411,37713,3481,3
79412,46111,3183,4
79413,45135,421,3
79414,4296,91,3
79415,13766,4693,2
79416,39303,3974,1
79417,33528,3117,5
79418,23836,1957,3
79419,31686,2778,2
79420,41115,1357,2
79421,25809,432,5
79422,31043,4948,3
79423,536,3291,1
79424,31486,3201,3
79425,49275,2977,2
79426,18103,3498,5
79427,36977,2440,5
79428,20169,2452,5
79429,18189,3117,1
79430,22984,785,1
79431,42716,3678,4
79432,43623,3590,2
79433,15803,3021,5
79434,35931,898,4
79435,38147,2457,4
79436,44572,4298,3
79437,43428,4802,4
79438,22179,509,4
79439,18555,4825,1
79440,12033,3327,3
79441,10212,220,1
79442,32697,735,3
79443,39167,30,4
79444,35626,590,3
79445,3268,1810,1
79446,4336,3359,2
79447,24401,657,3
79448,24508,4005,1
79449,44318,4902,2
79450,45952,3120,3
79451,39367,1076,3
79452,18779,154,5
79453,15907,2148,4
79454,34800,2419,3
79455,5074,1147,3
79456,11800,1405,1
79457,7082,4112,2
79458,4932,433,5
79459,10562,263,5
79460,9659,4581,3
79461,14604,323,3
79462,27995,3744,3
79463,38163,4592,1
79464,21881,4514,3
79465,43824,2283,4
79466,35126,380,1
79467,41271,2350,2
79468,4261,4416,3
79469,44379,4889,2
79470,7095,2992,1
79471,11325,1910,4
79472,13695,3434,2
79473,32051,2506,4
79474,12074,4138,4
79475,32018,2465,3
79476,43656,3722,3
79477,16102,4829,2
79478,20266,4993,4
79479,6763,406,1
79480,18991,4828,5
79481,49801,1927,3
79482,25605,2925,3
79483,26301,4017,4
79484,20895,955,2
79485,44343,2245,3
79486,32502,3238,3
79487,33517,2055,5
79488,10497,1164,1
79489,4786,136,2
79490,30715,2611,1
79491,10558,3290,1
79492,7093,2812,3
79493,25945,1888,2
79494,33866,375,1
79495,5210,1041,5
79496,21355,48,5
79497,22490,3052,3
79498,37463,335,3
79499,4500,3711,3
79500,21982,1368,4
79501,25921,2907,2
79502,16064,4166,5
79503,9047,4479,3
79504,27826,3750,5
79505,43056,292,1
79506,1086,4476,5
79507,5357,2878,1
79508,48648,367,2
79509,16939,4883,1
79510,32061,4278,1
79511,34473,4784,5
79512,49641,3246,4
79513,16930,2953,4
79514,7877,1907,4
79515,33505,2438,5
79516,26018,4001,1
79517,40105,4583,5
79518,11310,918,1
79519,48109,3995,1
79520,11381,2105,4
79521,18350,2426,2
79522,18290,4338,3
79523,34121,4515,4
79524,45902,289,3
79525,12072,535,2
79526,32496,1320,5
79527,12729,3889,1
79528,48364,355,4
79529,26031,4895,3
79530,17854,558,4
79531,4009,4859,4
79532,11487,1647,4
79533,23901,276,4
79534,25690,4742,2
79535,28742,432,2
79536,37088,2097,2
79537,44226,2734,2
79538,29681,790,4
79539,98,2333,4
79540,49849,2788,3
79541,47259,2128,2
79542,33760,1843,1
79543,25806,3942,4
79544,34113,4612,5
79545,9020,4512,3
79546,43192,3168,4
79547,2653,3428,5
79548,40144,718,3
79549,11754,4006,3
79550,8409,435,5
79551,25791,4189,5
79552,3058,4238,4
79553,16552,2006,5
79554,6721,3103,3
79555,18644,2958,5
79556,17435,2564,2
79557,24731,3588,4
79558,44146,361,2
79559,43037,2340,1
79560,32606,2697,1
79561,29484,4420,4
79562,28262,2591,5
79563,38935,1528,4
79564,822,4584,2
79565,1453,1651,4
79566,38247,4344,1
79567,32953,1755,1
79568,30832,4514,3
79569,19392,3291,2
79570,26578,4518,4
79571,28830,4298,3
79572,36076,4042,4
79573,3890,4387,5
79574,19072,1384,2
79575,4885,3209,1
79576,35013,2922,2
79577,42825,4222,5
79578,12574,497,2
79579,16779,3954,2
79580,8736,4202,2
79581,22577,3007,4
79582,33746,2988,4
79583,46036,2636,3
79584,6039,2702,5
79585,4162,1843,1
79586,9460,968,4
79587,657,1045,2
79588,26174,398,4
79589,12369,4951,4
79590,21506,3572,3
79591,49061,3870,4
79592,47895,716,3
79593,47803,821,2
79594,20610,145,3
