order_id,customer_id,order_date,status,order_type
49159,3425,2025-02-08 21:11:29.114979,Cancelled,Takeaway
49160,13801,2024-12-25 18:12:44.548876,Completed,Dine-in
49161,7334,2024-10-04 15:53:04.479633,Completed,Takeaway
49162,13571,2025-01-25 04:14:49.548445,Cancelled,Takeaway
49163,9828,2025-03-17 09:36:27.280505,Cancelled,Dine-in
49164,17182,2024-10-20 21:10:33.492152,Cancelled,Delivery
49165,11888,2024-04-30 22:56:19.656646,Completed,Takeaway
49166,7590,2024-06-24 05:56:22.547268,Pending,Takeaway
49167,18966,2024-08-28 13:01:45.542024,Cancelled,Delivery
49168,13434,2024-07-06 08:54:15.073842,Completed,Takeaway
49169,9876,2024-07-02 06:09:10.414868,Pending,Takeaway
49170,3709,2024-06-06 20:49:32.122880,Completed,Dine-in
49171,11131,2024-08-04 20:55:36.850855,Completed,Takeaway
49172,7892,2025-01-08 23:21:05.547382,Cancelled,Dine-in
49173,9,2024-09-15 07:56:40.741769,Cancelled,Delivery
49174,19448,2024-10-14 08:49:09.546366,Pending,Dine-in
49175,12553,2024-08-13 17:57:30.249068,Pending,Dine-in
49176,17007,2025-01-13 20:44:25.966522,Completed,Takeaway
49177,12526,2024-09-18 06:44:33.986594,Cancelled,Takeaway
49178,975,2024-06-22 22:25:50.165854,Pending,Takeaway
49179,11023,2024-08-17 10:05:37.619309,Completed,Delivery
49180,8533,2024-10-28 00:14:17.135859,Completed,Dine-in
49181,10972,2024-09-07 08:55:30.310567,Cancelled,Takeaway
49182,17198,2024-11-10 23:51:54.615220,Completed,Delivery
49183,2708,2025-02-22 00:54:35.792775,Pending,Delivery
49184,16536,2024-06-09 02:16:41.528724,Pending,Dine-in
49185,3568,2024-08-05 07:25:53.700820,Pending,Dine-in
49186,692,2025-02-07 04:14:42.164390,Completed,Dine-in
49187,6976,2024-08-03 06:11:27.690398,Completed,Takeaway
49188,5081,2024-11-12 11:13:17.785373,Completed,Takeaway
49189,7378,2024-05-01 03:20:27.841960,Completed,Takeaway
49190,15453,2024-12-28 09:28:00.940659,Completed,Delivery
49191,13190,2024-11-12 08:42:45.022146,Cancelled,Delivery
49192,15026,2024-05-21 09:59:38.474516,Completed,Delivery
49193,15421,2024-07-18 07:16:10.348485,Pending,Takeaway
49194,16826,2024-07-02 07:54:49.128712,Completed,Delivery
49195,10003,2024-09-22 04:54:25.424121,Cancelled,Dine-in
49196,3301,2024-05-01 02:46:50.733879,Pending,Dine-in
49197,9991,2025-02-25 04:04:53.902246,Pending,Delivery
49198,19770,2024-09-27 14:10:12.333823,Completed,Takeaway
49199,4477,2024-06-04 02:15:08.743893,Completed,Delivery
49200,4714,2024-06-14 07:10:59.630415,Cancelled,Delivery
49201,15198,2024-12-24 08:59:39.360000,Pending,Delivery
49202,5326,2024-07-26 17:16:07.015450,Pending,Dine-in
49203,18365,2025-01-20 17:23:45.711625,Completed,Dine-in
49204,7391,2024-05-25 10:44:55.057235,Cancelled,Takeaway
49205,12236,2025-01-02 01:37:08.982661,Completed,Delivery
49206,17357,2024-07-10 11:53:14.909066,Cancelled,Takeaway
49207,13880,2024-05-12 23:49:02.356187,Completed,Delivery
49208,19887,2025-01-09 17:11:33.619876,Cancelled,Delivery
49209,18264,2025-01-11 03:14:17.057386,Completed,Dine-in
49210,6128,2024-07-19 22:09:06.463749,Cancelled,Dine-in
49211,17492,2024-04-11 05:12:32.918560,Pending,Dine-in
49212,8146,2024-09-04 19:03:57.044143,Pending,Dine-in
49213,5854,2025-03-01 01:57:47.309227,Pending,Delivery
49214,10366,2024-05-20 05:26:03.615775,Completed,Takeaway
49215,16830,2025-01-03 06:21:07.403332,Cancelled,Dine-in
49216,9656,2024-09-26 02:57:45.452573,Cancelled,Takeaway
49217,5147,2025-02-13 10:14:47.748778,Cancelled,Takeaway
49218,10320,2025-01-09 19:51:08.844929,Pending,Dine-in
49219,19612,2025-03-28 15:21:08.221679,Cancelled,Takeaway
49220,17397,2024-05-26 06:09:42.092021,Cancelled,Dine-in
49221,6893,2024-06-21 11:19:34.485060,Cancelled,Delivery
49222,6866,2024-06-28 04:00:16.512468,Completed,Delivery
49223,8999,2024-06-22 02:43:39.279042,Cancelled,Dine-in
49224,18487,2024-04-25 22:11:42.369361,Cancelled,Dine-in
49225,9908,2024-12-19 06:30:40.411648,Pending,Takeaway
49226,10914,2024-08-23 22:12:45.301237,Pending,Dine-in
49227,9257,2024-07-14 18:44:33.631009,Completed,Dine-in
49228,8799,2024-10-23 05:38:27.001136,Cancelled,Dine-in
49229,18201,2025-03-22 21:41:42.522106,Completed,Dine-in
49230,1112,2024-11-06 16:52:12.990927,Cancelled,Delivery
49231,16954,2024-05-24 05:29:16.611286,Pending,Dine-in
49232,986,2024-09-15 16:50:14.061317,Cancelled,Delivery
49233,9280,2024-07-07 23:01:07.344095,Pending,Takeaway
49234,19064,2024-07-22 16:50:08.826479,Completed,Delivery
49235,389,2024-04-15 07:05:22.871229,Completed,Dine-in
49236,7517,2025-02-14 20:34:53.229358,Pending,Delivery
49237,5727,2025-02-27 20:23:33.825249,Cancelled,Takeaway
49238,13719,2024-07-10 12:55:49.008135,Cancelled,Dine-in
49239,975,2024-11-11 22:47:54.935145,Completed,Dine-in
49240,10190,2025-03-29 01:23:05.240538,Cancelled,Dine-in
49241,11290,2024-06-24 13:26:07.143331,Pending,Dine-in
49242,14945,2025-03-01 22:39:03.707134,Cancelled,Takeaway
49243,18324,2024-09-27 10:14:16.517147,Pending,Takeaway
49244,18841,2024-10-30 23:20:21.615372,Pending,Dine-in
49245,2227,2024-10-01 08:34:14.226418,Pending,Dine-in
49246,7946,2024-04-21 03:48:51.150927,Pending,Takeaway
49247,14505,2024-04-12 01:53:34.205907,Pending,Takeaway
49248,5075,2024-09-28 04:00:02.060321,Pending,Delivery
49249,195,2024-09-16 08:12:11.092474,Completed,Delivery
49250,4135,2024-11-15 14:28:53.078332,Pending,Takeaway
49251,2047,2024-04-17 19:15:33.881572,Completed,Dine-in
49252,8962,2024-10-21 04:38:22.406667,Pending,Dine-in
49253,12905,2025-01-06 00:24:26.661913,Cancelled,Dine-in
49254,17955,2024-07-29 02:28:41.840706,Completed,Dine-in
49255,15910,2025-01-23 10:30:52.670923,Completed,Takeaway
49256,15975,2024-08-23 19:30:36.017162,Cancelled,Delivery
49257,16423,2024-11-13 00:33:23.139218,Completed,Dine-in
49258,11363,2024-05-25 00:43:11.329928,Completed,Delivery
49259,14758,2024-04-08 15:25:01.038792,Completed,Delivery
49260,7830,2025-02-15 15:21:50.161105,Completed,Dine-in
49261,1417,2024-04-09 02:48:27.288876,Cancelled,Delivery
49262,4875,2024-05-30 06:52:19.051358,Completed,Delivery
49263,14539,2024-06-29 22:19:41.101208,Completed,Takeaway
49264,12312,2024-05-22 23:55:12.074002,Completed,Delivery
49265,2017,2025-02-18 15:30:20.225683,Completed,Dine-in
49266,3125,2024-12-13 07:34:44.731870,Pending,Takeaway
49267,261,2024-11-09 16:20:50.991918,Completed,Dine-in
49268,15448,2024-05-31 09:47:03.265011,Pending,Takeaway
49269,4906,2024-05-28 18:40:25.127080,Completed,Dine-in
49270,12480,2024-10-31 12:31:39.079948,Cancelled,Dine-in
49271,5117,2024-11-08 13:11:12.328914,Completed,Takeaway
49272,18847,2024-07-19 11:18:07.760863,Cancelled,Dine-in
49273,616,2024-08-11 07:18:01.580673,Completed,Takeaway
49274,19724,2024-06-10 21:33:48.507856,Pending,Takeaway
49275,8826,2024-04-29 02:21:03.002324,Cancelled,Dine-in
49276,4090,2024-09-18 04:13:43.938781,Cancelled,Delivery
49277,6109,2024-05-14 17:40:33.224343,Completed,Delivery
49278,11205,2024-10-02 14:09:51.209704,Completed,Takeaway
49279,13333,2024-07-03 00:03:14.376133,Completed,Dine-in
49280,4055,2025-03-21 11:37:52.967112,Completed,Dine-in
49281,10618,2024-12-17 03:22:01.291193,Completed,Delivery
49282,13107,2025-02-22 00:20:42.257794,Cancelled,Takeaway
49283,9583,2024-12-16 17:58:48.947057,Completed,Takeaway
49284,5728,2025-03-22 07:07:23.646865,Pending,Dine-in
49285,7768,2025-02-16 09:27:20.153979,Completed,Delivery
49286,579,2025-02-17 11:46:24.546658,Cancelled,Delivery
49287,2672,2024-06-09 07:05:49.663127,Completed,Delivery
49288,3975,2025-02-04 14:20:16.291216,Cancelled,Dine-in
49289,19862,2024-09-20 15:12:22.304751,Completed,Takeaway
49290,1207,2025-03-31 01:32:29.191028,Pending,Dine-in
49291,1449,2024-06-07 00:18:32.922818,Pending,Takeaway
49292,1108,2025-02-06 19:04:28.624112,Cancelled,Delivery
49293,7736,2024-06-10 16:58:31.411377,Completed,Dine-in
49294,12667,2024-10-22 07:55:10.634121,Completed,Delivery
49295,14730,2024-09-10 11:04:22.165543,Cancelled,Takeaway
49296,3503,2024-05-10 11:25:32.183659,Pending,Delivery
49297,2044,2024-09-03 18:53:10.473207,Completed,Takeaway
49298,10678,2024-07-19 18:27:09.879254,Completed,Takeaway
49299,3028,2025-01-24 08:21:47.535376,Cancelled,Delivery
49300,18005,2024-10-14 01:52:32.377402,Pending,Delivery
49301,1855,2024-07-05 05:10:54.233545,Completed,Takeaway
49302,10403,2024-04-15 20:31:16.022603,Pending,Delivery
49303,12093,2024-12-25 23:30:50.035022,Cancelled,Delivery
49304,9422,2024-11-26 03:14:14.917605,Completed,Takeaway
49305,17959,2025-03-05 14:18:38.325198,Pending,Delivery
49306,3848,2024-10-29 12:55:15.877920,Completed,Dine-in
49307,8518,2024-07-09 04:52:29.166724,Cancelled,Takeaway
49308,6523,2025-01-14 18:22:37.296865,Cancelled,Delivery
49309,11592,2024-12-16 17:37:46.364517,Cancelled,Takeaway
49310,5007,2024-05-04 13:47:17.188296,Cancelled,Delivery
49311,18349,2025-03-27 03:51:05.728367,Completed,Dine-in
49312,4563,2024-06-09 11:44:19.031258,Cancelled,Delivery
49313,12274,2024-09-03 15:14:27.017047,Completed,Delivery
49314,4021,2024-09-13 05:13:30.079087,Pending,Delivery
49315,14379,2024-12-18 00:12:49.624190,Completed,Delivery
49316,11366,2024-11-11 16:13:18.580071,Completed,Dine-in
49317,14653,2025-03-07 20:16:23.566259,Cancelled,Takeaway
49318,8963,2024-07-14 03:43:02.966380,Completed,Dine-in
49319,8906,2024-08-17 22:36:53.431926,Pending,Delivery
49320,11207,2024-12-18 22:42:12.386715,Cancelled,Delivery
49321,3457,2025-02-17 00:04:23.607898,Pending,Takeaway
49322,9142,2024-04-25 07:27:17.979908,Pending,Takeaway
49323,15257,2025-03-22 10:37:25.623387,Completed,Delivery
49324,4473,2024-09-02 18:26:08.466685,Pending,Dine-in
49325,2204,2024-05-03 23:21:53.829674,Cancelled,Delivery
49326,3948,2024-06-01 06:56:27.200639,Pending,Takeaway
49327,13131,2025-02-10 15:55:05.866862,Pending,Delivery
49328,18945,2024-06-15 17:52:11.665588,Pending,Takeaway
49329,4914,2024-11-10 17:33:14.451919,Cancelled,Takeaway
49330,14971,2024-05-22 15:45:46.569174,Completed,Delivery
49331,654,2024-05-16 11:35:10.594408,Cancelled,Takeaway
49332,9013,2025-03-01 11:16:13.629919,Pending,Takeaway
49333,12185,2024-12-14 09:05:56.472486,Completed,Takeaway
49334,9582,2025-02-27 16:07:23.356663,Completed,Dine-in
49335,18461,2024-05-01 16:37:06.753804,Pending,Dine-in
49336,10122,2024-06-04 18:59:10.200986,Completed,Delivery
49337,6398,2024-12-03 00:17:01.579459,Completed,Takeaway
49338,13046,2024-04-09 12:03:22.913738,Completed,Dine-in
49339,18945,2025-02-02 01:49:38.241679,Pending,Takeaway
49340,5198,2024-04-10 16:26:57.629222,Completed,Takeaway
49341,18254,2024-07-25 22:07:36.253552,Completed,Delivery
49342,12143,2025-01-17 19:35:04.381577,Pending,Takeaway
49343,10894,2024-06-17 19:55:43.101428,Completed,Takeaway
49344,15193,2024-07-29 16:18:20.599113,Pending,Delivery
49345,11462,2024-12-14 21:38:34.087104,Pending,Dine-in
49346,359,2024-09-13 02:12:45.782357,Pending,Takeaway
49347,16101,2024-08-02 20:24:24.037346,Cancelled,Dine-in
49348,15554,2025-01-18 22:58:04.862824,Pending,Dine-in
49349,11747,2024-10-03 10:02:50.952865,Cancelled,Delivery
49350,1907,2025-03-05 18:53:55.048649,Pending,Delivery
49351,6120,2024-05-06 15:26:47.646396,Pending,Dine-in
49352,15988,2024-11-05 11:58:15.557366,Completed,Takeaway
49353,17466,2024-07-20 03:11:48.926658,Cancelled,Takeaway
49354,9653,2025-02-14 18:37:58.658768,Pending,Takeaway
49355,5560,2024-07-08 05:37:13.226268,Cancelled,Delivery
49356,1157,2024-06-26 20:33:45.415498,Completed,Dine-in
49357,11199,2024-11-03 13:01:52.119621,Pending,Takeaway
49358,11947,2024-05-29 23:28:49.546727,Pending,Delivery
49359,12483,2024-06-18 08:27:49.007487,Cancelled,Dine-in
49360,10646,2024-07-15 09:05:44.687261,Cancelled,Dine-in
49361,10884,2025-02-09 02:07:22.331644,Cancelled,Dine-in
49362,12192,2024-04-08 19:59:27.299647,Cancelled,Delivery
49363,11855,2024-12-31 10:50:35.047292,Pending,Dine-in
49364,1187,2025-01-29 03:15:47.022743,Completed,Takeaway
49365,10724,2024-04-05 23:20:29.365782,Pending,Dine-in
49366,4470,2024-11-17 19:23:05.061596,Pending,Dine-in
49367,13798,2024-05-18 10:00:04.279447,Cancelled,Takeaway
49368,10740,2024-04-29 21:02:07.732004,Pending,Takeaway
49369,6462,2025-01-10 10:33:17.092010,Pending,Dine-in
49370,6180,2024-07-10 22:23:41.830564,Pending,Takeaway
49371,19539,2025-01-25 00:10:20.992831,Cancelled,Dine-in
49372,9223,2024-07-07 14:22:36.032082,Cancelled,Dine-in
49373,19926,2024-10-11 16:52:22.164902,Cancelled,Dine-in
49374,6595,2025-02-11 23:31:09.950286,Pending,Dine-in
49375,3560,2024-07-08 18:58:02.119185,Pending,Takeaway
49376,18660,2025-02-26 06:25:19.794629,Pending,Dine-in
49377,1090,2025-02-27 05:08:51.320513,Pending,Dine-in
49378,6543,2024-09-28 05:19:46.985843,Completed,Takeaway
49379,11194,2024-09-08 15:05:57.885129,Cancelled,Dine-in
49380,5120,2024-04-14 23:53:54.850590,Cancelled,Dine-in
49381,4378,2024-12-08 17:36:48.428368,Pending,Takeaway
49382,17265,2024-04-24 15:09:54.615420,Cancelled,Dine-in
49383,15463,2024-07-04 11:05:12.280159,Pending,Takeaway
49384,19776,2024-10-15 19:55:38.864103,Pending,Delivery
49385,19980,2024-11-15 18:36:28.225231,Cancelled,Delivery
49386,18208,2025-01-06 21:45:03.742475,Cancelled,Delivery
49387,10641,2024-11-05 12:53:51.996529,Cancelled,Delivery
49388,17583,2024-08-11 02:16:44.511378,Cancelled,Takeaway
49389,19839,2024-12-08 01:59:39.343465,Cancelled,Dine-in
49390,927,2024-06-09 09:30:53.981990,Cancelled,Delivery
49391,11448,2024-06-09 22:44:25.225629,Completed,Dine-in
49392,1729,2025-01-26 21:48:16.454686,Completed,Takeaway
49393,8265,2025-02-25 07:56:20.610282,Pending,Takeaway
49394,12309,2025-02-21 07:53:51.174415,Completed,Takeaway
49395,6642,2024-09-01 17:47:46.544952,Cancelled,Dine-in
49396,7640,2024-04-14 21:30:27.510682,Cancelled,Dine-in
49397,3253,2024-12-14 13:51:39.159815,Cancelled,Delivery
49398,4965,2024-08-24 18:29:37.756878,Pending,Takeaway
49399,1293,2025-03-04 20:32:37.700429,Cancelled,Delivery
49400,17672,2024-04-14 12:57:02.828908,Pending,Dine-in
49401,11597,2024-09-16 19:40:34.713630,Pending,Takeaway
49402,13924,2024-10-17 09:42:52.335190,Completed,Dine-in
49403,7153,2024-07-28 08:05:42.342257,Completed,Delivery
49404,355,2024-09-15 09:57:41.858698,Pending,Takeaway
49405,17738,2024-10-15 02:10:16.504024,Completed,Delivery
49406,7514,2024-06-06 21:53:37.594231,Pending,Delivery
49407,7387,2025-01-26 04:22:25.722180,Completed,Delivery
49408,1667,2024-06-05 08:51:37.044379,Pending,Delivery
49409,17648,2024-11-12 22:20:58.295208,Completed,Takeaway
49410,17894,2024-06-22 18:12:28.193323,Completed,Takeaway
49411,175,2024-06-04 05:39:33.835931,Completed,Delivery
49412,7058,2025-03-29 09:53:25.247045,Pending,Delivery
49413,13478,2024-08-19 00:10:27.492431,Cancelled,Delivery
49414,17870,2024-06-21 15:57:11.800305,Pending,Takeaway
49415,3477,2024-11-02 00:54:25.929934,Cancelled,Dine-in
49416,11093,2025-01-16 17:08:53.767262,Cancelled,Dine-in
49417,3782,2024-12-31 21:44:18.424752,Completed,Dine-in
49418,15854,2024-04-29 18:56:20.941345,Cancelled,Delivery
49419,17728,2024-09-11 07:49:27.954805,Pending,Delivery
49420,19121,2024-05-04 12:52:22.303438,Pending,Dine-in
49421,12607,2025-03-31 11:43:04.473469,Pending,Delivery
49422,5348,2024-07-07 06:52:40.840906,Pending,Takeaway
49423,4866,2024-11-16 05:33:46.408392,Cancelled,Takeaway
49424,37,2024-08-29 03:25:45.187992,Completed,Dine-in
49425,18344,2024-06-08 06:48:55.367679,Pending,Delivery
49426,15237,2024-08-19 20:53:20.208287,Completed,Takeaway
49427,5555,2024-07-11 17:40:00.994364,Cancelled,Dine-in
49428,11172,2024-05-29 15:29:28.439667,Completed,Takeaway
49429,6994,2024-05-19 06:09:38.989386,Cancelled,Delivery
49430,11979,2025-01-17 02:15:28.752714,Pending,Dine-in
49431,9925,2024-11-27 06:38:41.818534,Cancelled,Takeaway
49432,2355,2024-12-08 05:32:35.141575,Completed,Delivery
49433,19134,2024-09-26 03:46:12.672965,Pending,Delivery
49434,17573,2024-08-26 13:29:08.535631,Cancelled,Delivery
49435,7340,2024-08-01 19:04:35.927337,Pending,Delivery
49436,5616,2024-10-15 00:05:54.551766,Pending,Takeaway
49437,8295,2024-05-13 04:07:28.970998,Cancelled,Dine-in
49438,225,2024-08-18 18:42:05.823914,Cancelled,Delivery
49439,11508,2025-02-13 10:26:29.895456,Completed,Dine-in
49440,19003,2024-05-30 13:44:21.153352,Pending,Dine-in
49441,3466,2024-08-08 19:50:01.776182,Pending,Takeaway
49442,2585,2024-12-23 01:43:07.182412,Completed,Delivery
49443,19571,2025-01-13 19:02:57.608557,Completed,Takeaway
49444,15742,2025-01-24 12:33:21.741775,Completed,Takeaway
49445,19582,2025-02-26 00:50:22.458655,Pending,Dine-in
49446,10554,2024-06-24 09:17:47.439086,Pending,Takeaway
49447,14585,2025-01-01 09:13:14.017251,Cancelled,Delivery
49448,9476,2024-11-13 17:25:38.680588,Completed,Delivery
49449,6738,2025-01-06 06:00:21.182714,Pending,Takeaway
49450,12563,2024-12-28 08:23:33.260231,Pending,Dine-in
49451,7932,2024-09-27 07:39:00.726115,Completed,Delivery
49452,8139,2024-06-05 19:19:07.426085,Completed,Takeaway
49453,9712,2024-11-11 17:02:55.845357,Pending,Dine-in
49454,6291,2024-09-05 04:44:56.932403,Pending,Takeaway
49455,1578,2024-11-10 17:46:14.322077,Cancelled,Takeaway
49456,11099,2025-01-27 14:29:30.616737,Pending,Delivery
49457,11235,2025-02-14 04:44:42.165852,Completed,Dine-in
49458,6430,2024-12-05 20:41:59.884961,Completed,Delivery
49459,8196,2024-12-14 14:21:22.069412,Completed,Dine-in
49460,15740,2024-10-25 11:53:01.298052,Completed,Dine-in
49461,18484,2024-08-29 07:02:39.601806,Cancelled,Delivery
49462,4645,2025-03-25 13:09:47.649488,Pending,Delivery
49463,12552,2025-03-02 20:13:20.321158,Completed,Delivery
49464,9267,2024-10-26 04:52:51.654206,Completed,Delivery
49465,524,2024-06-06 14:30:31.088234,Pending,Delivery
49466,2343,2025-03-13 14:56:17.857391,Cancelled,Dine-in
49467,18835,2024-10-23 08:44:58.472647,Completed,Delivery
49468,2121,2024-11-19 08:48:40.807886,Completed,Dine-in
49469,11092,2024-11-17 21:14:39.371647,Pending,Takeaway
49470,5653,2024-05-12 08:23:01.714169,Completed,Dine-in
49471,5764,2024-06-16 03:21:32.317413,Cancelled,Delivery
49472,19826,2024-12-10 01:35:39.065760,Cancelled,Takeaway
49473,5790,2024-04-12 21:36:19.659220,Cancelled,Dine-in
49474,3205,2025-03-01 12:28:14.803637,Completed,Takeaway
49475,18378,2024-11-15 20:33:41.932816,Completed,Takeaway
49476,3827,2024-07-04 17:18:42.615724,Pending,Dine-in
49477,10127,2024-05-04 00:49:05.387252,Pending,Takeaway
49478,719,2024-10-05 20:29:21.624188,Cancelled,Delivery
49479,6848,2024-11-25 18:19:58.020789,Pending,Dine-in
49480,6657,2024-08-24 03:18:30.626403,Pending,Delivery
49481,4530,2024-10-01 00:34:48.780881,Cancelled,Takeaway
49482,4710,2024-06-26 15:42:40.779971,Pending,Takeaway
49483,2751,2025-02-05 05:18:11.315531,Pending,Dine-in
49484,13647,2024-06-29 12:06:22.276314,Completed,Takeaway
49485,638,2024-12-19 17:07:05.958336,Cancelled,Dine-in
49486,8662,2024-08-22 13:47:24.245981,Pending,Takeaway
49487,6103,2024-11-23 05:59:51.010195,Cancelled,Dine-in
49488,8323,2024-09-30 18:30:50.192231,Pending,Delivery
49489,13177,2024-12-25 22:33:41.923124,Pending,Takeaway
49490,10890,2024-10-24 05:53:06.223302,Pending,Dine-in
49491,2431,2024-06-28 00:53:55.775226,Completed,Takeaway
49492,10873,2025-01-06 12:07:11.998792,Pending,Takeaway
49493,7478,2024-05-16 20:28:45.996270,Cancelled,Takeaway
49494,15589,2024-05-17 08:27:28.862769,Cancelled,Delivery
49495,1916,2024-05-29 20:24:24.036324,Pending,Dine-in
49496,12725,2024-10-28 01:23:07.504162,Completed,Dine-in
49497,5838,2024-06-12 19:38:40.543444,Completed,Takeaway
49498,10811,2024-05-23 11:27:27.776040,Completed,Delivery
49499,12454,2024-07-05 12:42:39.498315,Pending,Takeaway
49500,17024,2024-08-22 06:18:44.262421,Completed,Takeaway
49501,13532,2024-09-30 18:34:21.711812,Pending,Delivery
49502,7011,2024-05-23 10:36:57.604126,Completed,Dine-in
49503,6377,2024-12-03 05:40:00.127364,Pending,Dine-in
49504,17722,2024-06-12 22:30:47.047784,Pending,Delivery
49505,19221,2024-09-07 10:37:41.969352,Cancelled,Takeaway
49506,4588,2024-09-13 13:33:40.666894,Pending,Takeaway
49507,3539,2024-10-11 00:31:46.849259,Completed,Delivery
49508,12749,2024-06-11 00:05:09.043043,Cancelled,Dine-in
49509,9822,2024-11-30 12:22:20.210155,Cancelled,Delivery
49510,18431,2024-12-22 03:47:47.097178,Completed,Dine-in
49511,7370,2024-04-08 01:51:28.043152,Cancelled,Delivery
49512,7086,2024-12-05 22:58:24.053144,Pending,Dine-in
49513,2889,2024-07-25 23:48:16.641523,Cancelled,Takeaway
49514,19810,2024-06-22 04:19:44.893308,Completed,Dine-in
49515,1849,2024-08-19 08:13:15.041438,Cancelled,Takeaway
49516,15567,2024-10-09 10:39:16.743847,Completed,Dine-in
49517,5271,2024-06-09 21:24:40.175707,Completed,Takeaway
49518,17457,2024-05-12 00:28:56.030063,Pending,Delivery
49519,4262,2024-04-25 19:29:24.557024,Pending,Dine-in
49520,19456,2024-11-06 16:27:40.047191,Cancelled,Delivery
49521,1765,2024-12-13 08:23:52.685910,Completed,Delivery
49522,9637,2025-02-01 13:58:26.820988,Pending,Delivery
49523,14514,2024-05-29 14:42:19.531583,Pending,Takeaway
49524,15084,2025-03-14 06:15:12.312071,Completed,Takeaway
49525,11482,2024-12-13 05:37:21.052951,Cancelled,Delivery
49526,13921,2024-06-21 20:02:28.204124,Completed,Dine-in
49527,16957,2025-01-12 18:22:22.445996,Completed,Dine-in
49528,10510,2024-11-07 16:15:14.407547,Pending,Delivery
49529,18316,2024-07-20 17:20:44.211742,Pending,Delivery
49530,10881,2025-03-06 18:05:46.550233,Pending,Takeaway
49531,7823,2024-05-24 05:31:33.682138,Pending,Takeaway
49532,19310,2025-03-14 18:39:35.211913,Cancelled,Dine-in
49533,8737,2024-08-14 23:44:14.210513,Completed,Takeaway
49534,7569,2024-07-20 01:38:36.772712,Cancelled,Delivery
49535,7185,2024-10-02 09:10:09.196769,Cancelled,Delivery
49536,840,2024-05-30 12:28:29.205835,Pending,Delivery
49537,12567,2025-03-28 21:16:03.800645,Cancelled,Dine-in
49538,2725,2024-08-21 21:53:18.316680,Cancelled,Delivery
49539,7374,2024-07-02 18:13:05.808852,Completed,Delivery
49540,1868,2025-02-06 02:17:34.542945,Pending,Takeaway
49541,11259,2025-02-15 05:00:13.729977,Completed,Takeaway
49542,13616,2025-02-27 13:12:29.428973,Cancelled,Dine-in
49543,18800,2024-11-06 13:44:33.330121,Completed,Takeaway
49544,12853,2024-11-08 20:58:48.416511,Pending,Delivery
49545,17200,2024-10-30 04:48:25.468370,Completed,Takeaway
49546,696,2025-01-10 11:14:36.974324,Pending,Delivery
49547,17664,2024-09-14 05:29:38.483908,Pending,Dine-in
49548,8627,2024-07-19 11:12:21.138363,Pending,Delivery
49549,5737,2024-12-18 21:32:57.853181,Pending,Takeaway
49550,17081,2024-04-24 14:30:55.229198,Cancelled,Delivery
49551,11578,2024-04-12 11:41:11.474202,Completed,Delivery
49552,4639,2024-08-09 05:33:09.661300,Pending,Delivery
49553,1517,2024-06-11 04:55:36.261064,Completed,Takeaway
49554,4320,2024-11-10 14:22:45.431740,Cancelled,Takeaway
49555,9799,2024-08-08 17:32:36.200024,Cancelled,Takeaway
49556,12368,2025-04-02 11:00:13.490509,Completed,Dine-in
49557,3172,2025-01-21 18:37:53.186439,Cancelled,Takeaway
49558,8862,2024-05-07 17:02:10.452468,Cancelled,Dine-in
49559,17693,2024-11-05 12:26:35.323142,Pending,Dine-in
49560,8270,2024-11-14 23:27:37.185504,Cancelled,Dine-in
49561,18372,2024-11-05 13:24:51.216463,Cancelled,Dine-in
49562,17200,2024-06-27 18:56:04.775825,Cancelled,Delivery
49563,860,2025-01-20 11:45:28.753594,Cancelled,Delivery
49564,19363,2024-12-26 10:50:09.139408,Pending,Takeaway
49565,1103,2025-01-30 05:35:54.738269,Completed,Dine-in
49566,887,2024-11-17 12:49:30.916629,Cancelled,Dine-in
49567,8483,2024-05-12 04:26:01.796619,Cancelled,Dine-in
49568,5010,2024-09-25 07:22:32.171501,Pending,Dine-in
49569,16212,2024-10-21 02:03:08.710318,Pending,Delivery
49570,2242,2024-04-09 21:48:43.634365,Pending,Delivery
49571,10674,2024-10-22 09:07:55.898572,Cancelled,Delivery
49572,7712,2024-08-27 09:45:18.998498,Cancelled,Dine-in
49573,4274,2024-12-16 17:51:13.142690,Cancelled,Delivery
49574,13516,2025-03-17 13:08:40.840146,Pending,Takeaway
49575,9047,2024-07-31 04:52:16.636698,Cancelled,Delivery
49576,4784,2024-07-16 17:54:03.297449,Pending,Takeaway
49577,6194,2024-09-09 22:07:41.252609,Completed,Delivery
49578,15033,2025-03-07 09:21:29.977644,Pending,Takeaway
49579,2424,2025-01-22 00:06:18.888436,Pending,Dine-in
49580,5082,2024-11-20 16:01:33.794973,Completed,Dine-in
49581,9086,2024-09-04 10:53:52.855005,Completed,Delivery
49582,13952,2024-07-14 17:12:04.701395,Pending,Takeaway
49583,10725,2024-04-13 10:46:41.730892,Cancelled,Dine-in
49584,1391,2024-10-20 04:33:46.467796,Completed,Dine-in
49585,10613,2024-12-12 22:31:17.611938,Cancelled,Takeaway
49586,7988,2024-06-05 06:19:36.690582,Pending,Dine-in
49587,5576,2025-01-10 19:41:03.938286,Pending,Delivery
49588,948,2024-06-03 20:52:41.017452,Cancelled,Dine-in
49589,14190,2024-04-11 14:11:33.699215,Cancelled,Takeaway
49590,19679,2025-03-25 05:49:47.157310,Cancelled,Delivery
49591,10697,2024-07-09 09:21:27.810301,Cancelled,Takeaway
