order_item_id,order_id,food_id,quantity,item_name
2603,7385,186,3,Fries
32315,48133,111,4,Fries
11606,25224,278,3,Burger
46909,42690,463,3,Sushi
29264,11246,180,1,Fries
45905,10407,400,4,Wrap
29355,20981,253,2,Burger
25613,30682,246,1,Burger
41792,5774,195,1,Burger
4355,16560,106,2,Pizza
28391,49332,293,4,Fries
31484,48623,109,4,Salad
42816,47482,118,2,Salad
8442,32771,117,1,Fries
6370,20241,385,4,Sushi
18848,18887,419,2,Sushi
15184,33511,408,3,Fries
32259,3498,119,2,Burger
23683,26036,124,3,Wrap
8370,17271,282,3,Pizza
4081,20866,431,2,Sushi
28247,20090,264,1,Wrap
18302,48658,432,2,Salad
17969,28957,140,3,Salad
7801,18760,105,2,Fries
33194,33734,153,2,Salad
8435,32232,199,2,Salad
29817,35855,325,3,Sushi
43746,26297,269,1,Burger
44115,35352,344,4,Fries
43034,4340,285,4,Pizza
28721,20376,412,3,Pizza
41005,33632,469,2,Burger
41435,8996,231,2,Wrap
30961,3857,439,4,Sushi
49472,41191,318,2,Fries
38273,40250,434,1,Wrap
17534,7638,488,1,Fries
7208,9418,153,1,Wrap
7818,21616,213,2,Sushi
7638,27880,106,3,Wrap
1312,32415,164,4,Fries
42496,22753,495,2,Pizza
49183,13186,439,1,Wrap
23953,47824,438,1,Salad
45318,19496,305,1,Sushi
32867,3747,441,4,Sushi
27581,10942,234,2,Sushi
46824,4804,435,4,Pizza
38508,2073,442,2,Fries
29991,15387,397,2,Wrap
26911,38533,493,2,Wrap
41715,24693,460,3,Fries
32594,17260,168,1,Sushi
36494,22173,105,2,Sushi
47851,2932,190,3,Fries
7793,26204,419,2,Salad
10009,22978,249,4,Wrap
12323,40266,358,1,Wrap
12088,13469,129,3,Wrap
790,40924,252,2,Wrap
11618,28156,182,1,Pizza
21128,17432,352,4,Sushi
48514,19070,273,2,Sushi
24588,49449,337,4,Burger
1669,36681,465,4,Fries
7754,31630,224,3,Wrap
23647,19265,473,4,Pizza
15885,43569,216,3,Fries
15020,41454,188,1,Wrap
37493,36747,355,1,Salad
3917,22796,254,4,Burger
49903,38749,121,1,Sushi
17093,30977,392,1,Salad
8832,20133,170,1,Pizza
17652,29028,431,3,Wrap
32033,5176,235,2,Salad
30862,35979,108,4,Salad
11913,38931,379,4,Burger
37028,2119,385,3,Salad
49782,1409,230,4,Salad
3177,49931,430,2,Pizza
26109,15482,358,4,Sushi
11357,39222,384,2,Salad
5596,33586,100,3,Burger
5310,6517,141,4,Salad
32680,28467,488,3,Pizza
31482,38143,209,2,Fries
37690,24419,210,4,Burger
12365,19717,217,1,Wrap
18115,39972,457,1,Fries
43245,16516,141,3,Salad
15425,29535,372,3,Wrap
4144,7336,296,4,Sushi
8649,44007,196,4,Pizza
39142,11188,347,1,Salad
28710,10546,262,4,Fries
12229,8667,117,3,Salad
2831,17990,374,1,Sushi
20595,9359,154,2,Fries
23849,31706,452,1,Fries
16647,27298,406,4,Pizza
18788,34362,350,2,Sushi
43393,31449,240,4,Salad
2829,44437,143,3,Sushi
32897,10028,434,1,Pizza
17432,4047,119,3,Salad
48939,30435,213,4,Burger
14704,24575,185,2,Burger
12347,3944,409,1,Burger
7643,1898,277,3,Sushi
7783,37262,288,3,Wrap
14154,44923,465,2,Wrap
5091,15337,359,1,Fries
28838,35883,453,4,Wrap
47899,13839,113,3,Fries
38883,13968,405,1,Sushi
41453,14593,476,3,Pizza
45782,13416,173,2,Salad
33673,7952,380,3,Fries
21706,8508,253,4,Burger
37007,8863,355,1,Pizza
23164,15445,449,3,Fries
4005,1051,242,2,Burger
3659,28234,467,2,Salad
20454,46868,113,3,Salad
42258,37414,134,4,Pizza
4865,22253,231,2,Pizza
37189,12959,222,4,Sushi
39418,46992,181,3,Salad
12596,9757,447,3,Salad
5881,27612,160,3,Sushi
30365,10403,142,1,Wrap
28979,47953,239,3,Wrap
23704,46569,133,2,Sushi
2708,18969,300,4,Salad
28507,10299,261,2,Burger
13908,6308,219,1,Salad
33581,44742,150,1,Burger
48296,30226,363,4,Fries
30260,17462,350,2,Salad
38654,43794,368,4,Salad
17954,13225,468,2,Salad
12584,7266,158,4,Pizza
35604,16896,486,3,Burger
45743,45208,425,2,Wrap
28498,48238,420,2,Sushi
34840,45321,445,4,Pizza
4581,41833,202,3,Sushi
4724,43277,442,4,Pizza
3422,14854,180,2,Sushi
24676,47931,453,1,Pizza
16308,35007,380,1,Pizza
772,20644,341,4,Wrap
31266,16079,398,1,Salad
17246,10710,156,2,Sushi
17369,40577,279,2,Salad
14067,18391,106,1,Burger
11650,27303,334,2,Sushi
23846,29942,206,3,Pizza
465,31322,416,3,Wrap
28802,6078,228,1,Fries
45961,40584,456,3,Pizza
46907,2406,104,3,Salad
13645,42823,106,3,Salad
31625,11309,329,3,Burger
45842,2521,478,2,Pizza
33116,27480,372,1,Pizza
12370,12547,380,3,Wrap
41308,29019,244,1,Fries
16180,1203,239,2,Wrap
33057,13577,104,3,Pizza
37016,13340,246,2,Sushi
13741,21579,187,4,Pizza
14024,14525,477,4,Pizza
32281,31292,462,4,Burger
38560,20552,462,4,Pizza
11597,46124,461,2,Salad
13646,41488,163,4,Wrap
49679,6119,141,3,Wrap
18042,20154,259,4,Pizza
37951,29540,141,1,Wrap
19913,32776,195,2,Burger
25221,19565,273,3,Pizza
35057,39078,117,2,Fries
11196,39192,324,2,Sushi
27805,6518,152,4,Burger
23048,9288,178,2,Fries
40964,2505,236,2,Salad
24705,24403,386,4,Sushi
15215,48022,211,1,Burger
48110,2250,496,4,Wrap
27528,42844,454,3,Wrap
31367,20051,484,4,Salad
36714,49023,240,1,Fries
36659,26400,215,4,Pizza
16663,1043,390,1,Wrap
39840,30530,109,1,Sushi
37099,17855,257,2,Salad
47953,11736,234,4,Burger
15097,40637,488,1,Sushi
39496,9768,288,2,Burger
43664,12301,244,3,Burger
988,48532,293,4,Pizza
16378,25292,453,1,Fries
36421,24991,111,3,Sushi
45014,13716,450,4,Burger
18750,31597,325,4,Fries
25905,30349,301,1,Burger
38315,32075,301,2,Sushi
6270,24300,393,1,Wrap
17257,43753,268,1,Wrap
34686,8515,432,1,Fries
17856,38057,282,1,Sushi
22486,29137,149,3,Salad
24475,25643,266,3,Sushi
29027,37036,319,4,Pizza
38976,3439,467,2,Wrap
15699,21981,306,1,Sushi
30019,44157,394,1,Burger
37040,17457,195,4,Sushi
16432,49920,360,4,Pizza
49918,12281,192,3,Salad
33962,47668,224,2,Fries
12250,16048,370,3,Burger
48252,4928,471,2,Pizza
35915,15529,373,2,Pizza
35284,20475,237,1,Burger
22930,2106,113,3,Salad
2163,1938,188,1,Salad
11621,37908,186,1,Pizza
45872,42727,152,2,Burger
4632,26280,460,1,Sushi
41097,45693,287,2,Sushi
21819,41316,448,3,Pizza
36161,17589,490,3,Burger
12525,16535,316,2,Burger
29938,24915,234,1,Fries
31668,43440,394,3,Fries
25410,38592,141,4,Burger
8355,10294,235,3,Salad
39964,3575,432,3,Sushi
9061,23588,377,2,Fries
37044,9217,378,1,Fries
33280,46836,108,3,Salad
35884,46094,465,1,Salad
38203,31470,155,2,Salad
21211,27782,152,4,Sushi
10598,3404,192,4,Sushi
17317,47742,266,4,Fries
49399,8013,307,2,Wrap
1592,34604,429,3,Wrap
42166,33322,276,3,Fries
291,34500,439,2,Sushi
37409,2735,186,2,Salad
3467,10113,234,3,Burger
26459,2234,188,4,Burger
8572,13204,190,1,Sushi
9903,12953,291,4,Wrap
4013,25154,475,2,Salad
26566,1821,329,4,Burger
13738,14833,480,2,Fries
17661,25327,370,2,Sushi
22399,37924,212,1,Fries
42161,24699,431,3,Salad
227,3379,325,2,Pizza
20725,27083,410,1,Wrap
5689,12625,238,2,Wrap
46043,3694,435,4,Pizza
38912,34901,350,1,Fries
43768,1336,344,2,Pizza
41227,2913,354,1,Sushi
5631,35406,435,3,Sushi
8631,46962,476,3,Sushi
11340,13581,147,2,Salad
45835,35552,332,3,Pizza
44408,10357,145,2,Burger
46288,31105,141,4,Burger
31406,3114,104,1,Sushi
22385,39093,105,2,Pizza
18652,46441,442,2,Wrap
16478,12294,130,2,Wrap
48466,33163,364,3,Salad
9907,37428,380,4,Sushi
20431,31436,134,3,Fries
46092,31740,356,1,Fries
49812,10420,498,1,Fries
17346,30848,373,2,Sushi
2529,22861,224,3,Wrap
29435,1344,308,1,Sushi
4027,10630,305,2,Pizza
37678,3066,155,2,Burger
46580,27715,223,1,Salad
1355,10799,175,4,Salad
24465,22033,182,3,Burger
7925,33507,240,2,Burger
37379,5502,343,4,Sushi
43822,35965,378,2,Fries
29264,30049,232,3,Wrap
9199,34227,136,4,Fries
7899,6180,343,4,Sushi
14283,27070,209,2,Wrap
9638,32454,118,3,Pizza
32648,15033,406,3,Sushi
23393,1031,160,2,Salad
2670,41242,396,2,Burger
32560,23054,345,3,Salad
45678,28439,224,2,Pizza
7958,23485,307,3,Salad
26455,15629,362,3,Burger
42441,30372,440,1,Sushi
35512,33699,313,4,Pizza
5029,14766,224,1,Sushi
41220,24589,208,1,Pizza
36289,25368,235,1,Fries
21593,10081,250,1,Fries
38503,32243,318,3,Fries
41763,2218,473,3,Sushi
20915,1002,480,4,Salad
17005,19731,399,3,Burger
4384,16485,200,2,Wrap
7950,5849,453,1,Burger
34411,29493,205,2,Wrap
21681,28913,250,2,Sushi
24452,49315,481,4,Fries
13946,33838,462,3,Wrap
13942,3906,459,2,Pizza
37747,17676,232,4,Pizza
45802,29999,148,4,Sushi
39135,21932,317,2,Pizza
44983,7310,230,3,Burger
29890,22306,358,1,Pizza
9232,24735,430,1,Burger
21352,28863,317,2,Fries
10026,8658,210,3,Salad
33507,13269,249,2,Pizza
14031,6140,375,1,Wrap
45994,36689,100,3,Fries
2605,2193,315,4,Pizza
5922,3369,149,2,Pizza
36851,8117,156,4,Sushi
44647,28392,380,2,Sushi
1382,28316,170,2,Salad
49960,45464,289,4,Pizza
44400,27109,360,2,Sushi
39285,20624,172,3,Salad
36652,32428,377,4,Fries
26568,27894,253,4,Sushi
47821,43695,399,2,Pizza
2525,37505,368,2,Pizza
24519,11055,476,4,Pizza
29014,22333,117,2,Fries
10529,33176,462,1,Pizza
48056,37553,422,4,Salad
46939,43876,138,3,Fries
35000,36842,443,4,Wrap
34999,37845,200,1,Fries
48301,39019,210,1,Wrap
41020,28046,181,1,Burger
10342,46838,155,4,Burger
10912,19962,399,1,Burger
31455,43781,266,4,Fries
30551,34044,455,1,Fries
18231,45448,474,1,Sushi
15530,8976,365,1,Pizza
15219,38697,412,1,Wrap
12883,47447,348,4,Salad
44380,30098,244,3,Salad
45141,34245,224,1,Salad
49263,26832,257,3,Pizza
6285,32792,340,3,Pizza
16742,31873,446,2,Salad
38193,3196,314,4,Sushi
18144,17354,314,2,Fries
24439,47897,309,4,Fries
9386,26856,295,3,Wrap
26897,43760,147,1,Salad
45935,47165,352,2,Burger
12262,12512,450,3,Pizza
27244,6990,447,1,Fries
34788,34378,420,3,Pizza
38638,5044,470,3,Fries
38692,19673,196,2,Fries
29902,29853,399,2,Pizza
34756,1320,476,2,Pizza
26485,16683,405,1,Pizza
25254,9105,357,4,Wrap
1963,28602,269,4,Pizza
44923,39525,125,3,Salad
576,39447,417,1,Burger
42938,12098,135,4,Salad
7385,32545,212,2,Sushi
23082,45388,169,2,Pizza
43974,10972,329,2,Sushi
23947,27641,325,2,Burger
48725,29201,327,2,Salad
43966,27305,429,4,Salad
1686,8887,251,4,Wrap
19015,13422,184,3,Salad
3128,44768,166,2,Salad
46367,32989,495,3,Pizza
25987,1403,317,3,Burger
27056,12400,378,1,Wrap
35260,19342,494,1,Sushi
4654,48734,384,1,Fries
24746,30320,342,3,Salad
11686,47410,431,1,Sushi
35956,12907,121,3,Pizza
18798,34566,112,1,Sushi
19586,10351,233,1,Sushi
37187,24805,214,4,Pizza
11906,24933,266,3,Wrap
38149,13166,165,4,Burger
14596,10648,440,4,Wrap
11905,21003,101,2,Burger
992,7782,307,2,Salad
14283,1307,169,2,Salad
35562,18710,182,3,Pizza
3958,15646,280,3,Pizza
40787,36123,486,3,Sushi
38992,14525,127,2,Burger
41254,15645,247,2,Burger
30877,43695,456,1,Burger
38587,4974,164,2,Salad
38242,19897,243,3,Wrap
7705,37050,162,4,Wrap
17869,49105,310,1,Salad
36178,42386,338,1,Wrap
2048,8511,162,2,Fries
10053,3240,497,4,Fries
32461,25005,198,2,Sushi
1167,39535,468,1,Burger
17103,24608,337,1,Burger
47857,5753,294,3,Fries
20398,3571,268,3,Pizza
17118,48119,265,2,Fries
4440,34065,473,4,Pizza
3695,1868,345,4,Fries
6963,16856,222,2,Pizza
5687,7077,101,4,Pizza
46901,43878,141,2,Fries
46861,41949,423,4,Pizza
19398,12788,232,1,Sushi
12122,4590,421,2,Pizza
30808,27571,372,2,Wrap
47907,20261,213,1,Wrap
3215,48819,413,4,Pizza
22853,49419,416,1,Fries
12473,20637,172,4,Salad
37792,41660,110,2,Fries
47599,1317,334,1,Salad
42797,23567,399,2,Salad
12443,45246,316,1,Wrap
45754,5649,179,2,Salad
44957,22102,113,2,Pizza
4349,25242,178,4,Wrap
13928,2216,280,4,Sushi
28871,40386,199,2,Wrap
44000,42641,163,2,Salad
39825,36946,199,2,Wrap
15325,19934,383,3,Sushi
35298,8645,401,2,Fries
37178,44236,427,1,Sushi
33459,35100,135,1,Fries
22843,26237,418,2,Wrap
3588,1068,119,4,Pizza
11505,20988,396,3,Fries
16871,18688,171,3,Salad
26318,2621,482,1,Burger
27998,2338,393,2,Burger
18803,36815,137,4,Burger
31983,33831,251,4,Wrap
20488,28232,463,2,Burger
38121,31343,442,4,Fries
41427,34158,152,3,Fries
32028,38926,216,3,Burger
21813,47934,364,3,Fries
8910,24527,292,1,Fries
39912,5257,483,3,Pizza
34608,1662,334,3,Salad
21768,13045,195,1,Burger
3968,31321,382,4,Burger
36875,42250,224,2,Sushi
46589,43037,269,2,Wrap
11912,33699,376,4,Pizza
29787,21477,304,2,Pizza
29897,15873,282,1,Pizza
29593,5973,288,4,Pizza
27927,34184,242,3,Fries
41100,40760,271,2,Pizza
25113,40000,291,1,Sushi
23362,14935,491,1,Pizza
35284,48221,204,1,Salad
48991,27532,168,4,Wrap
35837,26616,170,4,Burger
28924,41930,182,3,Salad
39363,10261,173,2,Fries
48370,5196,351,4,Wrap
30919,6179,389,2,Burger
22274,4005,157,1,Sushi
380,34617,188,1,Sushi
15053,42422,266,2,Sushi
36206,30622,174,3,Fries
6680,31486,478,2,Pizza
23986,35787,193,3,Pizza
29606,17779,342,4,Burger
49740,27393,372,3,Burger
26041,22338,328,1,Salad
30634,25077,179,3,Fries
25748,30839,134,4,Pizza
5272,19599,476,4,Burger
35682,22196,312,4,Pizza
6022,25240,310,3,Pizza
895,25352,462,4,Wrap
21887,10169,219,1,Wrap
47773,22164,212,2,Pizza
43752,30477,212,1,Pizza
22261,37822,265,4,Sushi
37581,4045,159,2,Wrap
43937,36848,203,2,Pizza
11319,1466,483,2,Fries
18592,20836,347,4,Pizza
2828,45643,155,2,Wrap
42526,38994,129,1,Fries
48701,24980,214,4,Pizza
13943,15753,178,2,Pizza
24642,21301,141,1,Fries
19006,17260,192,2,Sushi
32990,12073,217,2,Pizza
6540,36398,175,3,Fries
14925,41378,216,3,Salad
25877,16564,459,4,Wrap
13177,36546,487,3,Fries
38269,33209,270,1,Sushi
29734,16133,293,1,Burger
17362,13824,123,1,Sushi
39196,46720,176,4,Sushi
34048,5014,234,2,Burger
25045,34730,235,1,Fries
39004,27884,359,2,Pizza
48874,12072,422,3,Wrap
29281,39272,117,3,Pizza
33587,16160,228,3,Fries
44681,41812,351,2,Fries
6705,14649,482,4,Burger
38299,16834,304,2,Fries
24135,49920,102,2,Salad
27057,43449,109,1,Wrap
32033,49935,458,1,Salad
26973,45840,485,1,Fries
45682,2290,104,2,Sushi
36629,21118,145,2,Pizza
4016,41903,446,4,Fries
839,34896,221,3,Sushi
21910,32582,204,4,Fries
35526,33813,183,4,Salad
25420,49153,263,1,Burger
23958,40914,465,3,Sushi
17212,36226,100,2,Sushi
19674,40473,106,3,Fries
4996,9485,292,4,Sushi
12559,30076,306,3,Burger
47271,35829,390,2,Wrap
35625,21800,339,2,Burger
34019,32705,428,1,Wrap
34369,49450,413,4,Salad
40378,48463,187,2,Salad
41484,44934,160,2,Burger
48505,20414,322,1,Fries
17753,42719,263,4,Wrap
30350,49577,292,2,Pizza
39762,34956,189,1,Wrap
8858,8364,214,4,Salad
33223,13289,442,3,Fries
7529,39157,312,4,Pizza
19488,26017,347,3,Salad
34588,40470,271,2,Pizza
6658,30111,209,3,Pizza
2914,35449,147,1,Salad
47970,44407,254,1,Wrap
38361,26322,246,4,Burger
223,44372,359,1,Sushi
13467,8566,290,3,Salad
3058,12372,267,2,Pizza
1828,47421,114,3,Wrap
15409,41373,360,1,Sushi
14414,12981,234,1,Pizza
24175,34707,256,3,Wrap
35134,35144,343,1,Salad
9140,20577,334,1,Burger
42361,39009,295,2,Fries
32049,8589,433,1,Fries
24854,11587,400,1,Sushi
36654,21909,192,1,Fries
20254,37068,308,3,Pizza
2375,18908,471,1,Fries
9897,40511,252,1,Pizza
39238,31166,364,2,Sushi
1346,7101,310,2,Fries
23944,6548,291,3,Burger
25245,3979,265,3,Salad
44997,5056,131,1,Burger
36524,33078,365,3,Sushi
41748,47450,283,2,Burger
12173,20679,407,4,Fries
44283,38670,343,2,Salad
39920,31147,335,4,Sushi
25931,19609,338,4,Wrap
48118,47909,461,1,Pizza
17919,20931,493,1,Fries
29935,35511,400,1,Fries
30577,18689,118,2,Sushi
45314,41900,284,3,Fries
39849,30262,355,2,Pizza
10327,8109,169,3,Fries
41805,14920,250,4,Pizza
46676,38563,260,3,Sushi
29298,45349,275,3,Fries
49816,33811,141,1,Fries
4228,28985,424,2,Fries
3465,16742,136,2,Fries
29672,11771,122,2,Salad
39240,15847,390,4,Pizza
36969,42466,178,1,Salad
36158,20369,494,3,Burger
10019,15894,280,2,Sushi
22737,11248,171,1,Salad
23719,42521,477,2,Wrap
27088,33495,199,2,Salad
11079,10063,365,4,Burger
45526,41453,286,4,Sushi
41845,3686,116,2,Salad
18504,1150,151,2,Fries
45713,4405,436,1,Sushi
38139,2172,106,1,Pizza
20181,22501,272,2,Pizza
21078,48230,413,2,Pizza
26104,10663,181,3,Sushi
20066,28604,367,1,Wrap
38366,26163,303,4,Pizza
21219,8913,240,2,Burger
8379,28307,370,2,Salad
49939,46419,148,2,Fries
42190,26654,353,3,Sushi
676,18858,205,4,Fries
837,36664,206,3,Wrap
6304,48039,469,2,Burger
999,33737,372,1,Pizza
33749,29123,426,1,Pizza
28278,5104,123,4,Burger
24414,27890,482,1,Burger
18881,9523,296,4,Burger
5972,31324,154,3,Wrap
20808,44877,320,2,Sushi
44298,4562,126,3,Wrap
32679,28858,355,4,Salad
22193,36501,147,4,Burger
4604,29915,328,2,Pizza
12789,49936,327,2,Fries
48218,39453,146,2,Pizza
16314,9697,474,4,Salad
8762,6321,402,3,Pizza
21989,12980,423,2,Pizza
28564,29751,168,4,Burger
45616,48873,149,2,Sushi
1267,43188,397,4,Salad
28188,46146,408,4,Sushi
4245,45912,481,4,Pizza
44665,43381,222,3,Wrap
10152,13755,337,4,Sushi
40084,46341,313,4,Salad
40128,14777,134,2,Pizza
34487,18863,421,4,Sushi
9710,17602,274,1,Sushi
49620,10651,112,2,Wrap
23674,17173,282,2,Wrap
37804,46980,127,1,Wrap
38047,4452,424,2,Sushi
6486,38956,428,1,Salad
42218,45392,434,3,Fries
29485,2489,324,1,Fries
18222,7654,257,1,Fries
32365,17310,236,2,Fries
21508,43420,350,1,Burger
14674,7405,164,1,Wrap
16374,41677,311,2,Pizza
44757,47384,306,2,Pizza
42969,29308,166,1,Wrap
7541,45230,197,4,Pizza
33965,14215,369,1,Fries
6058,34682,366,4,Burger
38627,45950,493,2,Salad
15463,33755,119,4,Salad
4482,31868,136,2,Pizza
1381,25139,295,2,Sushi
42584,40730,272,1,Pizza
45590,7306,148,4,Salad
42729,20603,216,4,Sushi
21134,27641,115,2,Salad
20496,19056,347,4,Pizza
45102,41784,250,2,Fries
13885,33290,429,1,Salad
17953,48984,191,1,Fries
28995,38092,472,3,Wrap
46783,39951,281,4,Sushi
31100,1905,499,2,Pizza
22145,36460,123,3,Burger
19192,16921,230,3,Salad
16266,14135,163,4,Wrap
33295,28675,442,2,Sushi
35292,12579,414,1,Sushi
27254,4057,463,2,Wrap
40417,10667,462,1,Wrap
40855,8871,495,3,Sushi
13729,23943,402,2,Salad
26026,28470,205,3,Salad
28566,28114,132,1,Salad
32646,21831,181,4,Fries
35315,11477,303,3,Pizza
23277,13612,221,2,Pizza
3383,26039,262,4,Salad
45123,19153,351,3,Pizza
26451,18316,277,3,Burger
16073,34144,168,4,Burger
4786,5312,302,4,Pizza
34190,1291,385,3,Salad
46361,21789,316,2,Salad
16394,35476,170,4,Burger
24284,27716,108,1,Wrap
13561,41103,491,3,Pizza
37186,17150,415,4,Burger
21046,46580,357,3,Pizza
7484,41063,277,2,Sushi
37637,28889,377,1,Salad
16744,3087,361,3,Pizza
18223,48189,247,4,Burger
39403,4405,189,1,Fries
6165,34982,338,1,Salad
44222,14453,405,1,Salad
46937,48915,472,1,Fries
39827,13897,412,2,Sushi
25714,32209,442,2,Pizza
37822,41713,161,4,Fries
2135,22962,213,2,Salad
21494,39350,103,3,Wrap
5639,17918,408,4,Burger
19270,46082,161,4,Salad
12502,4106,239,3,Fries
16922,14446,201,3,Salad
40223,30426,377,1,Sushi
24532,12696,203,4,Pizza
24652,35781,115,2,Sushi
47163,19025,406,2,Salad
33133,1507,204,1,Wrap
29956,18834,385,2,Salad
18245,32667,371,1,Burger
4802,44294,472,4,Salad
22340,28681,344,2,Fries
33504,12350,222,1,Salad
43785,48040,492,3,Sushi
17121,37317,442,2,Pizza
44621,3524,456,1,Sushi
8417,6775,186,2,Salad
32655,5918,350,1,Pizza
45309,40316,220,3,Burger
29798,19298,344,3,Sushi
13992,2908,112,2,Sushi
5564,25936,100,4,Pizza
47488,41586,370,1,Fries
31693,21538,252,1,Fries
32760,29987,111,1,Salad
45789,34464,279,1,Burger
1847,37332,171,2,Salad
16404,22224,393,1,Sushi
37401,34927,104,4,Sushi
24183,15679,388,2,Burger
2980,16671,135,2,Salad
9083,11871,227,4,Fries
48561,19945,295,1,Sushi
4091,1929,136,4,Fries
2022,34850,363,1,Burger
36953,15021,142,3,Sushi
34592,14443,104,4,Burger
17263,34400,171,4,Burger
1563,29795,111,2,Burger
12180,7631,364,3,Salad
42974,16682,168,2,Fries
44791,9970,101,2,Pizza
19645,7499,381,3,Salad
20406,48452,235,4,Sushi
32949,12221,119,4,Wrap
17859,42948,486,1,Burger
29533,38480,320,4,Fries
38242,17066,103,1,Sushi
28228,35441,241,1,Wrap
46503,2284,330,3,Burger
23123,44306,380,2,Wrap
5157,19893,384,1,Fries
47764,13633,322,4,Fries
29920,35735,190,2,Fries
7032,4537,264,2,Pizza
25015,19506,222,1,Fries
47002,16050,291,2,Salad
33902,40166,405,2,Sushi
5148,34544,365,4,Fries
18624,32293,292,2,Pizza
45332,48426,361,2,Wrap
2818,34130,298,3,Pizza
43259,36249,263,4,Salad
24547,23747,139,2,Sushi
49469,43384,368,4,Fries
3982,22809,131,4,Sushi
10484,6983,429,2,Sushi
43835,7808,398,1,Burger
41821,31845,133,2,Salad
1772,40618,330,4,Wrap
22151,21006,347,2,Sushi
1695,14806,115,1,Salad
45631,38325,235,2,Fries
43424,34225,485,4,Sushi
27825,16751,154,3,Burger
38495,25813,182,4,Fries
1403,10614,308,3,Salad
24849,34670,149,4,Wrap
46278,27484,356,3,Salad
13488,38503,412,2,Burger
29791,44830,229,4,Wrap
13865,13674,446,3,Wrap
35432,26153,473,2,Pizza
42046,48929,392,2,Pizza
22167,11453,444,4,Salad
6347,26074,475,4,Pizza
46661,44133,335,3,Pizza
305,13769,203,1,Fries
12678,1784,461,3,Salad
22664,32497,118,2,Pizza
44603,21177,334,3,Burger
1952,26730,205,3,Pizza
14314,36445,448,1,Burger
34616,3413,160,2,Sushi
41299,25044,484,4,Fries
20823,24366,170,1,Wrap
13168,26236,141,1,Fries
25361,44553,409,2,Pizza
16830,34626,117,4,Wrap
38290,3679,394,4,Sushi
4266,2779,481,1,Salad
34077,23264,452,1,Wrap
8775,26629,366,2,Pizza
43138,32271,314,3,Pizza
14419,13929,181,2,Sushi
42708,27894,465,2,Fries
39949,39580,371,4,Burger
16542,23799,426,2,Fries
44426,12539,379,3,Salad
49101,32312,465,4,Burger
39929,46906,498,1,Pizza
22629,48979,296,2,Burger
6030,2274,396,4,Pizza
30063,1339,390,4,Salad
871,17440,341,4,Salad
41743,38703,137,1,Wrap
24794,5424,489,4,Sushi
36155,49820,179,3,Wrap
48466,27921,369,1,Salad
39410,37993,287,2,Salad
41344,32426,373,2,Wrap
39004,40304,222,2,Wrap
21934,10654,467,1,Fries
15140,36663,110,4,Wrap
41388,7021,308,4,Sushi
27133,39661,346,2,Wrap
22116,9472,191,1,Wrap
27832,48870,318,4,Salad
19419,21758,399,4,Sushi
40095,3882,101,2,Sushi
42873,2781,383,2,Burger
42326,40831,330,4,Burger
19788,43024,181,1,Pizza
45150,17702,118,1,Wrap
28652,28865,481,3,Salad
45802,46563,409,3,Fries
29305,13368,350,2,Pizza
44400,10897,357,4,Wrap
11137,16708,374,1,Burger
21048,24116,354,3,Sushi
46905,48501,138,4,Burger
40948,49623,416,1,Burger
13869,35361,416,2,Fries
49679,12757,456,1,Fries
17133,44948,239,3,Salad
1968,10749,211,4,Burger
26733,49709,333,3,Burger
7978,46168,321,2,Burger
27375,24112,354,4,Pizza
17098,2581,119,3,Sushi
32145,16025,198,1,Salad
7216,41077,293,4,Salad
25169,16641,110,3,Wrap
20627,25817,376,1,Wrap
25545,45478,401,1,Pizza
48848,4026,466,2,Salad
20542,34423,335,4,Burger
18527,32989,171,3,Sushi
33494,13902,406,1,Pizza
27727,1398,441,2,Fries
30126,39929,280,3,Sushi
3121,29424,473,3,Sushi
49678,1790,370,2,Sushi
695,13605,227,2,Pizza
17164,14107,117,3,Salad
27254,41357,298,1,Salad
32320,46985,373,1,Burger
38518,27179,465,3,Salad
28699,17918,164,1,Wrap
27943,16001,256,2,Salad
47538,48713,139,4,Fries
14470,2653,140,3,Pizza
39847,9226,119,2,Sushi
4277,25124,284,2,Pizza
6457,19244,147,4,Sushi
25816,6552,160,1,Sushi
36417,16535,194,1,Wrap
18282,16452,487,4,Burger
42411,43356,168,1,Fries
36143,14148,384,1,Fries
4425,37171,307,4,Burger
28357,32894,482,3,Fries
28838,19131,493,1,Wrap
17266,48295,271,2,Wrap
9874,28258,436,3,Burger
14700,49880,273,1,Salad
24888,38630,222,4,Salad
5073,6745,376,2,Wrap
26303,30287,479,4,Sushi
32072,6225,185,1,Pizza
10554,6555,496,3,Fries
7700,10148,112,3,Salad
42699,24322,427,1,Pizza
27796,23507,197,1,Wrap
23337,14797,360,3,Salad
23032,15829,134,4,Wrap
25372,30249,133,4,Pizza
46071,4215,309,3,Pizza
44575,43668,356,4,Fries
2103,45705,351,3,Fries
3073,17638,266,3,Burger
2754,47239,149,2,Salad
44008,10525,310,1,Fries
7222,7594,230,2,Burger
28275,2317,369,1,Pizza
39488,45223,217,3,Burger
45649,6691,129,2,Salad
18284,22883,370,3,Salad
24513,24028,481,2,Pizza
1030,41205,321,3,Sushi
3369,24922,172,1,Sushi
45045,43157,225,2,Burger
15025,44194,346,2,Sushi
18842,11997,201,2,Fries
8740,36677,491,3,Pizza
29488,21496,274,3,Pizza
46860,17732,149,1,Salad
45798,18715,177,2,Fries
548,5195,442,2,Burger
