feedback_id,customer_id,rating,comments,submitted_at
1196,1535,3,Average,2024-07-01
7435,9744,4,Average,2021-12-25
12933,1392,,Bad,2024-03-11
806,1021,4,Great,2024-12-10
12095,6148,,Poor,2024-11-21
86,620,4,Bad,2022-08-24
10495,9489,3,Excellent,2020-06-15
14849,5098,3,Great,2022-08-07
17157,3754,5,Great,2024-11-11
1674,2658,4,Excellent,2021-03-27
14179,9873,3,Excellent,2021-11-30
3602,8869,5,,2021-10-05
7448,5378,4,Excellent,2023-03-05
6304,7800,2,Average,2020-03-04
910,5514,,Poor,2020-10-25
12301,783,3,Bad,2023-08-20
5109,8506,4,,2021-12-29
12781,6574,2,Bad,2020-09-26
14881,1717,4,Bad,2024-08-06
3713,8446,3,Great,2023-10-18
10321,2872,4,Excellent,2020-04-04
18484,1699,5,Excellent,2021-10-29
8989,8356,1,Average,2020-04-16
14006,8165,3,,2024-10-23
4879,3402,3,Poor,2024-10-22
12021,6649,4,Poor,2021-04-30
12614,8541,2,,2020-12-10
16809,930,4,Average,2023-10-07
4881,4632,4,Poor,2020-09-25
3654,2229,3,,2020-07-19
13735,6683,3,Bad,2024-03-19
2027,5577,5,Great,2024-08-17
14062,7242,5,Average,2024-07-12
12099,9871,5,Average,2020-02-16
13012,1027,5,Average,2021-08-25
19570,6940,2,Bad,2023-05-14
14441,7591,5,Bad,2021-04-09
11366,4638,,Excellent,2023-04-06
3896,9785,3,Poor,2020-01-28
14397,791,3,Poor,2022-03-27
11543,9630,4,Great,2023-04-08
15616,8592,5,Average,2020-04-30
1504,2468,5,Great,2021-01-04
922,9502,3,,2023-12-28
8612,5477,3,Great,2022-11-01
1152,1104,4,Excellent,2021-02-02
4237,4864,,Bad,2024-06-26
17000,860,5,,2020-01-19
753,6548,2,Excellent,2020-11-15
59,1486,1,,2024-06-18
4623,5229,4,Poor,2020-10-31
1192,5925,4,Great,2023-11-06
571,8659,2,Bad,2023-01-09
7364,3281,4,,2023-07-12
13375,4286,2,Poor,2020-11-18
10016,7105,3,Great,2020-06-10
18941,5725,3,Poor,2020-06-16
3745,9688,4,Average,2022-04-13
19793,2131,3,,2022-07-23
3203,6858,4,Great,2021-04-11
7395,9508,,Great,2023-12-20
5275,1184,4,Average,2022-07-20
5021,5427,1,Poor,2024-04-29
19444,5492,4,Great,2022-02-28
6911,6587,5,Excellent,2024-10-10
5269,767,4,,2021-03-12
12726,6935,4,Poor,2022-10-13
5104,5776,4,Excellent,2023-06-04
12533,3650,4,Poor,2022-05-11
2672,7016,4,Excellent,2022-11-13
9592,3910,3,Great,2024-09-29
3909,6858,5,Poor,2020-05-17
11581,5090,2,Average,2020-04-15
7732,7870,3,Bad,2020-07-22
15647,6558,2,Average,2022-05-22
9328,420,4,Bad,2020-05-11
2954,262,3,Poor,2020-02-05
14235,903,4,Poor,2024-10-24
7527,7227,4,,2021-12-18
109,915,3,Average,2020-06-09
3979,50,1,Average,2024-02-12
3641,7922,4,Excellent,2024-01-07
13178,2010,2,Bad,2023-12-17
11371,632,2,Average,2024-11-29
6243,1574,4,Great,2022-08-16
19568,7911,4,Great,2023-10-17
706,7569,3,Great,2022-09-21
12520,8915,1,Excellent,2022-07-01
19392,2311,5,Average,2021-12-09
19216,8401,1,Poor,2021-05-01
1390,889,4,Bad,2021-05-31
1153,6451,1,Great,2021-09-30
13644,8295,1,Poor,2023-05-04
19491,7660,4,Poor,2021-06-08
3561,6753,3,Excellent,2022-05-19
13897,6923,3,Poor,2020-06-14
16310,4448,4,Great,2021-12-15
18700,2140,4,Great,2024-07-12
18001,8063,5,Bad,2020-11-10
13983,5136,,Poor,2020-02-09
15236,8030,4,Poor,2021-07-26
7160,1977,3,Poor,2023-08-12
14782,1869,4,Excellent,2024-04-23
8997,2066,3,Excellent,2020-02-07
14783,8007,5,Bad,2021-12-20
10991,1916,5,Great,2024-02-04
1837,8369,3,Poor,2021-06-07
658,3723,4,,2023-06-25
15830,8633,4,,2020-11-25
14256,6865,2,Poor,2024-11-07
13040,2579,5,Great,2024-01-31
19249,5190,4,Bad,2021-12-03
17604,7122,5,Great,2024-06-17
3662,2869,4,Excellent,2020-07-28
7058,8714,4,Excellent,2021-08-10
3866,1281,4,Bad,2023-01-04
730,5377,3,Bad,2022-04-11
15925,6703,3,Poor,2021-01-16
8028,3302,2,Average,2024-04-20
207,2715,1,Great,2020-10-10
17836,7386,3,,2023-02-14
16723,5002,2,Bad,2024-10-22
11728,6062,3,Bad,2023-05-01
16436,6536,,Great,2021-09-24
1193,9185,1,Bad,2023-07-17
3930,9150,3,Bad,2020-06-22
19889,9117,2,Bad,2021-02-06
16135,8245,4,Great,2023-08-04
4115,3042,3,Bad,2024-04-09
18320,7643,4,Bad,2024-06-05
4099,6131,5,Great,2020-02-19
2687,1585,,,2022-10-16
12677,7792,3,Average,2021-05-13
1482,3269,1,Great,2022-07-26
6132,8874,3,Poor,2023-02-26
8684,8822,4,Bad,2021-10-17
18680,3147,5,,2023-03-23
1022,1857,2,Great,2022-10-20
8511,4301,4,Average,2022-11-06
8391,5716,5,Great,2021-05-22
10385,2594,2,Excellent,2021-08-25
14047,5473,3,,2022-04-17
7369,2574,4,Great,2022-09-19
8169,9548,2,Bad,2022-10-03
2751,2817,4,Great,2024-07-12
411,776,3,Average,2021-04-25
19450,4498,2,,2020-03-12
9337,4736,3,Poor,2020-10-16
18929,735,5,Excellent,2024-04-12
3497,2115,1,Great,2021-04-19
12223,1174,5,Great,2020-05-19
9357,9429,4,Average,2024-05-28
14321,9765,4,Average,2020-01-26
15826,9717,3,Average,2024-09-21
562,6947,2,,2024-11-30
7210,9599,1,Average,2021-06-09
19507,5668,2,Great,2024-08-25
9645,1242,4,Bad,2022-10-26
623,3841,,Great,2023-04-04
4001,5296,4,Average,2021-06-06
17545,5850,,Excellent,2021-08-13
2066,2536,2,Average,2020-10-24
10269,9186,4,Great,2021-02-22
7876,8539,3,Excellent,2022-10-12
446,4590,3,Poor,2021-04-24
4835,9703,4,Poor,2022-01-23
16597,6221,5,Bad,2023-10-28
8098,1959,5,Excellent,2020-11-12
11120,9168,1,Average,2021-11-23
9637,2051,3,Bad,2020-03-15
18322,2586,3,Bad,2020-12-30
6298,7621,5,Excellent,2022-09-18
4903,3,4,Poor,2020-01-29
2729,5944,,Average,2020-01-24
4717,2844,4,Poor,2024-04-07
4158,2287,4,Poor,2022-07-10
12372,1268,5,Great,2023-06-10
3687,2475,5,Average,2024-09-27
15910,8734,5,Average,2022-12-10
112,1426,4,,2023-04-23
10459,5637,4,Average,2021-10-04
1022,731,2,,2021-12-13
18647,8334,5,Great,2024-10-09
16450,2814,3,Average,2022-04-15
9479,5193,4,Average,2024-07-04
7952,964,1,Excellent,2022-01-31
13075,8885,4,Poor,2021-12-14
8200,7897,3,Bad,2020-01-03
478,2463,1,Average,2020-04-26
17345,3387,,Bad,2020-11-24
18205,6880,1,Excellent,2024-08-24
16474,2498,5,Excellent,2024-01-25
3716,2804,2,Excellent,2023-10-22
6620,1218,4,Average,2022-09-04
15781,526,3,Great,2021-03-10
525,7567,3,,2020-01-03
4925,281,1,Average,2020-04-02
1507,5578,2,Excellent,2021-04-05
2899,3420,4,Excellent,2022-06-30
336,3824,1,,2020-06-25
18326,1722,3,Bad,2020-07-19
4633,6522,2,Bad,2020-03-13
16915,1784,4,Bad,2021-01-14
11460,8693,4,,2024-05-03
8084,84,4,Great,2020-05-23
9074,5162,3,,2020-10-31
5581,8226,2,Average,2024-02-28
9587,9390,3,Great,2020-09-12
13684,3800,2,,2020-11-29
17459,3445,1,Excellent,2023-05-25
13498,6967,3,Great,2023-11-01
2344,4053,4,Bad,2020-04-06
2136,4056,1,Excellent,2021-03-10
18947,5253,4,,2023-06-24
10252,3033,3,,2021-06-04
15951,5163,5,,2020-01-31
14956,4200,5,Excellent,2022-04-16
11807,3758,4,Bad,2024-08-10
16405,6305,4,Excellent,2023-10-09
16916,9029,4,Great,2020-08-01
6600,3855,4,Great,2024-06-13
15775,9770,2,Bad,2024-09-25
6495,7055,3,Poor,2023-09-02
9734,6081,5,Great,2023-04-13
15707,6847,3,Average,2021-03-03
6273,3128,5,Average,2021-05-07
17577,6946,2,Excellent,2024-12-25
18554,5314,3,Excellent,2022-01-26
12740,7633,,Great,2023-04-29
5223,1910,4,Excellent,2022-08-27
12865,8261,3,,2024-06-21
17648,9870,4,Great,2020-03-30
3743,1228,5,Excellent,2020-07-24
15611,8004,3,Great,2021-10-29
5083,3259,4,,2021-11-05
19013,4298,2,Average,2021-08-26
3202,423,1,Bad,2022-10-04
18973,7326,3,Excellent,2022-11-01
10325,9519,1,,2020-06-25
3897,1150,4,Average,2024-06-29
8904,4013,4,Average,2024-12-02
17308,7150,5,Excellent,2023-06-20
10444,8505,5,Great,2023-06-21
3129,7044,1,Excellent,2023-09-06
537,7055,3,Excellent,2024-07-30
1347,621,4,Bad,2023-04-02
910,594,4,Great,2024-05-22
7943,4540,5,Great,2023-06-18
164,612,2,,2024-09-20
7019,8819,2,Bad,2022-03-10
1355,9619,5,Bad,2024-04-08
13827,7887,2,,2021-07-11
17359,7724,5,Average,2024-05-03
9358,502,4,Bad,2021-11-03
6730,9366,3,,2024-04-01
5661,1928,4,Bad,2020-09-24
18013,9541,3,Excellent,2020-10-24
15300,3708,4,Average,2021-03-13
11610,3361,5,Great,2023-12-27
8709,8076,,Poor,2023-09-04
13767,7887,4,Great,2020-09-24
14538,2876,4,Average,2021-11-13
8900,1578,4,Average,2021-01-22
3733,4298,,Great,2022-05-12
17214,6716,,Bad,2024-06-09
12419,3434,5,Bad,2024-12-07
3787,2425,1,Bad,2021-01-05
2161,6209,5,,2020-12-19
8740,534,5,Excellent,2020-06-09
12721,7616,3,Bad,2022-12-21
6006,3455,4,Poor,2022-02-03
8249,5144,4,Average,2022-03-25
12704,3873,1,Excellent,2022-07-03
10735,6917,1,Bad,2024-02-10
11996,1506,2,Average,2020-01-26
819,9534,4,Excellent,2021-08-03
10628,1759,5,,2024-09-26
13339,1945,5,,2021-02-06
15486,5570,4,,2020-05-13
3540,1556,5,Great,2024-06-15
9456,6776,4,,2023-05-29
15211,1603,1,Bad,2021-09-01
8268,9914,1,Bad,2021-11-02
17154,2554,5,Poor,2022-09-09
712,4521,2,Great,2022-04-24
8011,8768,4,,2024-11-25
4214,870,5,Great,2020-09-30
7748,1326,3,Great,2023-01-23
16601,6588,3,Bad,2022-08-10
3937,2792,3,Poor,2021-05-21
6172,9402,4,,2024-06-07
4816,4248,3,Poor,2021-02-03
6092,6051,4,Bad,2023-12-17
19241,3607,3,Poor,2020-04-12
12618,3964,3,Bad,2021-06-23
5504,5334,3,Great,2020-01-02
11594,3728,5,,2021-02-28
10839,8134,4,Great,2021-02-16
11159,5607,2,,2022-11-20
9295,7866,4,Bad,2022-06-29
18435,3839,3,,2023-03-02
399,9535,3,Average,2022-09-21
3281,9882,4,Average,2023-10-09
10716,9097,3,Poor,2021-12-25
2992,4720,4,,2020-11-13
2838,536,4,Great,2023-08-05
1475,687,3,Excellent,2024-01-18
8337,3773,1,Excellent,2021-09-25
17880,6757,2,Poor,2020-05-04
19479,8930,,Average,2020-03-12
18995,1181,1,Bad,2022-04-03
108,2914,2,Bad,2024-05-23
9440,788,5,,2021-02-11
3756,773,4,,2021-02-26
9961,8428,2,,2022-01-16
9789,4574,5,,2022-01-04
2717,7547,5,Great,2020-02-03
3590,690,4,Average,2023-02-07
3142,7956,,,2024-12-18
7293,5589,2,Great,2020-06-14
1948,5268,1,,2022-11-01
11189,8966,4,Excellent,2021-02-11
16421,8343,5,Excellent,2024-10-28
9851,9693,5,Great,2020-09-16
5172,3234,2,Average,2021-12-04
19360,9819,4,Poor,2020-03-19
11386,9658,3,Poor,2022-10-15
16186,8318,3,Poor,2024-01-13
1980,4020,4,Poor,2021-09-06
10040,4212,5,Poor,2020-08-11
3131,5987,3,Great,2023-10-07
9306,2588,2,Excellent,2020-09-16
16398,3209,2,Poor,2023-06-08
15889,7646,4,Bad,2021-06-10
7920,3473,,,2020-05-24
2045,5500,3,Bad,2023-02-22
5245,4129,4,Poor,2023-02-20
5087,6973,2,Bad,2021-01-05
14280,5085,3,Excellent,2024-02-03
5630,6949,4,,2021-05-20
5967,2061,5,Bad,2024-06-25
15345,7464,5,Great,2022-10-19
11981,3326,4,Great,2022-06-13
12917,4455,3,Average,2024-06-05
584,823,,Great,2020-10-01
11528,2062,5,Excellent,2023-03-11
13443,8352,4,Excellent,2024-10-13
2538,907,,Excellent,2024-10-24
5524,2787,2,Excellent,2020-04-10
179,9893,3,Bad,2020-10-26
4578,6942,4,,2022-06-23
19627,4429,1,,2024-05-21
3993,1574,5,,2022-08-21
3288,3251,5,Average,2024-01-21
15767,1342,1,Average,2024-10-08
2112,4705,3,Excellent,2023-01-19
4233,2078,1,Poor,2021-05-16
8929,4530,4,Excellent,2023-03-13
8274,1031,5,Excellent,2021-04-25
9037,1831,3,Great,2021-04-26
1192,5565,5,Great,2020-06-12
2015,784,3,Bad,2020-01-03
4104,8907,4,Great,2022-08-08
2659,5029,4,Bad,2022-09-07
9323,7477,3,Great,2022-06-14
14462,8782,5,Average,2021-03-12
305,2711,2,,2021-07-11
10167,5498,2,Great,2022-07-28
9571,8379,3,Great,2024-02-29
19974,7519,3,Poor,2023-10-06
6155,9244,5,Poor,2023-07-17
14826,490,4,Average,2023-05-09
6829,7166,2,Poor,2021-10-09
5778,9560,1,Excellent,2020-12-31
17364,4787,3,Average,2021-01-03
14885,1746,2,Poor,2022-08-23
13267,7881,4,Great,2021-04-28
7913,6259,4,Poor,2020-04-30
14587,4899,4,Excellent,2022-01-16
17881,9355,5,Poor,2022-05-10
5482,5175,3,Great,2021-06-25
14853,8786,3,Excellent,2024-12-27
7215,2586,5,,2024-02-27
6676,559,3,Average,2020-02-15
17224,8702,3,Great,2023-10-30
15073,3569,4,Bad,2024-10-12
4193,3610,3,Bad,2020-10-02
18145,313,4,Bad,2021-08-06
3221,7377,3,,2024-07-05
19424,3192,4,Excellent,2022-04-28
9716,3663,5,Great,2020-01-05
5498,1968,2,Poor,2021-06-04
14036,7209,4,Poor,2023-01-31
5409,6133,4,Average,2023-08-14
11592,1792,2,Bad,2023-02-09
2057,8024,4,,2021-08-02
13884,4050,4,Poor,2024-05-08
19004,1610,4,Excellent,2023-05-15
16174,4612,1,Average,2021-06-20
3712,5055,4,Great,2024-01-21
1885,6095,5,Bad,2020-03-04
380,9738,4,Poor,2022-10-22
3146,9827,2,Average,2023-02-06
18357,8224,2,Poor,2020-06-20
11337,2633,3,Excellent,2023-04-28
7747,2463,4,Average,2023-04-30
14445,6377,5,,2022-04-18
5908,4495,1,Great,2022-04-10
2478,7346,4,Average,2022-07-28
4244,6659,4,Bad,2020-08-20
9228,104,4,Poor,2024-06-09
6567,6179,1,Excellent,2024-02-28
5272,627,2,Poor,2023-10-01
7610,6454,2,Average,2021-12-24
18056,6906,5,Excellent,2021-09-24
2056,9626,3,Excellent,2023-10-19
11563,3294,3,,2021-10-08
6143,7522,4,Great,2023-02-10
15820,5923,2,Excellent,2024-07-29
18025,7906,3,Bad,2021-11-17
9709,6384,4,Great,2023-01-26
4494,3697,4,,2021-02-16
2291,379,1,Great,2021-10-11
9774,3216,5,Bad,2021-04-14
14412,4339,3,Average,2021-11-15
11742,3921,5,,2023-11-18
699,69,3,Excellent,2024-08-20
14753,716,5,Poor,2022-03-16
15171,2966,5,,2021-04-20
3037,3642,4,Great,2022-09-17
3131,6951,3,Bad,2022-01-26
19814,1444,2,,2020-08-03
4139,4870,3,,2021-07-03
6511,4784,2,Great,2023-03-20
17021,8262,2,Poor,2021-11-25
16716,5687,3,Great,2022-02-16
19998,9566,5,Bad,2022-06-06
10544,6205,2,Excellent,2023-03-31
19197,3326,2,Poor,2021-04-25
4222,2387,3,,2021-05-05
11073,7006,4,Average,2021-07-26
16088,6105,2,Average,2023-04-25
6452,3978,5,,2023-04-07
12452,2352,4,Bad,2024-07-03
10949,2667,4,,2020-05-23
4785,7320,4,Great,2022-04-30
9795,5496,1,Great,2022-05-06
3307,6428,4,,2024-05-19
8394,282,5,,2021-03-25
18919,8854,2,Average,2024-05-25
5181,8672,4,,2023-10-09
16866,6763,2,Great,2020-05-22
7956,7076,2,Bad,2020-11-13
17410,5326,1,Bad,2021-07-03
4263,8741,1,Average,2023-09-14
9669,8835,5,Great,2020-04-04
8939,9180,3,Average,2023-08-08
4011,7232,2,Bad,2023-05-01
9971,364,2,Bad,2021-11-09
13125,7386,5,Average,2022-07-11
18577,3688,3,Excellent,2020-11-14
12862,6551,4,Excellent,2024-07-30
6098,4066,4,Poor,2022-09-17
11804,5178,4,Excellent,2023-07-24
17667,3980,2,Excellent,2024-07-28
15914,2313,4,Bad,2022-12-28
16765,9542,4,Great,2020-05-23
11661,9362,2,Average,2022-09-30
4926,6512,5,Bad,2024-07-23
9371,591,3,Average,2020-07-11
3254,5959,4,Poor,2022-09-05
2006,7148,4,Excellent,2020-10-10
622,7305,3,Bad,2024-07-29
15382,8876,3,Average,2020-02-29
16214,131,4,Great,2022-03-15
5256,3744,4,Average,2020-11-30
8423,6966,4,Great,2022-09-08
10604,1973,1,Average,2021-11-15
9464,6578,5,Poor,2023-09-26
13509,2155,5,Great,2021-09-01
3701,2074,4,Average,2020-10-29
11265,4009,5,Excellent,2024-09-06
19400,2687,4,Average,2021-09-10
15125,6522,1,Poor,2022-07-12
16436,7816,1,Excellent,2024-08-02
2012,7192,4,Average,2024-03-10
17510,8461,4,Excellent,2020-11-06
15581,2379,5,Great,2024-06-15
2357,7398,2,Average,2023-03-12
1473,3260,3,Excellent,2022-02-18
7746,4843,5,Poor,2024-07-18
14248,5262,5,Bad,2022-12-30
8961,3118,4,Bad,2023-02-25
1222,8435,4,Average,2020-05-21
9343,4869,1,Excellent,2022-08-20
14292,5871,2,Great,2023-09-23
2028,5272,3,Average,2020-05-02
16809,4637,4,Excellent,2024-04-25
9074,2067,2,Excellent,2022-06-28
9819,6078,5,Average,2024-12-09
17121,3551,4,,2024-02-23
5278,3248,4,Bad,2020-10-08
13923,8413,5,Average,2022-04-13
16077,7726,4,Average,2021-07-03
3767,7761,4,,2022-10-13
11188,583,,,2023-11-21
231,7910,1,,2020-08-15
14745,4421,2,Great,2024-12-25
13873,6779,4,Poor,2020-08-08
6262,1441,2,Excellent,2020-01-27
394,4119,3,Bad,2021-08-30
14887,2427,5,Average,2022-03-12
3655,9826,2,Bad,2023-10-26
18619,8381,,Excellent,2024-10-03
18422,7812,2,Great,2020-02-24
906,642,5,,2023-04-18
6833,4794,4,Poor,2021-04-08
18070,4937,4,Excellent,2020-06-10
7573,4124,4,Average,2023-04-05
15149,6817,2,Poor,2021-08-07
19639,7447,5,Average,2024-12-22
10004,3668,3,Bad,2021-11-11
3245,6007,2,Bad,2022-04-16
9273,2847,2,,2024-07-26
8529,3630,3,Average,2022-11-13
9078,3455,3,Average,2022-01-19
2016,1019,2,Average,2023-02-21
4071,8749,4,Average,2022-08-09
16990,7775,4,Poor,2020-03-01
4455,9007,4,Poor,2023-12-03
17685,9021,5,Excellent,2020-01-20
19103,5298,,Excellent,2023-06-17
14127,8739,5,Poor,2020-01-06
12958,3493,3,Great,2020-07-29
2934,9272,4,Great,2023-02-15
9775,1595,5,Average,2023-04-25
4540,1945,3,Bad,2020-05-21
12965,1556,4,Average,2024-05-24
7872,8880,5,Bad,2020-03-17
3816,2959,5,Average,2023-06-28
10458,8766,,Poor,2022-08-21
5105,5225,5,,2021-03-02
4881,911,4,Excellent,2022-09-14
12710,9208,3,,2020-10-31
10176,5291,5,Excellent,2021-04-19
15613,8987,4,Poor,2023-05-30
15315,1334,5,,2023-08-07
11506,2796,4,Poor,2020-05-14
8190,4263,4,Bad,2021-07-13
19210,6137,3,Excellent,2020-09-24
5013,7892,2,Average,2023-03-27
910,9216,5,,2024-02-14
395,163,4,,2021-09-26
4373,2683,5,Bad,2024-01-20
4938,5182,1,,2022-04-16
8516,3839,1,Average,2024-10-14
2980,3178,2,,2020-06-20
9804,9360,4,,2022-09-29
15637,4496,5,Excellent,2021-10-14
7553,3820,4,,2024-03-14
7142,8550,2,Bad,2020-05-21
11389,9448,3,Average,2023-01-22
7849,679,4,Great,2021-09-03
8879,446,,Excellent,2020-10-26
18128,1641,3,Excellent,2023-06-27
9225,6160,1,Average,2022-09-13
2484,8246,4,Poor,2024-10-05
14269,7934,3,Bad,2022-01-06
11945,4845,3,Poor,2020-06-26
7237,3983,3,,2021-06-06
15707,8210,4,Great,2023-09-29
361,772,5,Bad,2023-02-17
835,6693,4,Great,2024-06-15
2400,9512,,Great,2024-02-21
11348,1599,2,Great,2022-01-16
8298,7236,5,Great,2021-02-25
896,7569,2,Poor,2023-02-12
17799,3554,3,,2021-10-17
13338,6832,4,Excellent,2022-08-23
19519,19,3,Average,2021-08-11
6442,309,2,Great,2022-10-05
13508,2855,3,Poor,2023-02-09
2492,6076,5,,2021-07-19
12891,7260,3,Average,2024-04-09
12356,5581,,Poor,2023-09-28
3446,3491,5,Great,2022-04-18
1662,4425,,,2023-10-25
12930,1361,1,,2021-01-11
9281,9634,2,,2020-09-16
837,783,5,Average,2020-02-23
4040,7015,3,Excellent,2022-06-23
15599,1099,5,,2024-12-19
3590,984,3,Bad,2024-11-04
15780,8986,4,Bad,2020-12-27
9335,2225,3,,2020-05-18
6685,9974,,Great,2024-12-10
1146,772,4,,2021-10-26
19604,7313,5,Great,2024-04-07
297,8781,3,Excellent,2024-03-29
5244,714,2,Average,2023-07-24
3300,9297,4,Bad,2024-06-16
9087,3179,3,Excellent,2022-07-17
3127,2697,4,Bad,2020-07-07
3471,7263,4,Average,2022-12-22
19082,3171,4,Great,2020-05-01
13862,5002,2,,2022-07-01
10234,48,4,Average,2023-12-21
1881,8591,4,Excellent,2024-05-26
8052,1282,3,Great,2023-01-20
18014,6458,,Bad,2022-05-22
10560,4262,1,Average,2024-06-11
19150,3587,4,Great,2024-12-30
13676,5112,3,Excellent,2020-08-08
13667,8673,4,Excellent,2021-03-20
7012,4977,4,,2023-11-04
8925,5592,5,Average,2023-08-08
8238,4795,1,,2022-02-14
13977,237,3,Great,2021-08-27
3219,3773,1,,2023-06-12
1726,817,2,Average,2023-03-20
8723,1984,3,Excellent,2023-07-23
13334,8724,5,Excellent,2020-03-17
15806,3925,2,Excellent,2021-03-17
18268,8877,5,,2024-05-31
18164,2705,3,,2020-08-31
16602,8770,4,Average,2020-09-17
5259,3990,2,Average,2022-01-15
16457,2482,1,Bad,2023-03-20
1085,3199,4,Great,2024-06-29
19596,6135,3,,2024-02-18
15266,4523,2,Great,2022-04-14
6902,5521,5,Excellent,2022-01-07
18725,5268,1,Average,2022-05-31
17431,6565,2,Bad,2024-06-18
12809,3663,5,Poor,2020-02-16
2956,2330,4,,2023-05-24
10301,8512,4,,2021-07-24
2817,7583,1,Great,2020-03-12
17844,2974,2,Average,2024-06-24
18646,7590,3,Excellent,2024-10-24
7657,3708,3,Poor,2023-12-01
6134,1520,5,Average,2021-03-17
17812,3170,4,Excellent,2023-02-10
8934,7540,4,Excellent,2024-12-31
8897,9368,3,Poor,2022-09-15
1613,3997,2,Poor,2024-06-23
16104,5991,2,,2023-08-19
13582,8152,4,Bad,2024-09-12
13481,5733,5,Poor,2023-09-15
7251,9286,2,Poor,2022-06-30
17047,4608,4,,2021-05-01
18573,7018,2,Great,2020-01-11
10614,415,2,Average,2024-04-25
6798,3476,1,Great,2024-08-22
19988,5550,3,Average,2022-07-22
12031,8809,4,Bad,2024-04-19
18239,8124,,,2021-02-07
5479,470,2,Excellent,2020-07-03
2118,809,3,,2023-07-06
4402,6629,4,Bad,2023-10-15
16314,3570,3,Great,2020-05-13
15893,6476,4,Excellent,2023-06-09
9813,4241,3,Bad,2023-10-22
1064,206,3,Excellent,2022-11-05
15638,5002,4,Excellent,2024-03-05
3043,6234,1,Average,2024-01-28
7673,170,4,Average,2022-09-23
4676,5358,4,Poor,2022-09-29
1074,1424,3,,2023-07-11
4574,420,4,Bad,2022-07-03
14085,397,5,Average,2020-05-09
2382,7432,4,Poor,2024-08-26
10721,5353,3,Excellent,2021-06-01
14334,2357,4,Average,2021-08-22
3192,5765,3,Poor,2021-02-09
7867,8496,1,Great,2021-07-24
12088,3834,3,Average,2021-11-16
16246,8472,4,,2020-10-22
6533,4297,5,Average,2020-10-03
7530,4587,4,,2022-03-20
7657,1995,4,Great,2020-05-01
5234,1742,3,Poor,2024-03-24
15638,4394,2,Bad,2021-07-31
16050,8640,3,Average,2022-10-18
8890,6341,1,,2023-08-15
19789,1914,5,,2020-02-01
13357,2780,2,Excellent,2020-02-21
5295,8013,3,Average,2024-08-04
858,6205,4,Average,2024-07-04
3843,9043,5,Poor,2022-07-06
16932,72,2,Poor,2024-03-23
7910,452,5,Bad,2022-12-22
12627,3865,4,Great,2021-01-19
4402,9855,3,Excellent,2022-02-15
9862,8391,2,Excellent,2023-01-11
18257,6968,1,Great,2023-02-26
6596,4379,4,Great,2023-08-12
6805,6120,2,Great,2022-10-09
6065,9367,2,Average,2024-04-18
18436,3112,1,Average,2020-08-25
2959,4154,2,Average,2023-10-28
19776,2596,4,Great,2023-11-03
14130,8906,5,Bad,2022-01-28
5596,6528,2,Poor,2022-12-11
18251,2159,2,Poor,2024-02-28
14560,9648,5,Bad,2024-06-01
2555,8088,1,Poor,2021-01-25
19223,1749,2,Great,2021-11-05
18553,7464,1,Great,2022-04-13
11657,6429,3,Poor,2022-10-01
722,2349,4,Great,2021-01-05
13431,3949,1,Great,2024-12-10
519,2594,3,Great,2021-07-27
10994,3162,4,Excellent,2024-09-30
18984,7695,,Average,2024-07-03
9952,582,5,Poor,2022-03-14
1029,6994,4,Excellent,2024-04-28
1516,9287,5,Bad,2022-07-31
17906,2402,4,,2022-11-30
6840,641,4,,2022-06-05
16269,6326,2,Great,2020-08-23
16291,110,3,,2022-02-18
14457,3458,2,Poor,2023-12-30
3414,6308,3,Bad,2024-08-24
5697,9756,4,Poor,2024-11-17
7752,7383,3,,2022-10-19
46,9787,5,Average,2022-04-24
10489,7212,1,Average,2020-11-16
5147,5260,2,,2024-01-26
6795,2461,1,Bad,2021-01-29
16249,9183,5,Bad,2023-08-17
14758,9023,4,,2021-05-25
6038,7024,3,,2024-02-08
15633,1783,3,Excellent,2024-04-13
6404,8162,2,,2022-02-12
8288,6993,4,Great,2021-07-26
12913,8724,4,Bad,2020-06-07
18646,9887,4,,2024-05-11
15664,5973,2,Excellent,2021-02-05
4424,2272,4,Bad,2023-01-26
3472,1527,1,Average,2023-11-29
7795,9175,4,Excellent,2024-08-24
7460,3627,2,Average,2020-02-18
12579,5483,4,Average,2024-03-10
4085,808,4,Great,2021-08-16
4181,710,5,Average,2024-07-05
19619,3087,4,Excellent,2021-12-10
9829,8538,1,Bad,2024-08-04
10727,5588,5,Poor,2020-02-11
13343,6637,4,Poor,2022-06-24
5795,926,4,,2022-10-14
2219,2909,2,Bad,2022-06-01
5583,6221,5,Poor,2020-07-29
10532,1470,4,Bad,2021-04-25
7701,9193,2,Poor,2022-05-08
12620,4369,4,Bad,2020-06-30
8007,6039,2,,2024-11-17
19404,1049,3,Excellent,2024-11-01
644,4853,4,Poor,2021-04-20
4022,7481,3,Poor,2022-09-08
5152,3541,4,Bad,2021-07-21
1745,5475,4,Great,2023-04-26
2937,7958,3,Bad,2020-05-01
17404,5841,3,Excellent,2021-01-23
9082,2564,4,Bad,2024-04-01
10652,2106,5,Average,2020-11-06
888,2220,1,Great,2020-07-08
6028,3302,4,Great,2021-09-30
17576,2194,2,Average,2020-12-01
14760,5557,1,Average,2021-03-10
16458,4950,1,Bad,2023-10-23
8620,9021,4,Average,2020-04-06
