food_id,name,category,price
2246,Dal Makhani,North Indian,293.8
2247,Dal Makhani,North Indian,122.64
2248,Dosa,South Indian,275.76
2249,Paneer Butter Masala,North Indian,495.28
2250,Paneer Butter Masala,North Indian,62.81
2251,Dosa,South Indian,123.15
2252,Chole Bhature,North Indian,476.32
2253,Hakka Noodles,Chinese,361.47
2254,Burger,Fast Food,369.26
2255,Ice Cream,Desserts,158.25
2256,Pizza,Fast Food,335.98
2257,Dosa,South Indian,62.44
2258,Idli Sambar,South Indian,375.22
2259,Fries,Fast Food,409.16
2260,Hakka Noodles,Chinese,55.53
2261,Vada,South Indian,225.62
2262,Fries,Fast Food,198.82
2263,Paneer Butter Masala,North Indian,358.44
2264,Burger,Fast Food,264.24
2265,Gulab Jamun,Desserts,476.59
2266,Ice Cream,Desserts,267.52
2267,Pizza,Fast Food,79.86
2268,Spring Rolls,Chinese,364.09
2269,Spring Rolls,Chinese,147.53
2270,Chole Bhature,North Indian,395.58
2271,Hakka Noodles,Chinese,188.49
2272,Hakka Noodles,Chinese,466.87
2273,Chole Bhature,North Indian,446.69
2274,Pizza,Fast Food,300.78
2275,Paneer Butter Masala,North Indian,114.3
2276,Ice Cream,Desserts,491.82
2277,Idli Sambar,South Indian,281.04
2278,Rasgulla,Desserts,157.07
2279,Manchurian,Chinese,440.65
2280,Fries,Fast Food,360.78
2281,Burger,Fast Food,185.59
2282,Manchurian,Chinese,461.66
2283,Paneer Butter Masala,North Indian,265.55
2284,Ice Cream,Desserts,437.93
2285,Spring Rolls,Chinese,415.87
2286,Pizza,Fast Food,337.65
2287,Chole Bhature,North Indian,406.94
2288,Hakka Noodles,Chinese,183.28
2289,Idli Sambar,South Indian,121.44
2290,Spring Rolls,Chinese,232.87
2291,Rasgulla,Desserts,401.61
2292,Gulab Jamun,Desserts,351.14
2293,Idli Sambar,South Indian,157.9
2294,Dosa,South Indian,142.91
2295,Rasgulla,Desserts,90.92
2296,Fries,Fast Food,426.51
2297,Rasgulla,Desserts,237.75
2298,Ice Cream,Desserts,73.9
2299,Hakka Noodles,Chinese,346.04
2300,Manchurian,Chinese,87.11
2301,Fries,Fast Food,443.05
2302,Rasgulla,Desserts,429.16
2303,Ice Cream,Desserts,407.61
2304,Hakka Noodles,Chinese,378.98
2305,Pizza,Fast Food,97.17
2306,Idli Sambar,South Indian,413.23
2307,Fries,Fast Food,320.83
2308,Ice Cream,Desserts,408.07
2309,Paneer Butter Masala,North Indian,193.52
2310,Paneer Butter Masala,North Indian,120.06
2311,Chole Bhature,North Indian,466.39
2312,Rasgulla,Desserts,486.01
2313,Hakka Noodles,Chinese,118.25
2314,Paneer Butter Masala,North Indian,128.21
2315,Dosa,South Indian,146.66
2316,Ice Cream,Desserts,246.33
2317,Vada,South Indian,231.36
2318,Gulab Jamun,Desserts,443.98
2319,Dosa,South Indian,130.12
2320,Pizza,Fast Food,195.88
2321,Rasgulla,Desserts,318.99
2322,Pizza,Fast Food,325.34
2323,Burger,Fast Food,296.55
2324,Manchurian,Chinese,241.42
2325,Vada,South Indian,476.18
2326,Dosa,South Indian,234.57
2327,Pizza,Fast Food,257.85
2328,Pizza,Fast Food,206.39
2329,Manchurian,Chinese,140.49
2330,Dosa,South Indian,393.79
2331,Idli Sambar,South Indian,387.11
2332,Manchurian,Chinese,293.61
2333,Hakka Noodles,Chinese,493.36
2334,Spring Rolls,Chinese,355.63
2335,Chole Bhature,North Indian,274.78
2336,Paneer Butter Masala,North Indian,107.0
2337,Idli Sambar,South Indian,145.61
2338,Vada,South Indian,73.43
2339,Rasgulla,Desserts,458.65
2340,Fries,Fast Food,74.17
2341,Ice Cream,Desserts,238.91
2342,Idli Sambar,South Indian,322.72
2343,Idli Sambar,South Indian,255.66
2344,Paneer Butter Masala,North Indian,310.58
2345,Hakka Noodles,Chinese,144.53
2346,Gulab Jamun,Desserts,291.18
2347,Fries,Fast Food,341.72
2348,Burger,Fast Food,52.33
2349,Fries,Fast Food,281.0
2350,Ice Cream,Desserts,143.06
2351,Dal Makhani,North Indian,130.44
2352,Spring Rolls,Chinese,494.07
2353,Idli Sambar,South Indian,383.09
2354,Fries,Fast Food,481.54
2355,Gulab Jamun,Desserts,98.72
2356,Spring Rolls,Chinese,313.03
2357,Paneer Butter Masala,North Indian,357.63
2358,Rasgulla,Desserts,315.56
2359,Hakka Noodles,Chinese,167.14
2360,Hakka Noodles,Chinese,444.75
2361,Dal Makhani,North Indian,105.48
2362,Idli Sambar,South Indian,226.36
2363,Idli Sambar,South Indian,80.27
2364,Rasgulla,Desserts,201.06
2365,Manchurian,Chinese,448.62
2366,Paneer Butter Masala,North Indian,113.88
2367,Pizza,Fast Food,247.81
2368,Pizza,Fast Food,359.15
2369,Ice Cream,Desserts,334.67
2370,Gulab Jamun,Desserts,177.0
2371,Hakka Noodles,Chinese,318.61
2372,Vada,South Indian,414.98
2373,Manchurian,Chinese,135.34
2374,Pizza,Fast Food,124.69
2375,Burger,Fast Food,194.05
2376,Dosa,South Indian,272.06
2377,Pizza,Fast Food,83.78
2378,Pizza,Fast Food,379.53
2379,Gulab Jamun,Desserts,383.85
2380,Dosa,South Indian,127.2
2381,Manchurian,Chinese,128.79
2382,Manchurian,Chinese,347.46
2383,Spring Rolls,Chinese,435.44
2384,Rasgulla,Desserts,235.28
2385,Pizza,Fast Food,342.27
2386,Vada,South Indian,395.54
2387,Spring Rolls,Chinese,455.31
2388,Hakka Noodles,Chinese,71.35
2389,Idli Sambar,South Indian,187.25
2390,Dal Makhani,North Indian,217.99
2391,Rasgulla,Desserts,225.15
2392,Dosa,South Indian,287.27
2393,Manchurian,Chinese,55.56
2394,Rasgulla,Desserts,383.41
2395,Gulab Jamun,Desserts,235.24
2396,Fries,Fast Food,53.1
2397,Burger,Fast Food,327.23
2398,Idli Sambar,South Indian,336.38
2399,Spring Rolls,Chinese,354.52
2400,Spring Rolls,Chinese,461.44
2401,Fries,Fast Food,108.51
2402,Manchurian,Chinese,95.56
2403,Vada,South Indian,170.55
2404,Dosa,South Indian,360.4
2405,Vada,South Indian,375.4
2406,Pizza,Fast Food,411.71
2407,Rasgulla,Desserts,133.48
2408,Paneer Butter Masala,North Indian,283.3
2409,Pizza,Fast Food,427.28
2410,Chole Bhature,North Indian,472.65
2411,Dosa,South Indian,191.24
2412,Manchurian,Chinese,441.2
2413,Rasgulla,Desserts,394.88
2414,Burger,Fast Food,89.25
2415,Paneer Butter Masala,North Indian,359.32
2416,Dosa,South Indian,111.18
2417,Dal Makhani,North Indian,145.84
2418,Fries,Fast Food,93.16
2419,Chole Bhature,North Indian,483.28
2420,Idli Sambar,South Indian,381.96
2421,Ice Cream,Desserts,253.26
2422,Dosa,South Indian,261.34
2423,Idli Sambar,South Indian,259.51
2424,Chole Bhature,North Indian,180.2
2425,Hakka Noodles,Chinese,359.46
2426,Idli Sambar,South Indian,206.63
2427,Manchurian,Chinese,180.57
2428,Vada,South Indian,125.7
2429,Spring Rolls,Chinese,290.8
2430,Hakka Noodles,Chinese,430.41
2431,Chole Bhature,North Indian,363.04
2432,Idli Sambar,South Indian,198.52
2433,Burger,Fast Food,416.78
2434,Ice Cream,Desserts,153.39
2435,Ice Cream,Desserts,264.58
2436,Vada,South Indian,133.94
2437,Dosa,South Indian,422.84
2438,Rasgulla,Desserts,199.7
2439,Hakka Noodles,Chinese,206.36
2440,Dal Makhani,North Indian,246.08
2441,Idli Sambar,South Indian,228.03
2442,Hakka Noodles,Chinese,311.35
2443,Burger,Fast Food,383.74
2444,Dal Makhani,North Indian,237.94
2445,Hakka Noodles,Chinese,381.68
2446,Idli Sambar,South Indian,180.44
2447,Gulab Jamun,Desserts,306.85
2448,Fries,Fast Food,364.62
2449,Hakka Noodles,Chinese,302.29
2450,Manchurian,Chinese,470.54
2451,Dal Makhani,North Indian,355.22
2452,Vada,South Indian,221.7
2453,Paneer Butter Masala,North Indian,453.5
2454,Fries,Fast Food,111.81
2455,Chole Bhature,North Indian,127.84
2456,Fries,Fast Food,153.56
2457,Hakka Noodles,Chinese,473.64
2458,Dal Makhani,North Indian,254.74
2459,Spring Rolls,Chinese,305.25
2460,Hakka Noodles,Chinese,470.81
2461,Dal Makhani,North Indian,162.31
2462,Spring Rolls,Chinese,356.23
2463,Manchurian,Chinese,77.56
2464,Burger,Fast Food,497.01
2465,Rasgulla,Desserts,95.24
2466,Paneer Butter Masala,North Indian,224.99
2467,Dosa,South Indian,347.88
2468,Ice Cream,Desserts,148.58
2469,Spring Rolls,Chinese,498.53
2470,Dal Makhani,North Indian,396.11
2471,Paneer Butter Masala,North Indian,351.2
2472,Idli Sambar,South Indian,389.61
2473,Spring Rolls,Chinese,97.42
2474,Dosa,South Indian,477.38
2475,Hakka Noodles,Chinese,189.1
2476,Idli Sambar,South Indian,182.96
2477,Pizza,Fast Food,312.91
2478,Burger,Fast Food,298.75
2479,Spring Rolls,Chinese,481.12
2480,Spring Rolls,Chinese,177.39
2481,Hakka Noodles,Chinese,473.74
2482,Paneer Butter Masala,North Indian,129.71
2483,Idli Sambar,South Indian,422.39
2484,Manchurian,Chinese,257.86
2485,Paneer Butter Masala,North Indian,100.74
2486,Burger,Fast Food,315.27
2487,Spring Rolls,Chinese,80.69
2488,Fries,Fast Food,59.75
2489,Gulab Jamun,Desserts,122.56
2490,Rasgulla,Desserts,361.6
2491,Rasgulla,Desserts,223.3
2492,Dal Makhani,North Indian,489.18
2493,Gulab Jamun,Desserts,175.97
2494,Burger,Fast Food,425.57
2495,Hakka Noodles,Chinese,339.53
2496,Ice Cream,Desserts,318.24
2497,Idli Sambar,South Indian,488.11
2498,Fries,Fast Food,296.87
2499,Pizza,Fast Food,281.94
2500,Pizza,Fast Food,412.68
2501,Dosa,South Indian,481.48
2502,Idli Sambar,South Indian,130.0
2503,Rasgulla,Desserts,184.21
2504,Dosa,South Indian,352.4
2505,Chole Bhature,North Indian,169.98
2506,Hakka Noodles,Chinese,87.24
2507,Rasgulla,Desserts,375.78
2508,Fries,Fast Food,456.28
2509,Fries,Fast Food,429.13
2510,Vada,South Indian,379.59
2511,Vada,South Indian,319.33
2512,Vada,South Indian,375.32
2513,Idli Sambar,South Indian,216.68
2514,Vada,South Indian,157.39
2515,Fries,Fast Food,296.58
2516,Chole Bhature,North Indian,494.2
2517,Manchurian,Chinese,94.67
2518,Hakka Noodles,Chinese,320.13
2519,Fries,Fast Food,450.14
2520,Paneer Butter Masala,North Indian,71.8
2521,Spring Rolls,Chinese,351.89
2522,Idli Sambar,South Indian,186.1
2523,Chole Bhature,North Indian,213.82
2524,Ice Cream,Desserts,421.85
2525,Dosa,South Indian,334.22
2526,Manchurian,Chinese,119.82
2527,Manchurian,Chinese,155.06
2528,Rasgulla,Desserts,362.26
2529,Idli Sambar,South Indian,264.85
2530,Vada,South Indian,279.86
2531,Chole Bhature,North Indian,56.43
2532,Burger,Fast Food,250.47
2533,Idli Sambar,South Indian,418.93
2534,Ice Cream,Desserts,63.13
2535,Paneer Butter Masala,North Indian,459.62
2536,Idli Sambar,South Indian,415.7
2537,Chole Bhature,North Indian,445.16
2538,Gulab Jamun,Desserts,472.2
2539,Vada,South Indian,274.86
2540,Vada,South Indian,203.5
2541,Gulab Jamun,Desserts,55.39
2542,Ice Cream,Desserts,438.84
2543,Burger,Fast Food,486.21
2544,Paneer Butter Masala,North Indian,192.72
2545,Burger,Fast Food,420.53
2546,Pizza,Fast Food,438.01
2547,Gulab Jamun,Desserts,50.18
2548,Dal Makhani,North Indian,428.63
2549,Ice Cream,Desserts,351.36
2550,Burger,Fast Food,256.14
2551,Dosa,South Indian,128.4
2552,Idli Sambar,South Indian,396.83
2553,Fries,Fast Food,56.3
2554,Dosa,South Indian,97.79
2555,Burger,Fast Food,229.39
2556,Spring Rolls,Chinese,275.62
2557,Pizza,Fast Food,85.27
2558,Paneer Butter Masala,North Indian,99.36
2559,Rasgulla,Desserts,141.04
2560,Dal Makhani,North Indian,362.1
2561,Chole Bhature,North Indian,277.46
2562,Vada,South Indian,189.09
2563,Manchurian,Chinese,51.96
2564,Burger,Fast Food,235.64
2565,Hakka Noodles,Chinese,144.13
2566,Paneer Butter Masala,North Indian,274.8
2567,Chole Bhature,North Indian,161.08
2568,Pizza,Fast Food,400.67
2569,Dal Makhani,North Indian,449.8
2570,Fries,Fast Food,370.92
2571,Chole Bhature,North Indian,489.25
2572,Vada,South Indian,150.08
2573,Gulab Jamun,Desserts,482.92
2574,Chole Bhature,North Indian,334.84
2575,Fries,Fast Food,434.82
2576,Idli Sambar,South Indian,141.51
2577,Fries,Fast Food,116.71
2578,Hakka Noodles,Chinese,275.94
2579,Burger,Fast Food,460.59
2580,Fries,Fast Food,276.18
2581,Dosa,South Indian,405.16
2582,Gulab Jamun,Desserts,377.71
2583,Ice Cream,Desserts,324.07
2584,Dosa,South Indian,394.2
2585,Idli Sambar,South Indian,221.76
2586,Chole Bhature,North Indian,149.99
2587,Vada,South Indian,265.27
2588,Rasgulla,Desserts,146.28
2589,Burger,Fast Food,180.34
2590,Rasgulla,Desserts,354.56
2591,Vada,South Indian,473.3
2592,Ice Cream,Desserts,157.66
2593,Gulab Jamun,Desserts,123.79
2594,Rasgulla,Desserts,121.06
2595,Chole Bhature,North Indian,424.66
2596,Dal Makhani,North Indian,445.52
2597,Burger,Fast Food,409.35
2598,Rasgulla,Desserts,300.26
2599,Dosa,South Indian,383.64
2600,Gulab Jamun,Desserts,218.91
2601,Paneer Butter Masala,North Indian,317.96
2602,Dal Makhani,North Indian,263.32
2603,Burger,Fast Food,379.46
2604,Pizza,Fast Food,245.02
2605,Dal Makhani,North Indian,371.98
2606,Paneer Butter Masala,North Indian,408.12
2607,Vada,South Indian,367.77
2608,Paneer Butter Masala,North Indian,138.18
2609,Spring Rolls,Chinese,52.94
2610,Ice Cream,Desserts,110.81
2611,Chole Bhature,North Indian,158.6
2612,Idli Sambar,South Indian,338.24
2613,Spring Rolls,Chinese,270.15
2614,Dal Makhani,North Indian,173.4
2615,Dal Makhani,North Indian,474.96
2616,Dosa,South Indian,468.22
2617,Pizza,Fast Food,240.88
2618,Paneer Butter Masala,North Indian,285.95
2619,Fries,Fast Food,277.74
2620,Dosa,South Indian,464.39
2621,Dosa,South Indian,154.4
2622,Spring Rolls,Chinese,106.69
2623,Spring Rolls,Chinese,83.43
2624,Manchurian,Chinese,260.16
2625,Burger,Fast Food,360.03
2626,Burger,Fast Food,174.25
2627,Dal Makhani,North Indian,231.71
2628,Fries,Fast Food,155.07
2629,Fries,Fast Food,442.04
2630,Pizza,Fast Food,301.65
2631,Spring Rolls,Chinese,181.12
2632,Vada,South Indian,61.36
2633,Paneer Butter Masala,North Indian,64.25
2634,Ice Cream,Desserts,209.42
2635,Pizza,Fast Food,426.77
2636,Fries,Fast Food,239.37
2637,Rasgulla,Desserts,408.56
2638,Dal Makhani,North Indian,414.42
2639,Rasgulla,Desserts,453.91
2640,Vada,South Indian,166.1
2641,Vada,South Indian,348.75
2642,Vada,South Indian,248.06
2643,Ice Cream,Desserts,215.94
2644,Ice Cream,Desserts,244.21
2645,Pizza,Fast Food,343.1
2646,Dal Makhani,North Indian,478.49
2647,Paneer Butter Masala,North Indian,322.7
2648,Pizza,Fast Food,293.42
2649,Hakka Noodles,Chinese,488.42
2650,Paneer Butter Masala,North Indian,60.84
2651,Idli Sambar,South Indian,375.77
2652,Idli Sambar,South Indian,55.93
2653,Vada,South Indian,237.34
2654,Manchurian,Chinese,426.6
2655,Hakka Noodles,Chinese,69.03
2656,Spring Rolls,Chinese,295.98
2657,Burger,Fast Food,162.2
2658,Vada,South Indian,239.78
2659,Dal Makhani,North Indian,304.19
2660,Pizza,Fast Food,199.9
2661,Chole Bhature,North Indian,483.96
2662,Dal Makhani,North Indian,87.32
2663,Ice Cream,Desserts,438.17
2664,Fries,Fast Food,406.47
2665,Vada,South Indian,268.64
2666,Idli Sambar,South Indian,191.16
2667,Ice Cream,Desserts,158.92
2668,Vada,South Indian,82.65
2669,Hakka Noodles,Chinese,430.24
2670,Manchurian,Chinese,152.35
2671,Ice Cream,Desserts,379.55
2672,Burger,Fast Food,389.63
2673,Vada,South Indian,330.37
2674,Burger,Fast Food,417.66
2675,Chole Bhature,North Indian,174.77
2676,Vada,South Indian,133.49
2677,Gulab Jamun,Desserts,65.43
2678,Gulab Jamun,Desserts,217.04
2679,Hakka Noodles,Chinese,494.65
2680,Pizza,Fast Food,236.96
2681,Dal Makhani,North Indian,498.52
2682,Gulab Jamun,Desserts,221.38
2683,Manchurian,Chinese,458.93
2684,Rasgulla,Desserts,340.84
2685,Vada,South Indian,303.52
2686,Dal Makhani,North Indian,428.36
2687,Gulab Jamun,Desserts,323.32
2688,Chole Bhature,North Indian,498.19
2689,Dal Makhani,North Indian,288.29
2690,Rasgulla,Desserts,375.43
2691,Dal Makhani,North Indian,448.59
2692,Dal Makhani,North Indian,441.23
2693,Fries,Fast Food,237.07
2694,Dosa,South Indian,410.42
2695,Chole Bhature,North Indian,158.73
2696,Hakka Noodles,Chinese,491.99
2697,Ice Cream,Desserts,225.42
2698,Fries,Fast Food,118.66
2699,Gulab Jamun,Desserts,148.83
2700,Fries,Fast Food,462.0
2701,Paneer Butter Masala,North Indian,234.51
2702,Gulab Jamun,Desserts,321.76
2703,Hakka Noodles,Chinese,53.62
2704,Ice Cream,Desserts,149.98
2705,Manchurian,Chinese,91.79
2706,Idli Sambar,South Indian,388.1
2707,Pizza,Fast Food,94.51
2708,Spring Rolls,Chinese,497.59
2709,Chole Bhature,North Indian,259.6
2710,Hakka Noodles,Chinese,155.45
2711,Rasgulla,Desserts,261.42
2712,Manchurian,Chinese,452.34
2713,Vada,South Indian,366.5
2714,Ice Cream,Desserts,50.43
2715,Rasgulla,Desserts,464.42
2716,Vada,South Indian,424.67
2717,Burger,Fast Food,183.35
2718,Dal Makhani,North Indian,228.05
2719,Idli Sambar,South Indian,73.15
2720,Ice Cream,Desserts,218.3
2721,Pizza,Fast Food,287.32
2722,Dosa,South Indian,435.79
2723,Dosa,South Indian,227.53
2724,Manchurian,Chinese,127.17
2725,Vada,South Indian,469.68
2726,Dosa,South Indian,318.18
2727,Idli Sambar,South Indian,92.59
2728,Hakka Noodles,Chinese,223.09
2729,Rasgulla,Desserts,74.67
2730,Manchurian,Chinese,404.67
2731,Idli Sambar,South Indian,304.89
2732,Idli Sambar,South Indian,346.86
2733,Spring Rolls,Chinese,345.92
2734,Manchurian,Chinese,168.19
2735,Idli Sambar,South Indian,338.52
2736,Fries,Fast Food,364.29
2737,Rasgulla,Desserts,126.76
2738,Ice Cream,Desserts,287.25
2739,Spring Rolls,Chinese,179.21
2740,Burger,Fast Food,135.81
2741,Burger,Fast Food,452.11
2742,Hakka Noodles,Chinese,234.59
2743,Paneer Butter Masala,North Indian,73.75
2744,Paneer Butter Masala,North Indian,445.63
2745,Chole Bhature,North Indian,457.23
2746,Dal Makhani,North Indian,425.96
2747,Manchurian,Chinese,190.2
2748,Gulab Jamun,Desserts,386.13
2749,Vada,South Indian,491.77
2750,Vada,South Indian,233.89
2751,Dosa,South Indian,384.15
2752,Rasgulla,Desserts,53.55
2753,Pizza,Fast Food,325.1
2754,Ice Cream,Desserts,201.95
2755,Chole Bhature,North Indian,272.36
2756,Chole Bhature,North Indian,323.83
2757,Rasgulla,Desserts,250.88
2758,Idli Sambar,South Indian,456.71
2759,Dosa,South Indian,189.53
2760,Hakka Noodles,Chinese,330.41
2761,Chole Bhature,North Indian,208.01
2762,Spring Rolls,Chinese,109.29
2763,Ice Cream,Desserts,410.86
2764,Pizza,Fast Food,375.07
2765,Paneer Butter Masala,North Indian,324.63
2766,Dal Makhani,North Indian,121.08
2767,Dal Makhani,North Indian,316.57
2768,Burger,Fast Food,404.45
2769,Hakka Noodles,Chinese,362.06
2770,Manchurian,Chinese,247.74
2771,Paneer Butter Masala,North Indian,100.8
2772,Fries,Fast Food,452.45
2773,Gulab Jamun,Desserts,204.71
2774,Idli Sambar,South Indian,378.53
2775,Spring Rolls,Chinese,88.46
2776,Hakka Noodles,Chinese,281.21
2777,Vada,South Indian,91.9
2778,Dal Makhani,North Indian,93.88
2779,Ice Cream,Desserts,404.25
2780,Dosa,South Indian,52.04
2781,Burger,Fast Food,199.77
2782,Dosa,South Indian,258.16
2783,Pizza,Fast Food,68.18
2784,Idli Sambar,South Indian,290.68
2785,Paneer Butter Masala,North Indian,353.78
2786,Dosa,South Indian,64.77
2787,Manchurian,Chinese,184.56
2788,Dosa,South Indian,108.55
2789,Spring Rolls,Chinese,402.92
2790,Manchurian,Chinese,464.2
2791,Hakka Noodles,Chinese,424.35
2792,Fries,Fast Food,302.74
2793,Hakka Noodles,Chinese,182.76
2794,Burger,Fast Food,120.25
2795,Vada,South Indian,210.2
2796,Chole Bhature,North Indian,433.77
2797,Pizza,Fast Food,462.8
2798,Vada,South Indian,358.71
2799,Pizza,Fast Food,468.45
2800,Ice Cream,Desserts,423.36
2801,Chole Bhature,North Indian,283.17
2802,Dal Makhani,North Indian,459.25
2803,Pizza,Fast Food,345.73
2804,Chole Bhature,North Indian,340.85
2805,Rasgulla,Desserts,429.28
2806,Paneer Butter Masala,North Indian,400.37
2807,Chole Bhature,North Indian,63.58
2808,Rasgulla,Desserts,202.83
2809,Spring Rolls,Chinese,464.61
2810,Idli Sambar,South Indian,193.71
2811,Vada,South Indian,81.97
2812,Idli Sambar,South Indian,62.32
2813,Ice Cream,Desserts,129.89
2814,Vada,South Indian,124.33
2815,Rasgulla,Desserts,210.36
2816,Ice Cream,Desserts,493.22
2817,Burger,Fast Food,267.96
2818,Ice Cream,Desserts,56.03
2819,Chole Bhature,North Indian,307.26
2820,Dal Makhani,North Indian,416.11
2821,Fries,Fast Food,251.12
2822,Dal Makhani,North Indian,267.46
2823,Idli Sambar,South Indian,92.77
2824,Gulab Jamun,Desserts,491.23
2825,Idli Sambar,South Indian,108.89
2826,Idli Sambar,South Indian,117.54
2827,Rasgulla,Desserts,289.6
2828,Ice Cream,Desserts,337.52
2829,Rasgulla,Desserts,56.79
2830,Pizza,Fast Food,241.27
2831,Pizza,Fast Food,449.73
2832,Dal Makhani,North Indian,201.24
2833,Chole Bhature,North Indian,209.24
2834,Vada,South Indian,443.28
2835,Paneer Butter Masala,North Indian,340.2
2836,Manchurian,Chinese,472.16
2837,Dosa,South Indian,293.32
2838,Dal Makhani,North Indian,402.98
2839,Fries,Fast Food,469.4
2840,Idli Sambar,South Indian,384.86
2841,Idli Sambar,South Indian,409.27
2842,Chole Bhature,North Indian,237.81
2843,Fries,Fast Food,435.03
2844,Dosa,South Indian,310.51
2845,Vada,South Indian,144.66
2846,Burger,Fast Food,248.57
2847,Hakka Noodles,Chinese,183.11
2848,Hakka Noodles,Chinese,240.99
2849,Manchurian,Chinese,103.26
2850,Dosa,South Indian,160.16
2851,Vada,South Indian,93.73
2852,Vada,South Indian,384.0
2853,Dal Makhani,North Indian,343.07
2854,Dosa,South Indian,370.4
2855,Burger,Fast Food,175.46
2856,Fries,Fast Food,253.55
2857,Fries,Fast Food,478.33
2858,Spring Rolls,Chinese,80.58
2859,Rasgulla,Desserts,327.86
2860,Ice Cream,Desserts,147.69
2861,Vada,South Indian,397.52
2862,Chole Bhature,North Indian,482.57
2863,Chole Bhature,North Indian,288.61
2864,Dal Makhani,North Indian,211.6
2865,Dal Makhani,North Indian,148.58
2866,Manchurian,Chinese,326.23
2867,Vada,South Indian,106.89
2868,Vada,South Indian,306.8
2869,Dosa,South Indian,255.53
2870,Dal Makhani,North Indian,50.68
2871,Pizza,Fast Food,293.2
2872,Spring Rolls,Chinese,474.73
2873,Gulab Jamun,Desserts,375.6
2874,Vada,South Indian,118.47
2875,Idli Sambar,South Indian,231.32
2876,Fries,Fast Food,73.04
2877,Dosa,South Indian,85.51
2878,Vada,South Indian,377.49
2879,Pizza,Fast Food,401.98
2880,Burger,Fast Food,55.49
2881,Paneer Butter Masala,North Indian,173.86
2882,Vada,South Indian,483.83
2883,Gulab Jamun,Desserts,99.19
2884,Paneer Butter Masala,North Indian,92.24
2885,Chole Bhature,North Indian,296.25
2886,Burger,Fast Food,219.96
2887,Vada,South Indian,142.98
2888,Pizza,Fast Food,469.88
2889,Paneer Butter Masala,North Indian,390.84
2890,Gulab Jamun,Desserts,167.84
2891,Manchurian,Chinese,54.94
2892,Spring Rolls,Chinese,351.9
2893,Fries,Fast Food,253.32
2894,Gulab Jamun,Desserts,439.9
2895,Chole Bhature,North Indian,187.65
2896,Fries,Fast Food,247.22
2897,Hakka Noodles,Chinese,114.3
2898,Dal Makhani,North Indian,178.46
2899,Pizza,Fast Food,133.64
2900,Idli Sambar,South Indian,270.37
2901,Paneer Butter Masala,North Indian,280.6
2902,Idli Sambar,South Indian,74.67
2903,Burger,Fast Food,226.63
2904,Hakka Noodles,Chinese,292.53
2905,Burger,Fast Food,168.34
2906,Dosa,South Indian,95.99
2907,Burger,Fast Food,167.68
2908,Ice Cream,Desserts,352.67
2909,Vada,South Indian,375.87
2910,Dal Makhani,North Indian,105.13
2911,Gulab Jamun,Desserts,241.23
2912,Burger,Fast Food,397.53
2913,Dosa,South Indian,471.33
2914,Dal Makhani,North Indian,368.6
2915,Pizza,Fast Food,303.14
2916,Dal Makhani,North Indian,333.04
2917,Rasgulla,Desserts,452.56
2918,Hakka Noodles,Chinese,484.17
2919,Paneer Butter Masala,North Indian,229.94
2920,Rasgulla,Desserts,315.94
2921,Dosa,South Indian,479.6
2922,Paneer Butter Masala,North Indian,314.7
2923,Dal Makhani,North Indian,74.32
2924,Dal Makhani,North Indian,358.31
2925,Paneer Butter Masala,North Indian,347.82
2926,Vada,South Indian,379.58
2927,Fries,Fast Food,204.37
2928,Spring Rolls,Chinese,278.81
2929,Rasgulla,Desserts,125.74
2930,Burger,Fast Food,217.44
2931,Vada,South Indian,201.72
2932,Pizza,Fast Food,374.31
2933,Spring Rolls,Chinese,197.84
2934,Manchurian,Chinese,97.97
2935,Fries,Fast Food,440.2
2936,Vada,South Indian,395.28
2937,Fries,Fast Food,107.23
2938,Chole Bhature,North Indian,377.43
2939,Pizza,Fast Food,416.56
2940,Rasgulla,Desserts,310.78
2941,Spring Rolls,Chinese,151.19
2942,Manchurian,Chinese,494.26
2943,Vada,South Indian,213.65
2944,Manchurian,Chinese,489.62
2945,Gulab Jamun,Desserts,358.27
2946,Rasgulla,Desserts,159.26
2947,Burger,Fast Food,83.87
2948,Hakka Noodles,Chinese,414.34
2949,Rasgulla,Desserts,389.35
2950,Fries,Fast Food,170.55
2951,Dal Makhani,North Indian,471.47
2952,Fries,Fast Food,247.25
2953,Idli Sambar,South Indian,122.38
2954,Rasgulla,Desserts,192.86
2955,Fries,Fast Food,150.95
2956,Paneer Butter Masala,North Indian,185.58
2957,Manchurian,Chinese,181.62
2958,Manchurian,Chinese,438.45
2959,Ice Cream,Desserts,277.25
2960,Gulab Jamun,Desserts,414.1
2961,Paneer Butter Masala,North Indian,496.75
2962,Manchurian,Chinese,262.5
2963,Fries,Fast Food,283.93
2964,Fries,Fast Food,262.02
2965,Spring Rolls,Chinese,399.59
2966,Manchurian,Chinese,261.26
2967,Spring Rolls,Chinese,339.47
2968,Rasgulla,Desserts,92.44
2969,Hakka Noodles,Chinese,89.81
2970,Rasgulla,Desserts,344.24
2971,Chole Bhature,North Indian,150.25
2972,Paneer Butter Masala,North Indian,165.76
2973,Idli Sambar,South Indian,468.32
2974,Spring Rolls,Chinese,68.97
2975,Rasgulla,Desserts,354.62
2976,Spring Rolls,Chinese,58.21
2977,Rasgulla,Desserts,463.77
2978,Ice Cream,Desserts,126.11
2979,Hakka Noodles,Chinese,124.39
2980,Dosa,South Indian,326.37
2981,Spring Rolls,Chinese,441.78
