campaign_id,customer_id,channel,engaged,sent_date
363,9168,Email,No,2022-02-05
415,3894,SMS,No,2023-10-19
403,4014,SMS,,2023-07-14
248,40,App Notification,,2023-07-23
463,2200,SMS,Yes,2024-03-08
343,9813,SMS,No,2023-11-01
264,8506,App Notification,,2024-04-20
472,5919,Email,Yes,2023-08-25
396,3579,App Notification,Yes,2022-06-10
462,630,App Notification,No,2024-07-24
247,4274,App Notification,,2022-12-14
248,5258,App Notification,,2023-03-24
495,7252,App Notification,Yes,2021-07-18
322,6926,Email,,2023-01-09
169,8464,Email,,2023-11-03
149,9300,SMS,No,2021-03-18
271,838,SMS,Yes,2022-08-13
464,2669,SMS,Yes,2023-08-31
320,1761,Email,,2024-10-29
137,8681,App Notification,,2021-09-16
423,403,Email,,2024-04-19
122,4613,Email,Yes,2022-10-12
321,2631,SMS,,2024-12-31
115,7650,Email,Yes,2021-06-16
180,7444,App Notification,Yes,2023-03-05
374,2447,App Notification,Yes,2022-09-08
225,5670,SMS,Yes,2021-10-13
387,7297,App Notification,No,2024-08-30
350,8822,App Notification,Yes,2024-04-13
102,9698,App Notification,No,2022-10-10
186,7765,SMS,No,2021-12-18
378,6269,App Notification,,2024-03-07
399,4990,App Notification,Yes,2022-08-08
144,8268,App Notification,No,2024-05-30
374,1307,App Notification,Yes,2021-08-17
259,8985,SMS,No,2021-07-08
337,347,SMS,,2024-02-11
124,5037,App Notification,,2021-08-10
207,2178,Email,Yes,2023-06-15
455,8854,App Notification,Yes,2021-06-04
451,9568,SMS,No,2021-03-17
422,1169,App Notification,Yes,2023-10-16
337,1016,SMS,No,2021-11-23
436,485,App Notification,Yes,2024-07-29
418,6722,SMS,No,2023-04-11
125,9460,App Notification,No,2021-09-25
208,9335,Email,No,2023-10-31
323,666,App Notification,No,2021-10-13
469,2600,SMS,,2021-03-08
407,1195,Email,,2021-03-26
406,300,SMS,Yes,2022-01-23
202,9406,App Notification,Yes,2024-04-19
157,952,SMS,Yes,2023-09-14
157,5081,App Notification,,2021-11-03
365,1831,SMS,Yes,2021-10-05
227,9854,App Notification,Yes,2021-07-21
198,7140,App Notification,Yes,2024-06-09
181,4876,Email,No,2024-06-22
130,533,SMS,,2021-02-15
421,2135,App Notification,,2022-01-17
238,5522,Email,,2021-02-17
114,4877,Email,,2024-01-12
100,7955,App Notification,No,2024-01-29
443,4654,SMS,Yes,2023-10-24
385,4720,App Notification,,2022-05-06
305,6050,Email,Yes,2022-06-10
397,9716,App Notification,Yes,2022-07-31
350,9406,Email,No,2021-04-02
415,9784,App Notification,No,2021-07-16
165,1153,App Notification,,2022-12-01
250,2489,SMS,,2022-06-05
401,3182,App Notification,No,2024-09-21
491,9884,Email,Yes,2021-06-06
433,8324,SMS,Yes,2023-11-13
278,5605,SMS,Yes,2022-12-29
266,5195,Email,,2022-11-06
142,2984,SMS,Yes,2023-05-26
133,8245,SMS,No,2023-12-29
320,6183,Email,,2024-02-27
210,7459,SMS,,2021-04-22
407,1506,SMS,No,2021-10-29
117,4434,SMS,Yes,2022-01-25
395,6538,Email,Yes,2024-01-14
320,5116,Email,,2024-10-05
185,6459,SMS,Yes,2022-08-13
400,2881,App Notification,No,2023-08-04
238,7374,Email,No,2021-10-14
343,4353,App Notification,,2022-07-25
456,3385,SMS,,2024-01-04
499,8060,App Notification,Yes,2024-06-27
209,6723,Email,,2022-12-19
360,823,App Notification,Yes,2022-12-04
155,7254,App Notification,,2022-08-01
257,8809,Email,No,2023-03-15
488,3614,Email,Yes,2024-11-28
338,4352,SMS,,2022-05-08
213,9536,App Notification,,2021-07-12
172,8409,App Notification,,2024-11-07
129,5529,SMS,,2024-10-21
288,8642,SMS,,2023-07-06
246,7842,App Notification,,2021-03-11
327,9914,App Notification,Yes,2022-11-08
341,9472,SMS,,2023-12-18
490,9302,App Notification,Yes,2023-04-22
470,3766,Email,,2021-10-27
457,8850,SMS,,2022-07-17
487,8976,Email,Yes,2022-06-24
350,7352,Email,,2022-05-12
367,9375,Email,No,2021-01-01
396,4599,SMS,,2023-08-26
405,9776,SMS,No,2021-01-26
463,1869,App Notification,No,2021-12-25
288,5794,SMS,,2022-03-10
294,8568,Email,,2021-12-14
166,8252,Email,,2021-11-21
196,6732,SMS,Yes,2024-07-05
472,7589,App Notification,Yes,2021-09-20
452,657,SMS,,2021-08-07
234,9016,Email,No,2024-05-05
164,8143,App Notification,Yes,2023-03-02
189,7342,Email,Yes,2023-03-28
366,3985,SMS,No,2022-05-24
411,3211,SMS,No,2024-12-14
343,5294,App Notification,No,2024-11-07
103,5152,SMS,Yes,2024-02-29
438,7788,App Notification,Yes,2023-04-13
351,3764,App Notification,Yes,2024-06-10
210,3436,App Notification,No,2022-04-16
272,1651,SMS,No,2021-12-08
361,7611,App Notification,,2023-07-19
374,250,App Notification,,2023-06-23
154,9353,SMS,No,2024-04-07
263,74,SMS,,2021-03-19
129,5500,SMS,No,2024-05-03
347,8976,App Notification,No,2021-11-12
156,4875,Email,Yes,2021-09-25
319,9144,SMS,,2023-10-02
388,6968,Email,Yes,2024-07-16
392,9878,Email,No,2023-06-19
165,3944,Email,No,2023-07-29
491,1426,App Notification,Yes,2024-01-18
418,4903,App Notification,,2024-10-03
237,2696,SMS,No,2024-05-07
434,2693,Email,,2024-04-19
221,7515,App Notification,,2024-08-02
326,4869,SMS,Yes,2023-10-28
464,4627,SMS,Yes,2021-05-20
179,2001,App Notification,No,2023-01-18
484,381,Email,No,2023-09-09
269,4157,App Notification,Yes,2022-01-22
189,5934,SMS,,2022-02-21
292,1981,SMS,No,2023-03-22
245,2236,Email,,2022-01-31
285,2434,SMS,No,2023-09-24
292,6142,SMS,No,2024-06-05
495,5055,SMS,,2024-11-20
213,5447,SMS,Yes,2022-10-20
315,114,SMS,,2022-01-15
270,8400,SMS,Yes,2021-12-04
268,455,App Notification,Yes,2021-05-22
193,7020,App Notification,,2021-06-13
264,8794,App Notification,No,2024-08-24
404,9949,Email,No,2024-09-20
460,7312,Email,Yes,2024-10-22
287,1582,Email,No,2022-03-30
467,1127,App Notification,Yes,2023-11-02
111,7774,Email,Yes,2024-12-28
283,9096,App Notification,,2023-10-12
349,7232,Email,No,2021-04-14
119,8846,App Notification,No,2022-01-29
426,8270,SMS,No,2023-03-05
412,6747,App Notification,No,2023-04-07
134,4131,App Notification,No,2022-12-05
168,6760,SMS,,2021-05-06
301,6067,Email,,2023-11-27
476,8780,SMS,No,2024-10-17
423,8619,SMS,,2022-04-07
371,6101,Email,,2023-03-20
308,5559,App Notification,,2022-08-06
202,3005,Email,,2022-08-12
329,2327,Email,Yes,2022-10-05
470,608,Email,,2023-06-09
427,1028,App Notification,,2022-10-06
366,7355,Email,Yes,2023-12-10
409,7003,SMS,,2021-04-12
396,1659,SMS,,2023-07-28
394,1896,SMS,,2023-11-09
425,6992,Email,No,2021-06-24
247,8478,Email,,2021-07-23
366,3430,Email,,2024-03-11
414,1185,Email,,2021-03-27
433,1441,SMS,,2021-09-13
461,3604,App Notification,,2021-04-10
270,2015,App Notification,,2021-08-18
182,5659,App Notification,Yes,2022-05-21
119,6614,SMS,No,2024-09-21
404,8174,Email,Yes,2022-06-15
279,4326,Email,,2022-06-15
100,12,SMS,,2021-04-21
149,8878,Email,No,2022-06-05
158,9445,Email,Yes,2022-07-02
358,242,SMS,No,2023-01-26
239,3888,Email,,2022-03-30
233,213,SMS,,2024-12-16
117,3109,SMS,Yes,2021-06-29
104,5844,App Notification,No,2022-01-02
215,7270,SMS,Yes,2022-01-21
263,4571,App Notification,Yes,2023-11-20
136,2577,App Notification,,2024-07-22
196,1824,SMS,Yes,2021-10-06
341,9098,SMS,,2023-07-14
102,1202,App Notification,Yes,2022-12-11
239,9163,App Notification,,2024-03-05
353,7099,Email,Yes,2021-09-27
115,786,SMS,,2024-04-10
246,8898,Email,Yes,2021-06-16
422,4515,SMS,No,2022-03-06
422,3590,Email,No,2021-07-04
166,6659,SMS,Yes,2024-10-09
450,7203,Email,,2024-12-01
411,8806,SMS,No,2023-11-13
323,6594,SMS,Yes,2021-11-18
195,8770,Email,Yes,2024-04-26
470,6195,App Notification,,2022-07-25
404,9289,Email,,2021-07-25
365,167,Email,Yes,2022-07-30
279,6109,SMS,,2024-02-17
250,3889,App Notification,No,2022-07-20
264,6319,SMS,,2021-09-15
482,5412,App Notification,Yes,2024-03-08
245,1763,SMS,No,2024-04-01
383,3244,App Notification,No,2021-07-23
304,7357,Email,Yes,2024-01-07
105,6281,App Notification,,2021-10-10
206,2352,Email,No,2023-04-26
348,7442,SMS,Yes,2021-12-19
153,6234,Email,Yes,2022-01-25
176,8574,App Notification,No,2021-10-03
448,3229,App Notification,,2024-11-30
225,6064,SMS,Yes,2021-10-31
392,167,SMS,,2024-05-19
165,5527,SMS,Yes,2022-07-25
298,7192,Email,No,2022-05-09
419,3052,SMS,Yes,2024-01-30
315,862,App Notification,Yes,2022-03-21
179,3541,App Notification,Yes,2022-11-22
348,7985,SMS,Yes,2021-08-20
474,5743,App Notification,,2023-02-21
159,4554,SMS,No,2021-04-11
378,3588,SMS,,2023-03-18
443,7742,SMS,Yes,2023-11-17
445,8722,App Notification,,2021-02-15
358,2669,SMS,Yes,2024-04-08
251,896,App Notification,,2021-02-22
275,9854,Email,No,2021-09-30
149,320,Email,No,2021-09-27
437,1637,Email,No,2024-09-24
434,692,SMS,,2023-12-11
110,6436,Email,,2022-07-30
365,2352,Email,Yes,2024-09-25
346,3936,Email,,2023-03-23
317,1269,SMS,No,2022-08-30
251,244,SMS,Yes,2024-01-15
450,4955,SMS,,2024-10-08
348,2473,App Notification,No,2022-09-09
369,8152,App Notification,No,2021-06-10
195,4829,SMS,No,2024-10-10
101,3893,App Notification,Yes,2023-11-23
248,2599,App Notification,,2024-03-22
342,594,SMS,Yes,2021-08-19
492,2031,Email,,2022-02-06
155,7613,Email,,2022-12-05
426,5176,App Notification,No,2023-02-15
405,3337,Email,No,2021-12-25
383,1714,App Notification,Yes,2021-09-13
435,1995,Email,,2024-11-20
177,268,SMS,,2024-08-19
355,8578,Email,Yes,2024-10-16
488,9690,Email,Yes,2021-02-15
320,3089,App Notification,,2021-05-01
236,7147,Email,No,2021-11-14
328,2851,SMS,,2023-08-29
241,6607,Email,No,2022-02-04
388,4296,App Notification,,2021-02-06
206,4064,Email,Yes,2021-09-14
136,4386,SMS,Yes,2023-06-11
472,3083,SMS,,2021-08-16
238,7901,App Notification,Yes,2023-01-06
248,3154,App Notification,,2024-06-30
174,9554,Email,Yes,2023-08-23
446,7948,App Notification,No,2022-09-09
355,2934,App Notification,Yes,2022-01-19
365,179,Email,Yes,2021-08-16
209,3667,Email,Yes,2021-09-18
366,9305,Email,Yes,2022-01-12
131,4716,App Notification,Yes,2023-06-14
256,7355,App Notification,Yes,2024-06-25
378,514,App Notification,,2021-12-03
109,4229,App Notification,Yes,2024-10-23
210,7830,Email,,2024-03-21
219,2977,SMS,No,2024-01-10
366,7660,SMS,,2024-05-29
180,9884,App Notification,No,2022-07-15
490,5774,SMS,No,2021-07-04
113,7784,App Notification,No,2023-11-08
422,5227,App Notification,No,2023-08-19
416,5834,App Notification,No,2022-07-04
154,169,SMS,,2023-03-16
251,7823,Email,Yes,2023-01-09
202,6955,SMS,No,2023-08-19
494,6071,App Notification,No,2022-02-21
439,9009,SMS,Yes,2022-10-26
168,6653,App Notification,Yes,2023-03-20
406,2194,SMS,,2024-08-26
410,2897,Email,Yes,2021-06-08
159,2457,App Notification,No,2023-10-30
136,3468,App Notification,No,2021-06-04
416,3029,App Notification,,2024-03-29
473,2653,App Notification,Yes,2023-07-05
251,2115,Email,Yes,2021-07-03
261,4807,SMS,Yes,2021-10-13
316,1596,App Notification,No,2023-01-13
384,1889,Email,No,2021-09-04
310,7386,SMS,Yes,2022-12-08
337,939,App Notification,,2023-01-03
107,5280,SMS,,2024-03-13
369,3555,SMS,Yes,2024-01-18
478,8533,App Notification,,2023-04-21
160,2228,Email,Yes,2022-12-11
314,1278,Email,No,2023-09-27
464,9212,App Notification,,2024-05-05
296,7352,SMS,No,2021-05-23
285,840,App Notification,,2024-01-16
324,6530,SMS,Yes,2021-05-02
326,2291,Email,,2024-05-09
428,8027,SMS,,2023-07-30
140,1956,App Notification,Yes,2023-02-16
354,4234,App Notification,Yes,2023-11-15
358,3420,Email,No,2022-06-02
491,6737,SMS,Yes,2022-04-10
391,8318,Email,No,2021-09-16
203,7513,Email,No,2021-08-06
249,7375,Email,,2022-01-26
174,3932,Email,Yes,2023-04-21
334,3839,SMS,No,2024-01-05
249,258,App Notification,Yes,2021-03-12
189,5248,Email,,2024-04-30
214,8746,Email,,2024-12-28
462,5343,SMS,,2021-02-23
362,4703,SMS,Yes,2023-11-04
243,5761,Email,No,2022-11-01
348,9938,App Notification,No,2022-06-13
328,6314,SMS,No,2024-10-31
100,6821,SMS,No,2024-12-05
436,1002,App Notification,Yes,2023-03-07
392,2182,SMS,,2023-09-30
499,370,Email,,2021-03-19
491,863,App Notification,No,2021-04-06
330,3821,SMS,Yes,2023-10-13
204,4270,SMS,,2021-09-07
415,1334,App Notification,No,2023-06-17
327,420,SMS,Yes,2024-10-21
431,8489,App Notification,No,2023-10-13
212,7010,SMS,,2022-01-28
268,6014,SMS,,2024-09-12
271,791,App Notification,No,2021-05-07
256,7339,App Notification,,2023-10-14
371,8509,SMS,Yes,2023-08-14
297,2781,App Notification,,2021-05-24
111,5635,Email,,2023-12-17
141,7371,Email,,2024-11-24
258,8336,SMS,,2023-05-23
119,5870,Email,No,2022-06-17
379,830,Email,,2022-04-25
385,2675,Email,No,2024-07-31
295,3465,App Notification,No,2021-07-15
113,2807,App Notification,Yes,2024-06-12
296,3650,SMS,No,2024-03-18
448,7066,SMS,,2022-07-31
408,3395,App Notification,No,2024-05-19
275,9487,Email,Yes,2022-02-20
373,8723,Email,Yes,2021-09-16
348,7913,Email,,2021-01-06
170,8718,App Notification,,2024-07-14
383,9359,Email,No,2023-03-03
471,2111,Email,,2021-06-17
107,6955,Email,No,2023-10-21
153,2731,SMS,No,2024-11-24
493,9857,Email,,2021-02-24
280,5252,Email,No,2022-06-02
385,9045,SMS,,2023-07-31
448,3097,SMS,,2024-08-17
309,5972,App Notification,No,2021-05-13
266,225,App Notification,No,2021-10-23
260,3637,Email,,2021-05-16
303,419,App Notification,No,2021-03-15
141,409,Email,Yes,2022-07-23
330,8323,Email,No,2023-09-24
387,7693,Email,,2024-07-25
473,6435,SMS,Yes,2022-12-24
359,9246,Email,,2021-04-27
475,1054,SMS,No,2021-03-14
375,5306,Email,No,2024-09-28
377,1368,SMS,No,2024-07-11
114,8794,Email,Yes,2022-05-25
154,2881,SMS,,2021-02-14
408,9569,App Notification,Yes,2023-07-01
415,9288,Email,No,2022-05-15
299,5132,App Notification,No,2024-09-01
224,1995,SMS,No,2023-09-11
207,1298,Email,Yes,2022-08-10
480,7404,App Notification,Yes,2022-05-18
218,1128,App Notification,Yes,2024-03-20
161,3649,App Notification,No,2021-09-07
351,7893,SMS,,2022-03-22
394,3109,SMS,No,2022-09-04
397,9902,SMS,,2022-11-10
350,8920,Email,No,2022-01-10
208,8058,App Notification,Yes,2023-01-12
250,7468,App Notification,Yes,2024-02-29
177,9746,SMS,Yes,2024-11-14
205,2639,SMS,Yes,2023-07-11
475,1952,Email,Yes,2022-05-27
230,2022,SMS,Yes,2022-09-24
172,1556,Email,No,2021-08-27
422,8777,Email,,2022-04-03
482,3497,SMS,No,2024-11-16
333,7671,App Notification,,2022-03-05
498,9570,App Notification,Yes,2021-08-21
383,4259,App Notification,,2022-01-04
396,3257,App Notification,No,2023-11-04
111,1400,App Notification,,2021-02-02
338,2843,SMS,Yes,2023-01-05
322,2322,App Notification,Yes,2022-01-30
243,6037,Email,No,2021-08-21
282,6802,App Notification,Yes,2024-08-28
451,6649,SMS,No,2021-07-19
406,1167,App Notification,Yes,2022-11-03
303,3631,Email,Yes,2021-07-14
485,736,App Notification,,2023-03-07
422,9261,Email,No,2022-07-22
306,5114,Email,Yes,2022-11-09
449,9373,Email,Yes,2023-05-24
488,3554,SMS,,2024-03-05
223,5136,App Notification,No,2021-10-03
439,1174,Email,Yes,2024-05-06
201,2376,App Notification,,2022-10-29
134,6967,Email,Yes,2022-05-23
253,1532,SMS,Yes,2024-05-28
301,5219,SMS,No,2021-06-23
249,4491,App Notification,Yes,2023-11-08
339,5331,SMS,Yes,2023-04-05
462,9055,Email,,2024-05-03
311,3617,Email,No,2024-01-10
285,2775,App Notification,No,2022-07-16
351,3094,App Notification,,2021-08-18
105,8762,App Notification,No,2022-12-25
424,1819,SMS,Yes,2024-09-18
474,9203,App Notification,No,2024-05-15
369,3724,SMS,,2021-07-24
350,3516,SMS,No,2023-11-03
158,6613,App Notification,,2022-03-06
173,2376,App Notification,,2022-02-20
147,9677,Email,No,2024-01-30
262,9761,App Notification,Yes,2021-05-14
118,5314,App Notification,,2021-05-23
133,7561,Email,,2022-10-12
196,9677,SMS,Yes,2024-02-19
116,1306,SMS,No,2024-02-29
369,7853,Email,No,2021-04-23
124,393,Email,,2021-03-29
137,7147,SMS,Yes,2024-09-18
379,9529,SMS,,2022-06-26
100,4281,Email,,2023-02-19
469,119,App Notification,,2023-10-10
459,6473,SMS,,2023-05-01
334,6990,App Notification,No,2021-10-20
207,5022,Email,Yes,2021-01-05
260,3375,SMS,Yes,2022-08-11
187,9072,SMS,,2023-04-09
108,8276,Email,,2022-09-08
192,9199,App Notification,Yes,2022-06-27
231,438,Email,No,2022-09-12
243,663,SMS,,2021-05-09
444,5583,SMS,,2021-09-14
254,5432,SMS,Yes,2023-02-17
226,7711,App Notification,,2024-02-14
434,5081,App Notification,Yes,2022-10-03
160,4286,SMS,,2021-01-13
139,5747,Email,Yes,2024-09-03
161,979,Email,,2023-04-05
138,8764,SMS,Yes,2022-07-29
477,8613,SMS,Yes,2024-03-03
341,2850,Email,No,2021-06-23
191,7425,SMS,No,2024-03-06
198,5417,Email,No,2021-03-12
476,1759,App Notification,Yes,2021-03-06
200,9644,SMS,No,2021-01-25
365,8995,Email,No,2023-07-01
304,2709,App Notification,No,2021-06-29
175,9416,SMS,No,2024-09-01
317,3410,Email,Yes,2021-12-02
415,6423,App Notification,No,2023-06-28
134,2525,Email,,2021-09-12
298,8656,App Notification,,2022-08-19
499,7602,App Notification,Yes,2022-10-04
212,8697,App Notification,Yes,2022-08-01
474,534,Email,,2024-07-27
115,9346,SMS,,2024-09-01
438,5930,SMS,Yes,2022-05-23
458,7582,Email,,2023-06-15
374,8167,Email,Yes,2024-08-20
478,4327,Email,No,2024-12-31
145,595,App Notification,,2022-12-31
269,2132,App Notification,No,2022-01-13
308,7064,SMS,No,2022-01-09
203,1926,Email,,2023-07-28
308,7213,App Notification,No,2024-01-01
182,6781,Email,No,2024-12-12
139,5778,App Notification,,2021-05-07
369,5776,Email,Yes,2024-08-25
264,4712,Email,No,2023-12-14
456,2088,SMS,Yes,2024-12-24
100,1640,App Notification,Yes,2022-07-16
238,3432,SMS,Yes,2023-09-22
412,710,Email,No,2023-11-22
180,7137,App Notification,Yes,2022-10-29
234,6384,SMS,,2021-04-21
134,3469,Email,Yes,2023-05-23
316,1988,SMS,,2022-01-24
162,5600,Email,,2024-03-19
128,9863,SMS,No,2021-11-28
241,4615,App Notification,,2021-11-22
262,5072,App Notification,No,2023-07-16
128,5745,App Notification,No,2024-05-31
478,4683,Email,,2023-07-07
435,9778,SMS,,2022-11-04
374,2935,SMS,Yes,2023-10-09
105,2649,App Notification,No,2021-12-29
319,3267,SMS,Yes,2022-05-21
358,7648,App Notification,,2021-10-28
147,4126,SMS,Yes,2023-05-25
229,9182,SMS,Yes,2023-04-03
110,5187,Email,,2023-09-15
327,9516,Email,,2021-09-06
196,1592,App Notification,Yes,2023-08-23
285,79,App Notification,Yes,2022-12-24
390,5052,Email,No,2021-09-26
489,3857,SMS,,2022-12-26
462,6159,App Notification,No,2024-05-14
298,1717,SMS,,2022-07-04
209,7219,App Notification,No,2023-11-23
331,3193,Email,No,2021-07-10
230,2854,Email,Yes,2022-01-28
361,5099,Email,Yes,2021-09-02
215,2941,Email,No,2024-06-15
236,860,App Notification,,2021-09-16
290,9502,SMS,No,2023-02-23
393,3127,SMS,,2024-12-09
367,4745,App Notification,No,2024-07-03
435,3068,SMS,No,2022-10-10
214,6928,SMS,Yes,2024-03-06
164,4310,App Notification,,2024-08-24
139,6206,App Notification,No,2021-11-14
107,4395,Email,,2022-08-18
293,4746,Email,Yes,2024-01-10
218,6471,App Notification,Yes,2024-02-26
277,6475,SMS,No,2023-11-17
306,1330,App Notification,No,2022-04-30
332,7209,App Notification,No,2023-11-19
136,4156,Email,Yes,2024-04-25
454,1702,SMS,No,2022-07-01
174,4288,Email,Yes,2022-02-22
136,2400,Email,No,2023-02-01
117,4708,SMS,No,2022-11-30
404,8114,SMS,Yes,2021-05-15
454,6714,Email,No,2022-07-07
164,1469,Email,No,2023-08-03
192,2129,SMS,Yes,2022-01-16
401,5838,Email,Yes,2021-04-07
438,6616,App Notification,No,2021-02-04
207,6907,Email,No,2021-09-07
434,429,SMS,No,2023-03-04
230,8562,Email,Yes,2021-01-27
441,361,SMS,Yes,2021-11-13
193,3152,App Notification,No,2024-03-16
458,1554,Email,No,2021-11-16
142,7911,Email,No,2024-11-10
456,6322,App Notification,No,2021-03-18
326,4750,App Notification,No,2024-12-28
264,4746,SMS,Yes,2024-07-27
369,8138,Email,Yes,2023-07-27
490,2438,Email,Yes,2024-11-15
392,771,App Notification,Yes,2024-10-16
361,5745,SMS,No,2021-02-25
413,3670,App Notification,,2022-07-12
407,4482,Email,Yes,2021-02-05
183,8057,SMS,No,2023-08-28
485,8065,Email,Yes,2021-03-17
277,5221,Email,No,2024-02-22
279,141,SMS,Yes,2024-11-10
291,8736,App Notification,Yes,2021-10-09
346,6643,App Notification,,2023-04-30
227,9638,SMS,Yes,2024-08-24
122,5989,App Notification,Yes,2022-10-04
358,914,Email,,2022-09-28
356,8330,SMS,No,2023-01-28
402,9939,App Notification,No,2021-08-11
225,7586,App Notification,,2021-11-15
484,7710,App Notification,,2022-09-18
295,4747,App Notification,No,2022-01-23
400,4694,App Notification,,2024-09-17
146,2206,Email,Yes,2022-05-25
152,6150,SMS,,2023-03-04
226,6734,Email,No,2023-05-01
378,9191,Email,No,2021-04-19
256,5727,Email,No,2021-11-15
300,5376,SMS,No,2021-08-07
212,7678,Email,Yes,2022-10-30
146,9084,SMS,,2021-09-28
170,957,Email,,2021-05-05
440,9174,App Notification,Yes,2024-11-11
490,8007,SMS,No,2024-03-07
262,9435,Email,Yes,2023-10-04
149,2979,App Notification,No,2022-01-21
262,7339,SMS,No,2023-11-05
235,3118,Email,No,2022-07-13
297,4899,Email,,2024-12-08
409,3173,App Notification,,2024-03-28
166,1660,SMS,,2023-12-10
414,8919,SMS,Yes,2022-12-11
407,5892,App Notification,Yes,2021-04-20
412,1469,Email,No,2023-02-24
312,5378,SMS,Yes,2022-09-15
496,6702,Email,,2024-10-29
400,1028,SMS,Yes,2024-07-10
165,6907,SMS,No,2024-11-29
438,5564,Email,No,2021-05-14
147,5680,App Notification,Yes,2024-08-28
498,5496,App Notification,Yes,2022-06-27
254,1540,App Notification,No,2023-07-20
395,5830,App Notification,No,2022-11-27
249,3635,App Notification,Yes,2023-07-02
472,5380,Email,,2023-07-14
474,2745,App Notification,,2024-02-12
190,2908,Email,Yes,2022-08-16
413,2027,App Notification,Yes,2021-06-02
344,5611,Email,,2021-02-18
231,3560,SMS,No,2021-04-26
107,9037,Email,Yes,2022-03-21
203,3268,Email,,2021-03-31
299,1152,Email,,2024-07-19
366,440,Email,No,2024-05-23
469,9497,SMS,Yes,2023-04-02
124,5107,SMS,No,2023-09-07
259,3156,Email,Yes,2023-03-30
168,1353,App Notification,No,2023-08-06
198,8179,SMS,Yes,2023-03-28
316,5726,App Notification,No,2021-05-11
111,6567,App Notification,Yes,2022-12-19
418,6167,App Notification,No,2021-05-11
365,4491,SMS,,2023-08-27
458,7247,App Notification,Yes,2022-11-23
167,7919,Email,No,2024-10-12
441,3189,SMS,,2024-01-11
377,7505,SMS,No,2021-07-13
149,6387,Email,,2023-04-09
452,9506,App Notification,,2022-12-30
469,9465,SMS,,2022-09-29
435,5280,SMS,No,2021-03-28
444,7576,Email,,2022-05-04
366,3527,SMS,,2023-08-25
146,6653,SMS,Yes,2023-05-01
379,1356,Email,Yes,2024-12-27
423,2966,App Notification,Yes,2022-08-29
478,1265,Email,,2023-07-21
498,931,Email,No,2021-12-26
361,5589,SMS,,2023-11-03
165,8605,App Notification,,2024-10-20
344,2204,App Notification,Yes,2024-06-11
470,2065,App Notification,Yes,2021-01-26
335,7209,Email,Yes,2023-10-11
484,4742,App Notification,,2022-06-08
357,1964,Email,,2021-12-17
177,3063,SMS,Yes,2024-09-01
202,9065,SMS,,2022-08-31
443,6491,SMS,Yes,2021-10-13
234,3871,SMS,,2024-06-21
438,9481,SMS,,2022-04-14
268,3794,Email,,2023-04-05
370,9013,App Notification,,2024-08-27
219,636,Email,Yes,2022-10-21
435,8194,App Notification,,2021-07-21
469,3286,SMS,,2024-09-24
117,9080,App Notification,,2022-09-08
365,9066,App Notification,,2021-07-15
180,6974,SMS,,2021-06-06
434,5389,App Notification,Yes,2023-09-02
171,3185,SMS,,2024-05-12
440,5268,SMS,,2022-08-09
422,5254,SMS,No,2022-01-12
288,4296,Email,,2024-05-07
113,8189,App Notification,Yes,2024-04-21
274,6720,SMS,No,2021-10-13
209,1956,SMS,Yes,2023-05-03
285,347,SMS,,2022-03-20
452,8414,Email,,2023-08-06
375,7291,Email,Yes,2021-12-10
375,8157,Email,No,2023-10-08
118,6608,App Notification,,2021-03-05
160,980,SMS,No,2022-10-26
277,6189,App Notification,Yes,2023-04-20
234,4286,Email,No,2023-07-19
443,8144,SMS,Yes,2021-03-10
134,1749,Email,No,2022-08-31
345,9426,Email,Yes,2023-11-04
460,2936,Email,Yes,2021-11-28
441,3454,SMS,Yes,2022-09-09
195,9553,App Notification,Yes,2022-05-02
237,2031,SMS,No,2022-08-23
139,6644,App Notification,No,2021-09-04
253,6629,SMS,,2024-06-03
244,642,Email,No,2023-11-04
423,5093,SMS,,2024-10-03
145,7393,Email,No,2023-02-17
296,779,Email,No,2022-11-22
109,8606,SMS,Yes,2022-07-20
379,4443,SMS,Yes,2021-12-22
395,1223,App Notification,Yes,2021-05-17
188,3815,Email,No,2022-03-21
180,5184,SMS,,2021-06-22
243,7920,Email,Yes,2024-02-06
266,4483,SMS,,2022-12-28
292,7618,SMS,Yes,2021-07-11
216,4254,Email,Yes,2021-10-15
186,2149,SMS,,2022-11-25
300,8669,App Notification,No,2022-02-09
263,3747,App Notification,No,2021-05-05
301,3302,Email,,2023-11-20
353,5782,App Notification,,2021-04-10
384,5371,App Notification,,2023-12-08
468,8421,Email,No,2022-05-10
447,4690,SMS,No,2022-12-22
175,7998,SMS,,2024-06-28
116,1512,App Notification,Yes,2023-04-09
488,7789,Email,,2022-01-02
266,2614,App Notification,,2023-05-03
419,3185,SMS,Yes,2021-08-26
110,4646,Email,No,2023-11-01
479,7454,SMS,,2023-04-03
323,4116,Email,Yes,2021-11-24
269,2512,Email,Yes,2023-04-26
242,7748,App Notification,No,2023-03-16
435,2765,App Notification,,2024-08-23
234,5641,SMS,Yes,2022-03-24
196,7916,App Notification,Yes,2022-12-04
483,398,SMS,,2022-03-11
119,1223,Email,,2021-01-22
121,9529,SMS,,2023-10-28
445,7930,Email,,2023-06-01
369,9596,Email,,2024-02-22
289,9336,SMS,,2024-05-29
339,6916,SMS,No,2022-06-30
425,538,App Notification,Yes,2023-01-31
168,6688,App Notification,No,2022-10-15
