payment_id,order_id,payment_date,amount,payment_method
32475,46860,2024-05-27,96.6,Card
24349,2352,2024-11-26,15.72,Cash
1640,16384,2020-03-14,80.96,Cash
18616,6574,2020-01-11,83.95,Wallet
23178,18268,2024-06-22,89.68,Card
27406,41263,2020-07-02,72.06,Wallet
48464,23751,2021-04-04,22.01,Wallet
43195,49512,2020-09-11,25.26,Cash
40078,17204,2021-12-14,86.87,UPI
36337,40290,2024-01-01,48.33,UPI
30905,5815,2022-04-29,40.01,Card
17036,22642,2020-01-29,60.48,Wallet
34288,29293,2022-12-12,65.32,Card
9303,11800,2020-03-07,46.07,Wallet
35489,34396,2024-10-29,23.51,UPI
12189,26946,2023-03-14,49.89,Cash
22423,7640,2022-12-24,84.34,UPI
36313,40154,2021-12-17,72.45,Cash
38088,36853,2020-01-01,18.47,Card
3493,7010,2020-01-01,31.94,Wallet
30706,12130,2020-02-27,64.55,Cash
45429,14446,2022-08-15,76.47,Card
48439,23558,2020-02-19,27.91,Wallet
20631,3680,2023-10-18,80.77,Card
14160,32759,2020-06-02,65.11,UPI
31441,37573,2024-05-08,21.29,Wallet
14223,13747,2021-02-24,51.51,Card
34850,47086,2024-06-19,89.2,Cash
48030,28765,2021-01-08,26.55,Cash
20214,27001,2020-02-11,65.43,UPI
22572,26292,2022-01-15,87.67,UPI
22406,39712,2021-09-29,87.13,Cash
4123,2376,2023-05-21,82.15,UPI
14933,2219,2023-07-19,16.7,Card
19619,30401,2023-12-14,66.33,Card
15031,49720,2020-11-27,19.58,UPI
20884,2171,2022-03-12,6.93,Card
44257,29742,2021-09-28,10.87,Wallet
13651,20872,2020-08-24,11.13,UPI
15698,3088,2022-06-06,14.05,Card
46478,34483,2021-05-03,26.64,Wallet
12564,18438,2022-10-12,31.51,Cash
27149,6466,2020-04-04,6.65,Card
33730,46058,2020-02-15,80.15,Card
47780,2869,2020-06-24,29.37,UPI
19244,11747,2020-09-19,72.46,Card
45448,45531,2024-08-20,99.14,UPI
34504,40331,2021-12-27,53.24,Cash
30699,27826,2023-12-13,32.3,Card
48421,2452,2024-12-15,6.81,UPI
21404,31960,2020-06-03,17.6,Card
19219,33208,2022-07-01,20.62,Wallet
15417,2698,2020-04-29,39.56,Cash
5736,15451,2020-10-02,76.13,Card
1768,15831,2020-11-14,74.47,Cash
24464,12323,2021-04-03,67.6,Wallet
8270,19599,2024-09-12,11.35,Cash
41699,31370,2024-05-23,53.51,Wallet
22829,35332,2024-11-26,93.32,Wallet
27702,3102,2024-05-13,6.57,UPI
11201,20190,2020-01-14,7.24,Cash
9758,6199,2023-08-16,80.9,Cash
25771,40983,2022-10-16,9.7,Wallet
26169,35946,2021-04-21,68.49,Cash
3261,28968,2023-04-13,10.43,Card
39690,37854,2021-07-20,97.16,Card
9361,7253,2020-05-17,48.59,Wallet
42503,46183,2021-07-15,47.51,Card
29504,44771,2021-08-08,52.45,Cash
2315,3008,2020-03-09,6.48,UPI
11761,43332,2023-06-20,44.75,Cash
3308,43031,2023-09-09,9.55,UPI
41343,36660,2023-02-19,51.4,Cash
36283,16997,2021-05-02,10.08,Wallet
11068,40297,2021-11-23,63.63,Wallet
7055,2865,2021-01-18,25.68,Card
26765,29328,2020-08-17,71.99,Cash
41862,45791,2024-06-27,28.72,Wallet
24887,37489,2022-04-16,38.37,Wallet
12916,22438,2023-09-22,6.0,Cash
28043,27042,2021-01-18,97.71,Cash
1766,1045,2024-10-28,12.06,Card
38924,13734,2024-01-12,30.45,Cash
19005,25283,2024-05-27,59.44,Card
20195,43446,2021-12-21,80.1,UPI
3339,40787,2020-05-13,64.52,Wallet
16781,1413,2021-10-27,33.43,Cash
4557,14474,2024-04-01,17.89,Cash
15538,19922,2020-10-19,18.41,UPI
48782,49367,2024-02-18,39.49,UPI
8623,28973,2023-11-09,73.65,Cash
41143,48720,2023-08-01,39.17,Wallet
16201,37155,2022-04-13,91.62,Card
20281,22731,2024-09-12,59.12,Wallet
22115,1910,2022-11-02,82.95,Card
24170,7155,2020-01-10,24.4,Card
147,4624,2024-01-19,48.79,Cash
42018,16589,2023-07-31,77.74,Cash
17250,5204,2020-08-08,25.43,Card
48610,27223,2020-11-22,37.73,Cash
13208,4433,2024-04-18,43.56,UPI
35285,35169,2021-09-04,46.93,Card
2841,14778,2024-12-04,95.72,UPI
33657,1248,2024-01-15,57.66,Card
34916,6130,2024-12-19,32.37,Cash
15072,36280,2024-04-29,82.8,Cash
22239,31915,2021-09-30,85.66,Card
3147,42143,2023-06-13,63.46,UPI
41188,11267,2022-09-19,32.5,Card
26326,40259,2024-12-04,66.55,UPI
21561,22109,2024-12-15,34.13,Wallet
1267,14154,2022-09-23,36.16,Wallet
14944,18329,2021-03-08,73.5,UPI
36472,15504,2023-11-26,66.44,Cash
11139,39714,2024-05-26,45.4,UPI
46646,32774,2023-01-28,52.27,UPI
2142,2765,2022-09-11,52.88,UPI
37126,1158,2020-08-26,42.0,Wallet
11555,39664,2021-03-26,71.66,Cash
48709,49949,2024-03-31,6.24,UPI
13482,9847,2022-03-08,78.04,Cash
11933,28190,2022-04-06,36.64,Cash
41708,1962,2022-10-29,57.61,UPI
3726,46238,2020-12-21,8.13,UPI
49720,11666,2023-05-17,8.27,UPI
14625,5604,2024-02-06,57.56,UPI
39580,39953,2021-05-02,34.68,Cash
8141,14195,2021-11-18,77.92,Wallet
28548,12557,2022-11-06,80.49,Card
1336,5305,2020-03-10,44.36,Cash
6861,23297,2021-12-09,42.28,Wallet
5316,1913,2024-02-03,58.24,UPI
12417,20721,2020-06-09,68.26,Wallet
9062,35162,2021-10-29,39.99,UPI
10647,40921,2023-02-01,8.11,Card
5442,39979,2023-10-15,54.15,Wallet
16602,21800,2021-11-28,55.87,UPI
19906,9302,2020-09-14,53.86,UPI
30757,18535,2023-11-24,22.04,UPI
15961,1049,2021-02-14,63.88,Cash
37341,3358,2024-05-27,43.51,Cash
45918,4701,2023-05-12,72.83,Card
4975,16990,2020-04-17,67.46,Card
1550,1815,2021-06-29,17.08,Card
870,25265,2020-06-01,72.85,Card
40614,33905,2022-04-21,96.81,Cash
3492,1038,2024-07-07,34.87,Wallet
2127,44859,2021-12-27,82.0,Wallet
42213,5820,2020-01-16,56.76,Cash
20920,3971,2022-05-19,87.24,Card
1577,38503,2020-12-02,64.24,Wallet
2418,33958,2023-09-22,14.92,Wallet
27106,17040,2021-05-10,17.48,UPI
7883,39273,2022-02-15,95.55,Cash
34581,48595,2021-01-04,75.0,Cash
19859,35005,2022-01-28,74.22,Card
20734,5146,2023-05-14,97.93,UPI
13368,11996,2021-06-23,93.87,Wallet
48606,42641,2024-04-28,55.07,Cash
6341,26024,2021-02-04,5.11,UPI
26776,9864,2022-12-02,56.7,Wallet
7782,18872,2023-09-16,96.22,Cash
29130,26680,2020-04-10,64.28,UPI
30881,40207,2024-12-26,27.68,Wallet
45116,22576,2024-11-14,8.01,Card
48408,20910,2024-02-01,77.55,Card
34068,44804,2022-08-26,64.5,Wallet
29869,15190,2024-05-06,17.81,UPI
38859,38866,2022-12-09,95.23,Cash
20945,12140,2021-08-24,12.19,Cash
38325,42560,2022-09-14,15.3,Card
6948,15498,2023-07-09,93.08,Cash
39141,10959,2023-02-23,55.56,UPI
30614,31806,2020-11-10,75.17,Card
19135,1855,2022-12-06,91.49,Wallet
2556,6876,2024-06-21,41.19,UPI
14680,34015,2023-02-09,73.97,Wallet
18490,33260,2024-12-11,16.61,Card
33347,12152,2024-05-21,93.45,Wallet
24128,4440,2020-02-04,25.09,Wallet
14294,31459,2021-05-25,70.63,Cash
43448,18368,2021-11-10,45.8,Cash
41720,19575,2024-03-29,66.27,Wallet
43737,2444,2020-01-20,62.87,UPI
38704,9711,2023-10-29,87.48,Cash
5981,4680,2023-11-14,87.51,Wallet
3758,47981,2020-02-09,39.07,Card
14351,11952,2021-04-18,36.34,Card
38153,29707,2024-10-19,72.58,Cash
12698,2273,2022-09-24,58.18,Cash
22891,1484,2022-07-08,7.27,Wallet
29411,24759,2021-03-05,10.5,Card
1939,38882,2020-03-06,51.42,UPI
44019,30950,2024-11-10,64.55,Card
7593,44745,2022-04-01,19.19,Cash
3165,34221,2023-05-21,63.77,Wallet
5239,48460,2022-11-03,76.82,Card
26176,33362,2020-02-29,18.61,Card
6628,37701,2021-07-24,99.92,UPI
46083,24058,2022-07-28,86.12,Wallet
12568,10569,2024-12-07,53.24,UPI
32622,41175,2022-03-06,53.7,Wallet
1400,19461,2021-05-01,21.92,Card
16088,18178,2021-05-18,20.01,UPI
27646,10219,2024-06-30,35.26,Wallet
42234,37767,2022-12-21,52.01,UPI
36789,32313,2024-12-06,70.18,Wallet
5027,2571,2023-11-28,22.86,Wallet
19481,3337,2020-07-14,77.98,Card
852,13128,2022-12-08,49.62,UPI
34967,15148,2021-11-17,30.37,UPI
45627,9927,2023-09-16,84.32,Card
4813,36170,2022-02-10,45.1,UPI
29669,29865,2024-11-25,33.32,Cash
49804,29440,2021-09-06,7.33,Cash
34922,20623,2023-10-30,99.64,Cash
39504,35289,2021-12-22,70.27,UPI
8309,33454,2021-02-18,53.94,Cash
49281,29586,2024-07-05,80.18,Cash
39038,20987,2022-05-17,96.46,UPI
18673,15855,2022-02-12,37.52,Wallet
16617,3417,2020-01-23,40.24,Wallet
49527,26355,2022-03-19,95.65,Card
18542,33712,2021-04-07,66.54,Wallet
21332,11008,2021-01-07,52.89,Cash
9848,32226,2021-09-19,13.04,Card
37802,48486,2023-01-15,51.44,Cash
31197,39620,2024-01-19,82.63,Card
32387,31722,2023-08-15,9.02,Wallet
45454,29050,2022-12-08,72.8,Cash
27560,41791,2024-06-22,29.89,UPI
16162,8189,2024-06-27,37.7,UPI
24570,27787,2020-05-17,40.29,Card
31155,1885,2024-10-28,36.85,UPI
23936,31015,2024-12-03,58.75,UPI
44083,11834,2021-07-09,42.92,Wallet
7971,34970,2020-06-04,15.36,UPI
44662,6132,2023-10-14,65.69,Card
4791,6098,2022-11-17,52.49,UPI
29570,48499,2023-02-14,26.89,UPI
30593,13324,2022-12-18,55.87,UPI
38256,38699,2023-06-30,60.53,UPI
30370,7225,2023-07-02,59.36,Cash
17024,5210,2023-07-15,89.34,Card
48961,13373,2020-09-25,11.85,Cash
4078,6829,2022-01-18,31.62,UPI
20130,10622,2024-06-29,80.73,UPI
8006,2129,2022-01-26,86.21,Wallet
40602,22323,2021-01-29,82.16,Wallet
39807,22464,2020-01-21,93.7,Card
34126,8797,2024-05-15,73.06,UPI
45084,47804,2023-06-14,43.89,UPI
3781,38751,2020-02-12,70.74,UPI
10664,35344,2022-08-06,35.17,Cash
3377,41487,2020-05-01,96.32,UPI
39240,11811,2023-05-10,19.53,Wallet
28218,40314,2021-09-18,43.43,Cash
1515,21865,2021-01-31,79.63,Cash
6132,10655,2022-06-14,63.17,UPI
23055,23291,2021-02-28,95.77,Wallet
46590,19749,2022-12-07,93.44,Card
979,43893,2024-02-06,95.44,Cash
15616,40291,2020-03-24,50.45,Wallet
36432,30510,2023-05-18,7.97,Cash
44877,3267,2024-10-23,65.68,Card
17487,48838,2020-07-13,46.38,Cash
27077,14751,2023-11-28,91.07,Cash
18487,17625,2022-09-08,53.14,UPI
7416,8099,2022-12-11,95.6,Cash
17246,24510,2024-11-08,69.89,UPI
14531,17952,2020-04-29,29.87,UPI
20301,42248,2024-05-27,60.62,UPI
12745,28236,2021-01-28,20.94,UPI
48960,45290,2020-07-19,44.02,Card
29224,16133,2021-02-06,38.86,Wallet
5688,45184,2022-06-16,77.12,Cash
22799,4110,2023-11-13,83.09,Card
47393,48540,2020-06-03,8.7,Card
7301,39355,2022-03-24,23.62,UPI
34930,1685,2021-10-14,38.46,Wallet
7621,2045,2021-02-04,6.77,UPI
19322,49827,2021-07-24,72.39,UPI
42060,34289,2020-05-15,87.64,Cash
32652,12557,2023-11-22,53.83,UPI
34019,36256,2024-05-16,54.89,UPI
42056,37389,2022-07-16,29.42,UPI
9200,13876,2020-07-08,48.05,UPI
45586,34672,2021-02-19,65.01,UPI
15153,18835,2021-08-22,47.79,Card
32608,27187,2024-06-28,11.27,UPI
15167,6319,2021-01-19,94.04,Card
25821,21072,2024-03-23,26.96,Cash
2918,11333,2022-01-24,11.23,UPI
19497,38687,2023-04-18,40.7,UPI
37715,33547,2023-04-08,38.66,Card
4220,31154,2024-08-26,89.24,UPI
39328,34460,2021-07-02,70.76,Card
35965,22499,2020-12-06,83.11,Cash
31226,46833,2020-12-13,71.91,Card
19626,26272,2021-09-14,77.05,Cash
15806,23651,2020-07-10,43.13,Wallet
6854,14488,2022-12-11,76.75,Wallet
26238,37778,2021-05-26,82.4,UPI
2157,22745,2021-01-03,21.55,UPI
16737,8191,2022-07-16,46.81,UPI
3708,13256,2023-01-24,86.91,UPI
7725,25363,2020-03-02,41.59,UPI
38225,18581,2024-10-31,81.56,Cash
11879,14172,2024-01-26,84.67,UPI
7199,34784,2024-10-04,87.8,Cash
14676,30840,2022-03-08,92.97,Cash
14897,22904,2020-12-07,43.59,Card
17127,38814,2020-04-02,86.08,UPI
46342,48428,2022-05-25,27.67,Wallet
43234,21018,2023-08-17,74.8,UPI
46253,6129,2023-03-14,24.88,Cash
11938,1360,2022-05-22,19.15,Cash
31350,1485,2023-06-01,80.54,Cash
33303,38457,2020-10-23,75.11,Wallet
35387,28341,2024-12-21,81.66,Wallet
5514,19765,2024-03-14,10.29,Wallet
9963,35157,2022-12-28,6.63,Wallet
1585,19499,2020-01-31,53.65,Wallet
5051,27279,2024-05-23,61.19,Card
29114,39321,2024-08-30,20.75,Cash
46196,44655,2022-11-29,36.89,Card
39573,42310,2022-03-24,27.57,Card
27323,15206,2022-09-11,53.5,Cash
47689,22697,2021-11-19,65.0,UPI
41712,42266,2023-04-08,95.58,Cash
2932,25898,2022-06-15,6.2,UPI
11369,21650,2022-06-15,15.89,Card
21327,43012,2021-11-14,34.17,Cash
6892,3209,2021-08-02,13.44,Card
293,19772,2021-09-07,37.86,Cash
13046,16985,2022-01-28,19.63,Wallet
39940,21863,2024-10-18,27.47,Wallet
25831,1632,2024-05-17,18.47,Card
41233,22785,2024-10-25,88.65,Cash
21865,32953,2023-03-13,42.55,Cash
44161,17920,2024-04-09,45.3,Card
2724,41779,2024-05-09,42.65,Card
7947,22820,2022-12-31,56.48,Card
3662,12766,2022-07-22,94.08,Card
2403,35118,2024-10-29,39.12,Cash
32661,17068,2022-05-19,83.1,Card
18105,21749,2024-07-03,16.72,Card
44444,15780,2023-04-15,46.38,UPI
42816,25808,2023-03-08,32.61,Wallet
12061,15878,2021-11-28,62.3,Wallet
9590,12877,2024-01-29,71.44,UPI
48070,16386,2021-08-01,30.21,UPI
25060,21384,2023-02-15,73.76,UPI
27423,31213,2024-11-04,62.77,Wallet
12403,41248,2020-12-14,34.47,UPI
9708,7781,2020-06-10,92.99,UPI
35047,11849,2021-06-16,55.64,Card
11831,25728,2023-10-01,86.61,UPI
38724,12451,2020-10-09,92.1,Cash
17859,16872,2024-05-01,89.11,Cash
21114,2834,2021-01-21,71.16,UPI
10141,48815,2024-04-24,22.91,Card
42247,47327,2024-09-16,97.63,Cash
13194,31911,2023-09-24,51.41,Wallet
13534,1555,2021-09-27,16.23,Card
19802,16523,2022-01-03,60.18,UPI
34112,31221,2021-02-20,24.47,Card
26155,26645,2021-07-20,86.83,UPI
13247,41964,2020-08-05,92.59,UPI
6421,27667,2022-07-21,84.79,Card
17568,41343,2020-10-18,90.55,Wallet
44347,47928,2022-08-01,95.98,Card
6091,4934,2022-11-25,11.02,Card
16475,21342,2023-08-26,80.13,Card
46821,19237,2021-08-04,70.37,Card
41698,5137,2023-08-16,16.61,Wallet
41476,13039,2020-04-29,5.22,Wallet
357,36684,2020-04-01,10.86,Cash
36660,19116,2023-11-25,65.66,UPI
28355,42881,2023-06-13,63.58,UPI
37136,48508,2020-01-02,34.83,Cash
11045,1758,2020-12-28,78.98,Cash
42997,22345,2023-03-04,66.01,Cash
32197,28933,2021-10-11,86.64,UPI
14768,10467,2022-06-15,11.45,Wallet
24011,29762,2022-07-31,31.17,UPI
45325,24330,2024-06-03,53.29,Wallet
43546,11793,2022-12-30,56.86,Wallet
10425,45579,2022-02-07,78.24,Wallet
38125,49581,2020-01-10,18.36,UPI
33763,41035,2023-10-25,71.44,Cash
14285,8783,2024-05-01,73.58,Wallet
16871,11444,2022-10-10,94.87,UPI
39555,9981,2023-03-30,70.92,UPI
48712,21690,2022-03-11,70.54,UPI
36074,44940,2024-08-03,87.67,Cash
19205,9185,2020-04-25,58.1,Card
36346,23182,2021-09-16,18.31,UPI
3049,24560,2020-10-22,53.08,UPI
17680,16548,2024-06-01,50.85,Card
27640,5792,2020-04-22,73.09,Cash
34627,6527,2024-02-06,66.76,UPI
25273,13006,2023-08-26,18.08,Cash
3489,28741,2021-09-07,64.43,Wallet
43955,35620,2020-05-06,43.98,Card
39398,6889,2021-01-08,24.16,UPI
37623,11375,2022-05-17,23.89,UPI
28381,47731,2024-11-08,33.35,Wallet
28853,44742,2020-03-07,85.65,Cash
32811,39396,2022-10-22,12.94,UPI
23689,26120,2023-05-21,37.86,Wallet
21607,22628,2021-11-26,20.21,Wallet
18126,38286,2024-02-15,25.94,Cash
40953,12397,2021-12-10,45.59,UPI
14285,9351,2020-01-05,6.34,UPI
35957,45197,2021-07-18,18.45,UPI
12999,26265,2021-01-17,84.95,Card
49608,37261,2021-04-20,61.22,Wallet
620,13793,2024-07-27,61.2,Card
6409,9834,2022-04-30,17.59,Wallet
1540,17811,2024-02-02,39.3,UPI
22193,13767,2023-03-21,55.94,Card
38875,18711,2021-04-04,26.69,Wallet
49204,33200,2022-02-01,99.04,UPI
18642,13314,2023-07-21,10.11,UPI
210,33278,2023-04-26,77.61,UPI
34250,36856,2021-01-29,63.14,Card
24433,22695,2021-01-09,32.61,Cash
33330,17728,2020-02-29,98.85,Wallet
30154,12609,2020-02-06,35.89,UPI
44238,11026,2022-07-17,63.61,UPI
47027,12778,2022-12-22,11.63,Wallet
38118,4729,2024-09-14,40.64,UPI
32367,9380,2024-12-04,77.64,Cash
3006,21384,2020-06-13,76.89,Cash
9875,37022,2023-03-16,68.15,Wallet
18106,18165,2022-11-17,56.09,Card
32540,22887,2024-12-20,19.65,UPI
11910,48903,2023-06-08,32.38,Wallet
17233,18741,2023-01-31,73.43,Wallet
33028,9053,2024-09-03,75.7,Cash
20021,33318,2023-01-16,64.76,Wallet
8335,21340,2024-07-12,96.82,Cash
42594,48062,2023-03-29,31.68,Cash
37922,46037,2021-04-07,71.65,Wallet
12946,2063,2022-04-09,41.48,Cash
37733,34535,2021-06-05,18.46,Card
7085,30376,2021-10-15,19.28,Wallet
5152,43243,2024-08-09,98.02,Wallet
6673,20662,2021-11-13,71.61,Cash
49211,18733,2022-01-13,87.72,UPI
25079,41396,2021-05-23,14.66,Wallet
25292,6313,2024-06-21,42.29,Cash
48914,14599,2022-03-06,72.7,Wallet
42900,9685,2020-12-10,14.28,Cash
41330,15354,2023-03-10,47.66,Cash
31508,18378,2024-09-04,52.13,Cash
19112,29213,2022-03-10,69.33,Cash
17302,38467,2022-06-22,14.63,Cash
10859,6433,2023-02-16,35.44,Cash
45866,40755,2020-05-10,16.11,Card
34944,30744,2023-03-25,22.87,Card
2722,46701,2021-11-01,73.2,Card
20538,20401,2022-04-23,71.58,Card
32216,43330,2023-11-28,28.87,Card
20668,19352,2023-01-12,83.84,Cash
2023,44511,2023-02-22,53.33,UPI
46879,17987,2020-09-07,76.69,UPI
21289,1453,2020-11-14,63.93,Cash
43382,14240,2021-06-12,95.17,Cash
35750,37830,2021-11-24,63.63,Card
38740,16693,2021-09-30,20.9,Wallet
6886,15413,2023-04-01,63.52,UPI
7345,48299,2024-09-06,12.65,Card
31353,15350,2024-10-28,88.67,Card
28648,10331,2021-02-28,8.38,Card
36169,43072,2024-11-20,21.56,Card
28581,18672,2023-07-28,41.15,UPI
36612,4966,2024-02-11,40.86,Wallet
31997,33393,2021-05-09,95.32,Wallet
12814,46528,2023-05-25,23.11,Card
8955,45408,2021-02-12,21.36,Cash
16258,15032,2021-01-01,24.13,UPI
16101,35422,2022-05-21,48.24,Cash
2934,8358,2024-03-17,95.23,Cash
36586,26787,2020-02-18,65.13,Wallet
11196,8129,2024-10-15,94.9,Wallet
36422,8273,2022-09-22,61.27,UPI
29420,12256,2020-07-11,88.16,Cash
30569,6790,2024-04-29,40.39,UPI
12990,11926,2021-12-23,7.76,Wallet
7879,19630,2022-05-29,69.93,Card
3851,16694,2021-05-18,75.32,Wallet
16303,17871,2024-09-07,92.35,Card
35070,32558,2021-02-18,66.87,Cash
34174,41752,2024-03-15,17.9,Cash
38052,49366,2023-02-28,42.84,Cash
40430,38874,2021-08-31,98.04,Wallet
6481,39374,2024-04-22,36.29,UPI
29576,19341,2020-11-19,73.67,Card
35964,47866,2020-01-15,54.26,UPI
23940,20280,2024-09-05,62.63,Cash
32408,13381,2020-02-16,92.15,Cash
26380,36425,2021-04-21,45.99,Card
19108,32259,2024-02-10,29.3,UPI
49420,40351,2023-06-17,99.28,Wallet
47711,4920,2024-02-16,49.91,Cash
47397,4068,2020-03-07,65.96,UPI
33645,18507,2022-03-08,38.04,Cash
17580,35409,2023-01-30,17.61,Card
43065,9982,2021-01-24,56.66,Wallet
31765,23109,2021-09-16,87.57,Card
48103,2989,2022-01-19,8.25,Card
1341,29973,2023-11-02,81.67,Cash
11046,16572,2023-01-09,19.42,Wallet
30142,14882,2022-10-19,92.59,Card
45174,17079,2020-06-16,84.63,Card
23854,36218,2023-11-05,7.64,Card
35930,27657,2022-10-20,43.93,Wallet
25973,11496,2022-11-14,70.16,Card
22627,9754,2024-05-02,60.2,Wallet
46454,6372,2021-11-03,82.43,UPI
42912,12534,2020-06-25,15.3,Cash
43974,3278,2024-04-27,76.98,UPI
7723,23489,2021-05-20,56.74,Card
13535,29277,2021-06-06,95.67,Cash
31738,1504,2023-04-06,66.78,Cash
46433,39822,2020-05-31,18.04,UPI
9770,21382,2024-10-12,88.63,Card
45428,43791,2024-03-07,28.64,UPI
29911,16587,2020-07-26,40.16,Wallet
29653,48639,2022-10-30,32.95,Cash
10871,8787,2021-09-27,35.35,Wallet
43020,33273,2020-04-20,11.88,Card
21974,16487,2023-02-25,53.48,UPI
9301,10200,2022-11-04,92.83,UPI
29136,40696,2024-12-02,75.05,Wallet
47377,42519,2023-10-02,7.39,Cash
14529,6705,2024-10-28,69.59,Wallet
41930,31083,2023-06-02,32.44,Wallet
33375,10456,2021-06-23,37.38,Wallet
30174,40658,2022-07-21,48.52,Wallet
42868,47455,2021-10-06,19.46,Card
20206,39274,2021-06-14,59.37,UPI
13418,11612,2023-03-15,74.24,UPI
26791,34829,2020-05-26,71.42,Cash
6057,15198,2021-11-07,22.56,Wallet
46257,2129,2022-09-27,16.96,Cash
39459,32962,2023-01-17,72.57,Cash
15527,37060,2021-11-10,29.19,UPI
34254,48160,2020-07-25,61.1,Cash
13868,10990,2022-08-31,68.8,UPI
46085,5560,2024-01-15,37.18,Wallet
30400,8725,2020-05-02,45.42,Wallet
42166,16880,2024-10-28,41.59,Cash
15094,15835,2021-06-16,60.37,Cash
6493,14399,2022-03-28,44.88,UPI
16238,46392,2023-08-18,87.93,Card
30661,23076,2021-01-31,26.98,Wallet
36891,45087,2022-07-14,20.86,UPI
24401,13035,2020-09-01,94.33,UPI
43482,47035,2022-10-16,81.53,Wallet
6964,46499,2021-12-14,93.78,UPI
28194,13591,2022-06-22,58.32,Cash
39204,17780,2024-11-14,40.56,Wallet
47524,38916,2021-05-30,60.08,Cash
5954,37563,2022-04-16,61.63,UPI
47098,47642,2020-04-18,8.66,UPI
29174,12002,2020-07-10,71.45,UPI
12795,42097,2021-02-09,74.71,Cash
11589,43466,2024-07-26,89.24,UPI
46132,16979,2020-10-25,9.27,UPI
17157,45540,2022-06-17,70.05,UPI
18001,45299,2022-04-18,84.3,Card
31883,26576,2023-11-25,12.22,Cash
43507,39844,2021-12-30,72.79,Card
28407,20585,2021-06-26,75.79,UPI
23887,34435,2024-06-12,21.02,UPI
48381,21169,2022-09-05,81.18,Cash
3595,49947,2021-09-11,53.5,Wallet
6090,1362,2022-02-16,46.27,Card
24372,20970,2023-04-28,12.41,Cash
8750,5890,2020-02-05,27.63,UPI
28008,18232,2022-06-25,44.89,UPI
48644,26192,2022-07-10,29.67,UPI
17606,24150,2020-03-11,86.63,Wallet
46766,49283,2024-11-30,75.08,Card
9022,38382,2021-06-06,72.39,UPI
27514,29033,2023-12-09,68.21,UPI
35577,24376,2024-09-18,82.7,Wallet
982,8721,2021-07-12,7.97,Cash
28326,8385,2021-11-13,82.93,Wallet
26608,43110,2024-02-09,67.94,Cash
26574,30708,2021-08-13,7.98,UPI
1842,21961,2020-08-07,78.83,UPI
8158,1460,2023-06-29,35.01,Cash
45451,18161,2021-10-31,14.98,Cash
1362,49247,2020-11-01,99.43,Card
27731,21000,2023-12-13,7.58,Card
15944,6597,2021-04-15,71.96,UPI
31186,49863,2023-06-24,13.33,Cash
18327,8179,2021-11-06,50.09,Wallet
40011,35211,2024-02-18,33.78,Wallet
8375,7038,2022-08-21,27.1,Wallet
17892,5823,2021-10-09,53.56,Card
24778,9464,2021-02-14,72.73,Cash
16589,35764,2022-09-08,97.74,Card
34680,21928,2024-02-17,63.31,Wallet
12544,2591,2022-04-19,14.77,Wallet
40589,35686,2020-11-07,38.42,Wallet
20992,11077,2021-01-16,81.12,UPI
36174,47361,2024-01-01,83.75,Cash
11912,46952,2022-03-20,36.7,Cash
34154,48220,2024-08-27,71.49,UPI
28838,49336,2020-05-10,52.75,Cash
29174,46073,2023-02-16,27.14,Wallet
33343,7439,2020-01-30,44.73,Wallet
28286,13288,2022-10-25,26.5,Cash
15513,7514,2022-11-11,86.16,Cash
36136,49177,2022-09-02,91.53,Wallet
33850,5916,2023-01-22,95.08,UPI
10357,6660,2022-03-15,73.22,Card
45296,24259,2024-06-15,66.75,UPI
28904,33273,2024-11-08,45.59,UPI
10182,48377,2021-01-22,36.39,UPI
34158,2778,2021-08-07,49.1,Card
5333,26174,2022-01-21,25.22,Cash
33903,20549,2024-11-28,78.87,Wallet
8152,35341,2024-11-11,74.98,Cash
13697,29732,2024-02-17,15.07,Card
36436,13241,2021-02-07,27.78,UPI
35432,3511,2021-11-22,55.58,Cash
5243,8575,2021-07-23,74.45,Card
27588,40063,2024-06-10,61.5,Cash
44032,16251,2022-10-14,50.74,Card
16015,45689,2020-04-21,55.99,UPI
32648,10199,2021-09-16,53.79,Cash
47293,13623,2024-05-05,57.21,Cash
36986,49398,2022-01-01,79.37,Card
45249,4743,2020-05-22,70.1,UPI
11719,12018,2023-11-16,45.7,Card
25760,19941,2022-06-08,77.18,Cash
49909,27256,2024-09-16,23.43,Wallet
18829,45633,2020-10-09,68.87,Card
49785,49712,2021-10-22,93.2,Wallet
10487,43301,2024-07-26,51.32,Card
23511,17996,2021-12-23,82.25,Card
23605,27336,2022-03-25,27.53,Wallet
33100,41881,2022-02-27,47.27,Card
45562,18243,2020-12-01,16.04,UPI
6401,46704,2023-09-23,48.57,Card
31305,2385,2023-02-10,48.81,UPI
1322,22074,2022-08-19,26.11,Cash
28090,22254,2023-04-05,73.66,Wallet
16304,45406,2024-10-22,82.07,UPI
37905,49002,2021-06-12,50.24,Card
1813,21923,2020-10-10,87.48,UPI
36137,29228,2020-05-25,66.76,Cash
48600,39398,2023-10-28,61.09,Wallet
44736,15110,2021-08-20,54.92,UPI
19552,37225,2024-01-14,89.59,Wallet
48890,42132,2020-07-07,27.23,UPI
17467,19877,2023-09-10,34.81,Card
42209,44312,2024-05-31,87.38,Cash
8238,9615,2020-04-02,39.95,UPI
33536,45053,2023-03-14,39.06,Wallet
